"","lon","lat","year","sif_mean","prec_tot"
"1",-73.5,-8,2019,0.301397959391276,1651.4
"2",-73.5,-7.5,2019,0.380459470748901,1775.27
"3",-73.5,-7,2019,0.380077643715656,1854.27
"4",-73,-8.5,2019,0.415577961848332,1383.09
"5",-73,-8,2019,0.330018207944673,1575.68
"6",-73,-7.5,2019,0.273450185541521,1798.76
"7",-73,-7,2019,0.313287111239671,1904.52
"8",-73,-6.5,2019,0.310794623333033,1978.45
"9",-73,-6,2019,0.306004681762928,2184.15
"10",-72.5,-9,2019,0.319398925169787,1339.28
"11",-72.5,-8.5,2019,0.333237440344695,1378.12
"12",-72.5,-8,2019,0.308459569955619,1583.03
"13",-72.5,-7.5,2019,0.287272051156285,1821.05
"14",-72.5,-7,2019,0.269489470772121,1918.31
"15",-72.5,-6.5,2019,0.251502582005092,1993.4
"16",-72.5,-5.5,2019,0.288146495819092,2552.19
"17",-72.5,-5,2019,0.359219227940583,2918.48
"18",-72,-10,2019,0.296434945207301,1311.84
"19",-72,-9.5,2019,0.261616428693136,1344.51
"20",-72,-9,2019,0.237332820892334,1389.99
"21",-72,-8,2019,0.299403190612793,1584.03
"22",-72,-7.5,2019,0.294806186969464,1751.04
"23",-72,-7,2019,0.362677213880751,1855.89
"24",-72,-6.5,2019,0.333203526991832,1972.31
"25",-72,-6,2019,0.329515756879534,2165.94
"26",-72,-5.5,2019,0.315523340421564,2457.55
"27",-72,-5,2019,0.321714253101534,2737.71
"28",-71.5,-10,2019,0.409670352935791,1375.44
"29",-71.5,-9.5,2019,0.363301345280239,1439.31
"30",-71.5,-9,2019,0.376865456743938,1548.53
"31",-71.5,-8.5,2019,0.312158017788293,1672.27
"32",-71.5,-8,2019,0.341555992762248,1774.57
"33",-71.5,-7.5,2019,0.358853614008105,1910.6
"34",-71.5,-7,2019,0.302751140462028,2100.95
"35",-71.5,-6.5,2019,0.316624444964035,2320.84
"36",-71.5,-6,2019,0.315189610799154,2468.83
"37",-71.5,-5.5,2019,0.305405817221646,2540.18
