"","lon","lat","year","sif_mean","prec_tot"
"172",-68,-0.5,2016,0.272463630452175,2722.81
"173",-68,0,2016,0.254675570635245,2730.82
"174",-68,0.5,2016,0.249615102401948,2710.31
"175",-68,1,2016,0.231015874433887,2671.42
"176",-68,1.5,2016,0.191781933024778,2625.25
"177",-67.5,-10,2016,0.332441105801835,1404.85
"178",-67.5,-9.5,2016,0.352940137535052,1434.32
"179",-67.5,-9,2016,0.332311054802481,1449.05
"180",-67.5,-8.5,2016,0.278676123368113,1477.44
"181",-67.5,-8,2016,0.208858489990234,1557.72
"182",-67.5,-7.5,2016,0.310530117579869,1677.15
"183",-67.5,-7,2016,0.424358217339767,1786.66
"184",-67.5,-5.5,2016,0.311834287643433,1961.68
"185",-67.5,-5,2016,0.289518551948743,2046.1
"186",-67.5,-4.5,2016,0.285594374634499,2117.84
"187",-67.5,-4,2016,0.271259847234507,2134.81
"188",-67.5,-3.5,2016,0.294497618695352,2141.05
"189",-67.5,-3,2016,0.30367797650537,2131.96
"190",-67.5,-2.5,2016,0.301453083803843,2146.29
"191",-67.5,-2,2016,0.326085017390332,2257.61
"192",-67.5,-1.5,2016,0.266420673151485,2453.29
"193",-67.5,-1,2016,0.198562421296772,2626.15
"194",-67.5,-0.5,2016,0.191293252480997,2712.63
"195",-67.5,0,2016,0.260364748980548,2721.1
"196",-67.5,0.5,2016,0.255593556983798,2683.25
"197",-67.5,1,2016,0.243393238504135,2625.97
"198",-67.5,1.5,2016,0.282473465491985,2573.49
"199",-67.5,2,2016,0.281382605294201,2520.47
"200",-67,-10,2016,0.241159756978353,1443.12
"201",-67,-9.5,2016,0.418988525867462,1453.42
"202",-67,-9,2016,0.387408321186648,1476.16
"203",-67,-8.5,2016,0.32661580547844,1577.46
"204",-67,-8,2016,0.364712931893089,1670.7
"205",-67,-7.5,2016,0.38559137071882,1743.29
"206",-67,-7,2016,0.299107083103113,1797.08
"207",-67,-6.5,2016,0.297834076224283,1831.67
"208",-67,-6,2016,0.308972615696309,1868.63
"209",-67,-5.5,2016,0.299447952606687,1948.65
"210",-67,-5,2016,0.323389605140434,2065.84
"211",-67,-4.5,2016,0.313166962506196,2136.7
"212",-67,-4,2016,0.303963284561599,2132.85
"213",-67,-3.5,2016,0.287543260134183,2112.65
"214",-67,-3,2016,0.249818665640695,2095.82
"215",-67,-2.5,2016,0.366812086596931,2090.68
"216",-67,-2,2016,0.29414281965811,2153.12
"217",-67,-1.5,2016,0.297621766074759,2317.17
"218",-67,-1,2016,0.288653052371481,2519.72
"219",-67,-0.5,2016,0.302847843544156,2649.78
"220",-67,0,2016,0.336552131833054,2677.29
"221",-67,0.5,2016,0.269392425731077,2641.5
"222",-67,1,2016,0.278164040087239,2580.99
"223",-66.5,-9.5,2016,0.376266098022461,1417.27
"224",-66.5,-9,2016,0.320057682056523,1452.14
"225",-66.5,-8.5,2016,0.316320383990252,1552.59
"226",-66.5,-8,2016,0.296199606370556,1641.93
"227",-66.5,-7.5,2016,0.292195160060384,1738.3
"228",-66.5,-7,2016,0.295075876530766,1804.23
"229",-66.5,-6.5,2016,0.313328983692022,1840.7
"230",-66.5,-6,2016,0.294320986252422,1868.21
"231",-66.5,-5.5,2016,0.208609938621521,1953.72
"232",-66.5,-5,2016,0.240493505428999,2093.39
"233",-66.5,-4.5,2016,0.315000840283315,2170.1
"234",-66.5,-4,2016,0.336481401194697,2159.36
"235",-66.5,-3.5,2016,0.30658763885498,2130.52
"236",-66.5,-3,2016,0.335377726785937,2099.24
"237",-66.5,-2.5,2016,0.235277609391646,2088.95
"238",-66.5,-2,2016,0.232641179510888,2165.19
"239",-66.5,-1.5,2016,0.28658618676035,2337.29
"240",-66.5,-1,2016,0.302492823125372,2516.78
"241",-66.5,-0.5,2016,0.312275151358139,2622.9
"242",-66.5,0,2016,0.339951386972636,2647.56
"243",-66.5,0.5,2016,0.327385816287038,2610.49
"244",-66,-9.5,2016,0.286165504837582,1417.27
"245",-66,-9,2016,0.287458079461833,1452.14
"246",-66,-8.5,2016,0.240801633694471,1552.59
"247",-66,-8,2016,0.254962767087496,1641.93
"248",-66,-7.5,2016,0.259936809539795,1738.3
"249",-66,-7,2016,0.313666326028329,1804.23
"250",-66,-6.5,2016,0.309166330279726,1840.7
"251",-66,-6,2016,0.344491765119027,1868.21
"252",-66,-5.5,2016,0.34710217593761,1953.72
"253",-66,-5,2016,0.305379596623507,2093.39
"254",-66,-4.5,2016,0.267798652251561,2170.1
"255",-66,-4,2016,0.286268321310336,2159.36
"256",-66,-3.5,2016,0.301339070112464,2130.52
"257",-66,-3,2016,0.312140325072465,2099.24
"258",-66,-2.5,2016,0.328754693174515,2088.95
"259",-66,-2,2016,0.324239339529132,2165.19
"260",-66,-1.5,2016,0.311757630146504,2337.29
"261",-66,-1,2016,0.27531563717386,2516.78
"262",-66,-0.5,2016,0.228802750750286,2622.9
"263",-66,0,2016,0.268185751778739,2647.56
"264",-66,0.5,2016,0.202013254165649,2610.49
"265",-65.5,-9.5,2016,0.296944073268345,1373.98
"266",-65.5,-9,2016,0.365755125192495,1416.37
"267",-65.5,-8.5,2016,0.413007529206978,1558.44
"268",-65.5,-8,2016,0.31886813375685,1729.8
"269",-65.5,-7.5,2016,0.397240748772254,1823.47
"270",-65.5,-7,2016,0.447431564331055,1858.52
"271",-65.5,-6.5,2016,0.280919988104638,1866.97
"272",-65.5,-6,2016,0.29100440343221,1890.6
"273",-65.5,-5.5,2016,0.302327455604324,1988.54
"274",-65.5,-5,2016,0.297143728790957,2127.97
"275",-65.5,-4.5,2016,0.315982397324892,2211.97
"276",-65.5,-4,2016,0.302959675390285,2217.34
"277",-65.5,-3.5,2016,0.277519352031204,2196.27
"278",-65.5,-3,2016,0.255218499371795,2164.73
"279",-65.5,-2.5,2016,0.311828994750977,2116.69
"280",-65.5,-1.5,2016,0.26877430507115,2124.99
"281",-65.5,-1,2016,0.311332841352983,2202.55
"282",-65.5,-0.5,2016,0.327890729904175,2294.87
"283",-65.5,0,2016,0.279999799728394,2356.13
"284",-65.5,0.5,2016,0.263585299401734,2373.74
"285",-65,-11.5,2016,0.304250536738215,1367.42
"286",-65,-11,2016,0.375000381469727,1404.21
"287",-65,-10.5,2016,0.486572980880737,1416.41
"288",-65,-10,2016,0.0967321395874023,1390.99
"289",-65,-9.5,2016,0.2284943262736,1354.1
"290",-65,-9,2016,0.310510038215423,1362.45
"291",-65,-8.5,2016,0.299078805676065,1473.66
"292",-65,-8,2016,0.321082940008647,1656.15
"293",-65,-7.5,2016,0.316066542782458,1807.57
"294",-65,-7,2016,0.315919137071645,1856.44
"295",-65,-6.5,2016,0.30414504702529,1869.01
"296",-65,-6,2016,0.283727948770583,1887.86
"297",-65,-5.5,2016,0.256633586194142,1987.09
"298",-65,-5,2016,0.233471043904622,2135.03
"299",-65,-4.5,2016,0.294589116023137,2234.7
"300",-65,-4,2016,0.347246257882369,2261.43
"301",-65,-3.5,2016,0.368896194126295,2256.12
"302",-65,-3,2016,0.318828026453654,2224.62
"303",-65,-2,2016,0.350653611696683,1873.08
"304",-65,-1.5,2016,0.306682501168087,1582.25
"305",-65,-1,2016,0.299031689322206,1415.33
"306",-65,-0.5,2016,0.316307055627058,1414.45
"307",-65,0,2016,0.303295585844252,1527.18
"308",-65,0.5,2016,0.363535618295475,1664.62
"309",-65,1,2016,0.363693683637112,1799.69
"310",-64.5,-12,2016,0.375482626128615,1331.31
"311",-64.5,-11.5,2016,0.307448025407462,1329.36
"312",-64.5,-11,2016,0.305087173841276,1395.22
"313",-64.5,-10.5,2016,0.346295190169822,1391.8
"314",-64.5,-10,2016,0.360623455328927,1392.1
"315",-64.5,-9.5,2016,0.319430409756605,1371.88
"316",-64.5,-9,2016,0.289480115788734,1370.5
"317",-64.5,-8.5,2016,0.298526584974993,1436.34
"318",-64.5,-8,2016,0.248798653738839,1584.11
"319",-64.5,-7.5,2016,0.25385502406529,1748.47
"320",-64.5,-7,2016,0.270570222721543,1848.11
"321",-64.5,-6.5,2016,0.316555437834367,1866.9
"322",-64.5,-6,2016,0.311970386099308,1886.46
"323",-64.5,-5.5,2016,0.350993938446045,1986.23
"324",-64.5,-5,2016,0.263455441792806,2135.74
"325",-64.5,-4.5,2016,0.385662460327148,2239.73
"326",-64.5,-4,2016,0.266312135232461,2272.84
"327",-64.5,-3.5,2016,0.30262637228336,2269.4
"328",-64.5,-3,2016,0.313339349350643,2237.42
"329",-64.5,-2.5,2016,0.341815603477737,2096.04
"330",-64.5,-2,2016,0.317065139277199,1987.66
"331",-64.5,-1.5,2016,0.335133722697062,1691.83
"332",-64.5,-1,2016,0.312500305895535,1411.99
"333",-64.5,-0.5,2016,0.23344053540911,1297.64
"334",-64.5,0,2016,0.266798945306574,1295.2
"335",-64.5,0.5,2016,0.264494685676154,1309.84
"336",-64.5,1,2016,0.298417217640096,1314.09
"337",-64.5,4,2016,0.330323332874897,1631.24
"338",-64,-12.5,2016,0.310600861870393,1328.6
"339",-64,-12,2016,0.281456702578384,1321.72
"340",-64,-11.5,2016,0.326155564219681,1366.44
"341",-64,-11,2016,0.350601218313873,1467.8
"342",-64,-10.5,2016,0.252598684887553,1526.4
"343",-64,-10,2016,0.213528707915661,1528.83
"344",-64,-9.5,2016,0.261467170715332,1474.86
"345",-64,-9,2016,0.312257671356201,1417.51
"346",-64,-8.5,2016,0.315653222979921,1437.91
"347",-64,-8,2016,0.326021580135121,1547.21
"348",-64,-7.5,2016,0.340040212009042,1699.04
"349",-64,-7,2016,0.352888266245524,1829.79
"350",-64,-6.5,2016,0.308459205627441,1903.26
"351",-64,-6,2016,0.295286103657314,1931.49
"352",-64,-5.5,2016,0.320607090487079,2038.94
"353",-64,-5,2016,0.324709542121148,2202.98
"354",-64,-4.5,2016,0.322594552858105,2311.62
"355",-64,-4,2016,0.310930848469192,2347.25
"356",-64,-3.5,2016,0.270338319815122,2324.24
"357",-64,-3,2016,0.256022542209949,2185.69
"358",-64,-2.5,2016,0.250967161996024,1809.96
"359",-64,-2,2016,0.238470578193665,1337.17
"360",-64,-1.5,2016,0.281062075199972,957.98
"361",-64,-1,2016,0.267452410289219,779.67
"362",-64,-0.5,2016,0.267152000876034,742.71
"363",-64,0,2016,0.291139107245904,782.56
"364",-64,0.5,2016,0.264567109136622,882.95
"365",-64,1,2016,0.307125966647145,1093.44
"366",-64,1.5,2016,0.352006759993527,1459.53
"367",-64,2.5,2016,0.28490997711358,1892.35
"368",-64,3,2016,0.269519173967969,1775.98
"369",-64,3.5,2016,0.344875837753642,1547.72
"370",-63.5,-12.5,2016,0.250033270228993,1328.6
"371",-63.5,-12,2016,0.129918575286865,1321.72
"372",-63.5,-11.5,2016,0.32983746248133,1366.44
"373",-63.5,-11,2016,0.418370118012299,1467.8
"374",-63.5,-10.5,2016,0.3819779753685,1526.4
"375",-63.5,-10,2016,0.366883566213209,1528.83
"376",-63.5,-9.5,2016,0.307464489991638,1474.86
"377",-63.5,-9,2016,0.28589791123585,1417.51
"378",-63.5,-8.5,2016,0.289313376895965,1437.91
"379",-63.5,-8,2016,0.327594599648127,1547.21
"380",-63.5,-7.5,2016,0.312212166264751,1699.04
"381",-63.5,-7,2016,0.319527678437285,1829.79
"382",-63.5,-6.5,2016,0.312157206284372,1903.26
"383",-63.5,-6,2016,0.332522168849249,1931.49
"384",-63.5,-5.5,2016,0.284510737559834,2038.94
"385",-63.5,-5,2016,0.282581772915153,2202.98
"386",-63.5,-4.5,2016,0.322763990183346,2311.62
"387",-63.5,-4,2016,0.389502076541676,2347.25
"388",-63.5,-3.5,2016,0.297724257815968,2324.24
"389",-63.5,-3,2016,0.315731247266134,2185.69
"390",-63.5,-2.5,2016,0.283264512414331,1809.96
"391",-63.5,-2,2016,0.317460201224502,1337.17
"392",-63.5,-1.5,2016,0.338579351251776,957.98
"393",-63.5,-1,2016,0.285020512055586,779.67
"394",-63.5,-0.5,2016,0.216742424737839,742.71
"395",-63.5,0,2016,0.281616664424385,782.56
"396",-63.5,0.5,2016,0.187011231546817,882.95
"397",-63.5,1,2016,0.298322246037835,1093.44
"398",-63.5,1.5,2016,0.331717786061237,1459.53
"399",-63.5,2,2016,0.33132606270039,1813.8
"400",-63.5,2.5,2016,0.290925816485756,1892.35
"401",-63.5,3,2016,0.336805890588199,1775.98
"402",-63.5,3.5,2016,0.341179424301717,1547.72
"403",-63,-12.5,2016,0.317136900765555,1371.9
"404",-63,-12,2016,0.326673295762804,1371.72
"405",-63,-11.5,2016,0.394364666294407,1401.56
"406",-63,-11,2016,0.341472752392292,1482.7
"407",-63,-10.5,2016,0.323150986674967,1575.63
"408",-63,-10,2016,0.294139912600891,1628.19
"409",-63,-9.5,2016,0.308739484633017,1592.11
"410",-63,-9,2016,0.309156964849065,1529.59
"411",-63,-8.5,2016,0.305401887786522,1519.72
"412",-63,-8,2016,0.265130651948598,1601.24
"413",-63,-7.5,2016,0.2237427847726,1758.42
"414",-63,-7,2016,0.313439210255941,1919.46
"415",-63,-6.5,2016,0.329386878431889,2031.04
"416",-63,-6,2016,0.329347848892212,2072.26
"417",-63,-5.5,2016,0.319808428104107,2190.96
"418",-63,-5,2016,0.29481436842579,2250.48
"419",-63,-4.5,2016,0.296557519950119,2380.93
"420",-63,-4,2016,0.327978055501722,2470.41
"421",-63,-3.5,2016,0.306556065877279,2431.31
"422",-63,-3,2016,0.332766542695973,2192.97
"423",-63,-2.5,2016,0.34870201046184,1651.15
"424",-63,-2,2016,0.312553487283404,994.4
"425",-63,-1.5,2016,0.295699155188983,741.88
"426",-63,-1,2016,0.246172007209703,679.71
"427",-63,-0.5,2016,0.191920399665833,714.79
"428",-63,0,2016,0.214817073983206,845.56
"429",-63,0.5,2016,0.162837155659993,1074.14
"430",-63,1,2016,0.301392892690805,1390.22
"431",-63,1.5,2016,0.331534639000893,1743.81
"432",-63,2,2016,0.322948228567839,1911.32
"433",-63,2.5,2016,0.306189839557935,1779.5
"434",-63,3,2016,0.351569863252862,1606.54
"435",-63,3.5,2016,0.333868684321104,1426.11
"436",-62.5,-13,2016,0.254989472894721,1374.06
"437",-62.5,-12.5,2016,0.297021661703579,1360.24
"438",-62.5,-12,2016,0.329298838836837,1370.97
"439",-62.5,-11.5,2016,0.283806301298596,1420.58
"440",-62.5,-11,2016,0.242800185399026,1490.62
"441",-62.5,-10.5,2016,0.245094493815773,1557.6
"442",-62.5,-10,2016,0.209985204176469,1599.95
"443",-62.5,-9.5,2016,0.165379594873499,1589.77
"444",-62.5,-9,2016,0.352474975585937,1529.84
"445",-62.5,-8.5,2016,0.327096768787929,1523.26
"446",-62.5,-8,2016,0.338213307040555,1618.06
"447",-62.5,-7.5,2016,0.290728509009301,1792.07
"448",-62.5,-7,2016,0.335507959932894,2002.76
"449",-62.5,-6.5,2016,0.295720925202241,2163.41
"450",-62.5,-6,2016,0.30971616464895,2233.69
"451",-62.5,-5.5,2016,0.280378147513567,2235.22
"452",-62.5,-5,2016,0.289466791115846,2275.14
"453",-62.5,-4.5,2016,0.310066173905912,2372.75
"454",-62.5,-4,2016,0.326485762191362,2458.24
"455",-62.5,-3.5,2016,0.279794728516849,2445.01
"456",-62.5,-3,2016,0.258346644314853,2194.68
"457",-62.5,-2.5,2016,0.260604667663574,1665.95
"458",-62.5,-2,2016,0.250238781883603,1037.58
"459",-62.5,-1.5,2016,0.38752326965332,731.71
"460",-62.5,-1,2016,0.293061429804022,679.45
"461",-62.5,-0.5,2016,0.333407402038574,716.07
"462",-62.5,0,2016,0.335267167342337,869.06
"463",-62.5,0.5,2016,0.217249900416324,1196.4
"464",-62.5,1,2016,0.30481450697955,1636.48
"465",-62.5,1.5,2016,0.315635612607002,1929.14
"466",-62.5,2,2016,0.332867827161352,1924.41
"467",-62.5,2.5,2016,0.386795136310864,1799.66
"468",-62.5,3,2016,0.367637869800151,1594.49
"469",-62.5,3.5,2016,0.38462376426248,1392.22
"470",-62.5,4,2016,0.378871038362577,1310.15
"471",-62,-13,2016,0.196301788507506,1525.55
"472",-62,-12.5,2016,0.199882989077224,1508.26
"473",-62,-12,2016,0.17118231455485,1487.89
"474",-62,-11.5,2016,0.32153878893171,1471.71
"475",-62,-11,2016,0.427334308624268,1489.14
"476",-62,-10.5,2016,0.32311748552926,1514.72
"477",-62,-10,2016,0.288076400756836,1541.9
"478",-62,-9.5,2016,0.299669550176252,1574.94
"479",-62,-9,2016,0.333404970840669,1628.5
"480",-62,-8.5,2016,0.255221803137597,1726.85
"481",-62,-8,2016,0.29611196056489,2031.84
"482",-62,-7.5,2016,0.319371580123901,2208.26
"483",-62,-7,2016,0.317089258906353,2330.17
"484",-62,-6.5,2016,0.307679708394627,2386.72
"485",-62,-6,2016,0.308767322002817,2382.24
"486",-62,-5.5,2016,0.280477005337912,2324.33
"487",-62,-5,2016,0.252677964382484,2248.18
"488",-62,-4.5,2016,0.21695697598341,2202.51
"489",-62,-3.5,2016,0.269938468933105,2156.91
"490",-62,-3,2016,0.298980699826593,1982.91
"491",-62,-2.5,2016,0.309972688426142,1648.23
"492",-62,-2,2016,0.303521688594375,1207.62
"493",-62,-1.5,2016,0.258758283916273,1006.12
"494",-62,-1,2016,0.239224522908529,892.83
"495",-62,-0.5,2016,0.316077610918584,965.72
"496",-62,0,2016,0.278852648774454,1243.9
"497",-62,0.5,2016,0.250785325065492,1612.96
"498",-62,1,2016,0.241763177382208,1916.6
"499",-62,1.5,2016,0.321716881302929,2023.59
"500",-62,2,2016,0.369317133348067,1921.96
"501",-62,3,2016,0.296541164447735,1467.92
"502",-62,3.5,2016,0.305106256828933,1334.17
"503",-62,4,2016,0.341233681506059,1295.32
"504",-61.5,-13.5,2016,0.360981211942785,1675.86
"505",-61.5,-13,2016,0.271134948730469,1671.3
"506",-61.5,-12.5,2016,0.276603428822643,1595.64
"507",-61.5,-12,2016,0.316083677883806,1523.12
"508",-61.5,-11.5,2016,0.247248863505426,1501.28
"509",-61.5,-11,2016,0.257169280389343,1503.94
"510",-61.5,-10.5,2016,0.342321699315851,1494.2
"511",-61.5,-10,2016,0.328828049472058,1557.68
"512",-61.5,-9.5,2016,0.303015277760239,1708.93
"513",-61.5,-9,2016,0.309357072849466,1917.86
"514",-61.5,-8.5,2016,0.243573197736427,2174.1
"515",-61.5,-8,2016,0.288660693524489,2421.58
"516",-61.5,-7.5,2016,0.255518210561652,2734.91
"517",-61.5,-7,2016,0.300681359427316,2684.2
"518",-61.5,-6.5,2016,0.277581214904785,2590.77
"519",-61.5,-6,2016,0.323880136013031,2484.74
"520",-61.5,-5.5,2016,0.294783862131947,2364.5
