"","lon","lat","year","sif_mean","prec_tot"
"1",-73.5,-8,2020,0.372770162729117,1006.2
"2",-73.5,-7.5,2020,0.33237380139968,1157.15
"3",-73.5,-7,2020,0.332436459405082,1351.87
"4",-73,-8.5,2020,0.375430222396012,998.86
"5",-73,-8,2020,0.354896235775638,1108.54
"6",-73,-7.5,2020,0.327515196526188,1335.37
"7",-73,-7,2020,0.285573358480641,1518.29
"8",-73,-6.5,2020,0.325554769658533,1735.01
"9",-73,-6,2020,0.322511994798486,2031.88
"10",-72.5,-9,2020,0.361284311970153,1087.77
"11",-72.5,-8.5,2020,0.32456401033429,958.54
"12",-72.5,-8,2020,0.334813694310856,1059.83
"13",-72.5,-7.5,2020,0.299720159880034,1323.96
"14",-72.5,-7,2020,0.284380839137957,1522
"15",-72.5,-6.5,2020,0.274802887276427,1757.72
"16",-72.5,-6,2020,0.247675733363375,2072.45
"17",-72.5,-5.5,2020,0.265718506603706,2405.89
"18",-72.5,-5,2020,0.357786462796445,2726.92
"19",-72,-10,2020,0.308852535870504,1326.31
"20",-72,-9.5,2020,0.296419946770919,1308.67
"21",-72,-9,2020,0.237917065620422,1276.17
"22",-72,-8.5,2020,0.286526393890381,1214.13
"23",-72,-7.5,2020,0.499045372009277,1535.84
"24",-72,-7,2020,0.309308818408421,1652.37
"25",-72,-6.5,2020,0.387459734866494,1773.67
"26",-72,-6,2020,0.362720684832837,1949.85
"27",-72,-5.5,2020,0.304376384999492,2173.32
"28",-72,-5,2020,0.297409094296969,2385.32
"29",-71.5,-10,2020,0.321736471993583,1428.67
"30",-71.5,-9,2020,0.442091761408625,1513.09
"31",-71.5,-8.5,2020,0.433320631583532,1550.1
"32",-71.5,-8,2020,0.411175020809831,1587.78
"33",-71.5,-7.5,2020,0.345914544730351,1659.49
"34",-71.5,-7,2020,0.322571695378396,1723.08
"35",-71.5,-6.5,2020,0.277589600861616,1756.52
"36",-71.5,-6,2020,0.315773126220703,1857.12
"37",-71.5,-5.5,2020,0.322273783509517,2067.4
"38",-71.5,-5,2020,0.305235505904127,2239.8
"39",-71.5,-4.5,2020,0.308191364394622,2295.29
"40",-71,-9.5,2020,0.29752893447876,1467.5
"41",-71,-9,2020,0.29913935993993,1513.09
"42",-71,-8.5,2020,0.324635242868316,1550.1
"43",-71,-8,2020,0.314696777277979,1587.78
"44",-71,-7.5,2020,0.308076653259479,1659.49
"45",-71,-7,2020,0.297154048519671,1723.08
"46",-71,-6.5,2020,0.267374528597479,1756.52
"47",-71,-6,2020,0.214028729332818,1857.12
"48",-71,-5.5,2020,0.223299980163574,2067.4
"49",-71,-5,2020,0.32636547088623,2239.8
"50",-71,-4.5,2020,0.331883464540754,2295.29
"51",-70.5,-10.5,2020,0.343663652737935,1448.71
"52",-70.5,-10,2020,0.361419858570822,1494.02
"53",-70.5,-9.5,2020,0.361937217712402,1549.19
"54",-70.5,-9,2020,0.247434573890889,1610.38
"55",-70.5,-8.5,2020,0.216416641517922,1668.65
"56",-70.5,-7,2020,0.333043377573897,1736.94
"57",-70.5,-6,2020,0.339377696697529,1819.14
"58",-70.5,-5.5,2020,0.337152574883133,2057.02
"59",-70.5,-4.5,2020,0.2793549070967,2263.52
"60",-70,-10.5,2020,0.326137542724609,1438.25
"61",-70,-9.5,2020,0.398875792821248,1545.3
"62",-70,-9,2020,0.432150957877176,1567.24
"63",-70,-8.5,2020,0.443316476995295,1606.82
"64",-70,-8,2020,0.345528215169907,1677.79
"65",-70,-7,2020,0.268843695696662,1770.13
"66",-70,-6.5,2020,0.301467671451798,1760.44
"67",-70,-6,2020,0.313071561309527,1823.36
"68",-70,-5.5,2020,0.297604654146277,2068.55
"69",-70,-5,2020,0.292045408146427,2264.93
"70",-70,-4.5,2020,0.329763824709,2286.16
"71",-70,0.5,2020,0.303100040980748,2819.89
"72",-69.5,-10,2020,0.440244197845459,1429.94
"73",-69.5,-9.5,2020,0.349913109180539,1436.25
"74",-69.5,-9,2020,0.333968210756109,1409.37
"75",-69.5,-8.5,2020,0.334982739120233,1433.95
"76",-69.5,-8,2020,0.338511609560344,1555.2
"77",-69.5,-7.5,2020,0.331755725602458,1729.82
"78",-69.5,-7,2020,0.309115588146707,1863.32
"79",-69.5,-6.5,2020,0.325619988860446,1902
"80",-69.5,-6,2020,0.276675860087077,1966.28
"81",-69.5,-5.5,2020,0.306169748306274,2137.47
"82",-69.5,-5,2020,0.239109256050803,2260.08
"83",-69.5,-4.5,2020,0.292770992625843,2197.92
"84",-69.5,-4,2020,0.283536138988677,1880.92
"85",-69.5,-3.5,2020,0.308008583498673,1655.92
"86",-69.5,-3,2020,0.31399695608351,1738.08
"87",-69.5,-2.5,2020,0.314096419434798,2071.51
"88",-69.5,-2,2020,0.290912963449955,2450.77
"89",-69.5,-0.5,2020,0.301820879551902,2837.16
"90",-69.5,0,2020,0.316659448992822,2812.69
"91",-69.5,0.5,2020,0.345977100633806,2774
"92",-69.5,1.5,2020,0.248329246253298,2679.69
"93",-69,-11,2020,0.309107010739709,1298.57
"94",-69,-10.5,2020,0.350824050281359,1270.72
"95",-69,-10,2020,0.333472603919522,1295.01
"96",-69,-9.5,2020,0.315096197582427,1340.45
"97",-69,-9,2020,0.336029828049754,1353.09
"98",-69,-8.5,2020,0.328810267978244,1379.25
"99",-69,-8,2020,0.321637153625488,1514.72
"100",-69,-7,2020,0.279788951484524,2053.79
"101",-69,-6.5,2020,0.313881993293762,2154.08
"102",-69,-6,2020,0.226973648071289,2200.97
"103",-69,-5.5,2020,0.344430999755859,2277.83
"104",-69,-5,2020,0.340456439426967,2312.7
"105",-69,-4.5,2020,0.266221852529617,2221.53
"106",-69,-4,2020,0.285054490679786,2115.56
"107",-69,-3.5,2020,0.332723130350528,2003.57
"108",-69,-3,2020,0.29613197912084,1990.96
"109",-69,-2.5,2020,0.28730127828341,2152.5
"110",-69,-2,2020,0.294166929244995,2419.78
"111",-69,-1.5,2020,0.27652677109367,2642.83
"112",-69,-1,2020,0.236450579259303,2726.54
"113",-69,-0.5,2020,0.276161148434594,2700.82
"114",-68.5,-11,2020,0.305927038192749,1298.57
"115",-68.5,-10.5,2020,0.237788004033706,1270.72
"116",-68.5,-9,2020,0.37923139333725,1353.09
"117",-68.5,-8.5,2020,0.400163309914725,1379.25
"118",-68.5,-8,2020,0.298991187413534,1514.72
"119",-68.5,-7.5,2020,0.345001632092046,1792.11
"120",-68.5,-7,2020,0.275701988034132,2053.79
"121",-68.5,-6.5,2020,0.272409108479818,2154.08
"122",-68.5,-6,2020,0.279003075690608,2200.97
"123",-68.5,-5.5,2020,0.296999676190715,2277.83
"124",-68.5,-5,2020,0.298917970312647,2312.7
"125",-68.5,-4.5,2020,0.289322501051264,2221.53
"126",-68.5,-4,2020,0.271606608690969,2115.56
"127",-68.5,-3.5,2020,0.240248203277588,2003.57
"128",-68.5,-0.5,2020,0.240785136367335,2700.82
"129",-68.5,0,2020,0.257413504258642,2644.3
"130",-68.5,0.5,2020,0.234243247088264,2605
"131",-68.5,1,2020,0.26677123260498,2599.33
"132",-68.5,1.5,2020,0.266174086733488,2616.72
"133",-68,-10.5,2020,0.318587615572173,1355.93
"134",-68,-10,2020,0.321450335638864,1335.71
"135",-68,-9.5,2020,0.296851291212925,1297.16
"136",-68,-9,2020,0.341259989245185,1313.18
"137",-68,-8.5,2020,0.324491853299348,1374.07
"138",-68,-8,2020,0.288502266407013,1538.49
"139",-68,-7.5,2020,0.281881382362175,1827.02
"140",-68,-7,2020,0.293441550273578,2094.14
"141",-68,-6.5,2020,0.313231402430041,2231.28
"142",-68,-6,2020,0.253133706748486,2285.97
"143",-68,-5.5,2020,0.267620661487318,2318.77
"144",-68,-5,2020,0.311771392822266,2323.94
"145",-68,-4.5,2020,0.362667527917313,2271.75
"146",-68,-4,2020,0.32818518915484,2195.46
"147",-68,-3.5,2020,0.367550509750463,1988.44
"148",-68,-3,2020,0.338601403766208,1984.65
"149",-68,-2.5,2020,0.300808407539545,2173.93
"150",-68,-2,2020,0.265871868414037,2468.96
"151",-68,-1.5,2020,0.289235831481483,2672.24
"152",-68,-1,2020,0.284602170907261,2724.57
"153",-68,-0.5,2020,0.267327844671448,2664.69
