"","lon","lat","year","sif_mean","prec_tot"
"206",-67,-0.5,2015,0.257031083505688,2741.11
"207",-67,0,2015,0.300392646538584,2859.95
"208",-67,0.5,2015,0.279754022552385,2894.13
"209",-67,1,2015,0.293186300154421,2895.59
"210",-66.5,-9.5,2015,0.286747652456301,1391.24
"211",-66.5,-9,2015,0.31339870272456,1350.31
"212",-66.5,-8.5,2015,0.317668039199204,1367.25
"213",-66.5,-8,2015,0.321468602909761,1395.43
"214",-66.5,-7.5,2015,0.309438681548169,1482.19
"215",-66.5,-7,2015,0.298297726949056,1582.62
"216",-66.5,-6.5,2015,0.284822246696376,1657.05
"217",-66.5,-6,2015,0.253807271228117,1720.17
"218",-66.5,-5.5,2015,0.258096553661205,1811.26
"219",-66.5,-4.5,2015,0.265840090238131,1963.89
"220",-66.5,-4,2015,0.30364449818929,1896.09
"221",-66.5,-3.5,2015,0.334004241299916,1814.63
"222",-66.5,-3,2015,0.334001079438225,1723.89
"223",-66.5,-2.5,2015,0.296388654147877,1709.4
"224",-66.5,-2,2015,0.281947685010505,1881.21
"225",-66.5,-1.5,2015,0.283018547500973,2158.15
"226",-66.5,-1,2015,0.290770733770136,2460.77
"227",-66.5,-0.5,2015,0.294102490828341,2704.73
"228",-66.5,0,2015,0.316740653453729,2841.49
"229",-66.5,0.5,2015,0.280320106668675,2884.02
"230",-66,-9.5,2015,0.278120137643123,1391.24
"231",-66,-9,2015,0.328514509111921,1350.31
"232",-66,-8.5,2015,0.282490490439409,1367.25
"233",-66,-8,2015,0.252939048566316,1395.43
"234",-66,-7,2015,0.250991662343343,1582.62
"235",-66,-6.5,2015,0.314090267304451,1657.05
"236",-66,-6,2015,0.287198180582986,1720.17
"237",-66,-5.5,2015,0.293294134140015,1811.26
"238",-66,-5,2015,0.297900950467145,1928.07
"239",-66,-4.5,2015,0.300120577754745,1963.89
"240",-66,-4,2015,0.305167893655436,1896.09
"241",-66,-3.5,2015,0.31753834425801,1814.63
"242",-66,-3,2015,0.320509145426196,1723.89
"243",-66,-2.5,2015,0.324991797049746,1709.4
"244",-66,-2,2015,0.310095804594296,1881.21
"245",-66,-1.5,2015,0.260612793183059,2158.15
"246",-66,-1,2015,0.258332561900598,2460.77
"247",-66,-0.5,2015,0.20878357357449,2704.73
"248",-66,0,2015,0.271641632606243,2841.49
"249",-66,0.5,2015,0.286465546795141,2884.02
"250",-65.5,-9.5,2015,0.466109752655029,1239.9
"251",-65.5,-9,2015,0.313975264044369,1248.22
"252",-65.5,-8.5,2015,0.390004517375559,1368.6
"253",-65.5,-8,2015,0.281271856125087,1518.56
"254",-65.5,-7.5,2015,0.285608092507163,1628.21
"255",-65.5,-7,2015,0.292817038874472,1681.37
"256",-65.5,-6.5,2015,0.298000840913682,1703.54
"257",-65.5,-6,2015,0.31159791199293,1742.84
"258",-65.5,-5.5,2015,0.298409201611595,1861.16
"259",-65.5,-5,2015,0.28899359961902,2014.57
"260",-65.5,-4.5,2015,0.289674482878691,2088.11
"261",-65.5,-4,2015,0.256897069003484,2059.11
"262",-65.5,-3.5,2015,0.261432903082301,1996.35
"263",-65.5,-3,2015,0.285792118794209,1911.26
"264",-65.5,-2.5,2015,0.322056045532227,1802.45
"265",-65.5,-2,2015,0.284619727501502,1814.16
"266",-65.5,-1.5,2015,0.313400285384234,1935.73
"267",-65.5,-1,2015,0.259727779187654,2198.31
"268",-65.5,-0.5,2015,0.286760676990856,2495.15
"269",-65.5,0,2015,0.331926393508911,2691.73
"270",-65.5,0.5,2015,0.29684520761172,2774.81
"271",-65,-11.5,2015,0.300077056884766,1176.47
"272",-65,-11,2015,0.36453435612821,1171.37
"273",-65,-10.5,2015,0.352892100156009,1146.27
"274",-65,-10,2015,0.286471174668896,1112.27
"275",-65,-9.5,2015,0.299355774709623,1090.32
"276",-65,-9,2015,0.312059685990617,1126.7
"277",-65,-8.5,2015,0.308382167513408,1264.94
"278",-65,-8,2015,0.308007131056352,1460.02
"279",-65,-7.5,2015,0.297730569715624,1620.97
"280",-65,-7,2015,0.297708206342374,1653.1
"281",-65,-6.5,2015,0.28110604663547,1684.06
"282",-65,-6,2015,0.267824277877808,1714.68
"283",-65,-5.5,2015,0.26513949963225,1798.42
"284",-65,-4.5,2015,0.269195605968607,2070.59
"285",-65,-4,2015,0.25999604914177,2134.68
"286",-65,-3.5,2015,0.299561616942638,2152.53
"287",-65,-3,2015,0.314227466997893,2114.48
"288",-65,-2.5,2015,0.28112365050637,2034.88
"289",-65,-2,2015,0.296233464213251,1879.36
"290",-65,-1.5,2015,0.305970423361834,1715.91
"291",-65,-1,2015,0.32169133929883,1728.79
"292",-65,-0.5,2015,0.300954938286525,1890.65
"293",-65,0,2015,0.301058921483484,2090.6
"294",-65,0.5,2015,0.347377951375119,2257.84
"295",-65,1,2015,0.312949612792512,2407.63
"296",-64.5,-12,2015,0.359220223426819,1180.24
"297",-64.5,-11.5,2015,0.360661108662763,1123.34
"298",-64.5,-11,2015,0.345507834678472,1206.65
"299",-64.5,-10.5,2015,0.315926143380462,1160.07
"300",-64.5,-10,2015,0.307994753782647,1089.82
"301",-64.5,-9.5,2015,0.263886123895645,1057.71
"302",-64.5,-9,2015,0.259862144212216,1106.35
"303",-64.5,-8.5,2015,0.258359521122302,1210.6
"304",-64.5,-8,2015,0.229544080869116,1358.62
"305",-64.5,-7,2015,0.335571777529833,1610.6
"306",-64.5,-6.5,2015,0.297911101121169,1689.42
"307",-64.5,-6,2015,0.275646435438529,1715.75
"308",-64.5,-5.5,2015,0.27029968443371,1808.99
"309",-64.5,-5,2015,0.289679982173393,1933.25
"310",-64.5,-4.5,2015,0.276269123472016,2018.02
"311",-64.5,-4,2015,0.319661177324327,2080.71
"312",-64.5,-3.5,2015,0.31829247316478,2135.29
"313",-64.5,-3,2015,0.296000520471242,2162.48
"314",-64.5,-2.5,2015,0.317397394524999,2099.44
"315",-64.5,-2,2015,0.310407130930223,1922.32
"316",-64.5,-1.5,2015,0.306599544087646,1755.01
"317",-64.5,-1,2015,0.275658882897476,1723.45
"318",-64.5,-0.5,2015,0.288231395539783,1840.34
"319",-64.5,0,2015,0.278642866346571,1952.58
"320",-64.5,0.5,2015,0.23095376867997,2006.38
"321",-64.5,1,2015,0.34671224173853,2015.16
"322",-64.5,4,2015,0.343280921526403,1450.28
"323",-64,-12.5,2015,0.290186278755331,1177.95
"324",-64,-12,2015,0.287711637029388,1129.09
"325",-64,-11.5,2015,0.285069418052626,1052.87
"326",-64,-11,2015,0.280666891880299,985.14
"327",-64,-10.5,2015,0.2257230789935,988.39
"328",-64,-10,2015,0.514890670776367,989.86
"329",-64,-9,2015,0.28250687122345,1044.9
"330",-64,-8.5,2015,0.294528062678566,1105.46
"331",-64,-8,2015,0.304270772208944,1195.03
"332",-64,-7.5,2015,0.319956002028092,1304.98
"333",-64,-7,2015,0.28346885276946,1414.49
"334",-64,-6.5,2015,0.307301719100387,1503.28
"335",-64,-6,2015,0.282072561127799,1607.24
"336",-64,-5.5,2015,0.311559092815908,1685.31
"337",-64,-5,2015,0.306023287619314,1758.63
"338",-64,-4.5,2015,0.26012503856749,1820.88
"339",-64,-4,2015,0.30570561910413,1887.43
"340",-64,-3.5,2015,0.239438676530389,1952.02
"341",-64,-3,2015,0.311850388844808,1955.74
"342",-64,-2.5,2015,0.324976444244385,1806.99
"343",-64,-2,2015,0.353011804468492,1605.31
"344",-64,-1.5,2015,0.276273508329649,1483.56
"345",-64,-1,2015,0.302243328094482,1519.64
"346",-64,-0.5,2015,0.287916645859227,1598.31
"347",-64,0,2015,0.330987112862723,1631.07
"348",-64,0.5,2015,0.271995921711345,1614.2
"349",-64,1,2015,0.321301546063803,1580.52
"350",-64,1.5,2015,0.375544208192649,1558.83
"351",-64,2.5,2015,0.336444073546865,1298.87
"352",-64,3,2015,0.238585758464905,1099.89
"353",-64,3.5,2015,0.355908013572378,914.93
"354",-63.5,-12.5,2015,0.156836032867432,1177.95
"355",-63.5,-11.5,2015,0.322397740681966,1052.87
"356",-63.5,-11,2015,0.401770302743623,985.14
"357",-63.5,-10.5,2015,0.335611234108607,988.39
"358",-63.5,-10,2015,0.297699435551961,989.86
"359",-63.5,-9.5,2015,0.338886717532543,1008.45
"360",-63.5,-9,2015,0.186557246579064,1044.9
"361",-63.5,-8.5,2015,0.264207345725846,1105.46
"362",-63.5,-8,2015,0.298769747624632,1195.03
"363",-63.5,-7.5,2015,0.28502234958467,1304.98
"364",-63.5,-7,2015,0.278804692767915,1414.49
"365",-63.5,-6.5,2015,0.281723430165571,1503.28
"366",-63.5,-6,2015,0.263574743845377,1607.24
"367",-63.5,-5.5,2015,0.303997589991643,1685.31
"368",-63.5,-5,2015,0.275486350059509,1758.63
"369",-63.5,-4,2015,0.0859344706815832,1887.43
"370",-63.5,-3.5,2015,0.215818103991057,1952.02
"371",-63.5,-3,2015,0.335941926638285,1955.74
"372",-63.5,-2.5,2015,0.291396979627938,1806.99
"373",-63.5,-2,2015,0.322653089250837,1605.31
"374",-63.5,-1.5,2015,0.332289533097615,1483.56
"375",-63.5,-1,2015,0.31494359776344,1519.64
"376",-63.5,-0.5,2015,0.289090131609972,1598.31
"377",-63.5,0,2015,0.255032705882239,1631.07
"378",-63.5,0.5,2015,0.2284264380102,1614.2
"379",-63.5,1,2015,0.246696222175672,1580.52
"380",-63.5,1.5,2015,0.356299865813482,1558.83
"381",-63.5,2,2015,0.351886207992966,1454.35
"382",-63.5,2.5,2015,0.287863186427525,1298.87
"383",-63.5,3,2015,0.310555034213596,1099.89
"384",-63.5,3.5,2015,0.22192751686528,914.93
"385",-63,-12.5,2015,0.32854684193929,1102.45
"386",-63,-12,2015,0.323404558773699,1037.96
"387",-63,-11.5,2015,0.310009543960159,991.46
"388",-63,-11,2015,0.312979204314096,968.06
"389",-63,-10.5,2015,0.269044067038864,973.5
"390",-63,-10,2015,0.270975973899627,984.98
"391",-63,-9.5,2015,0.278911407374822,996.31
"392",-63,-9,2015,0.311249998778722,1028.66
"393",-63,-8.5,2015,0.297782154310317,1088.38
"394",-63,-8,2015,0.26478447058262,1164.42
"395",-63,-7.5,2015,0.416162490844727,1258.55
"396",-63,-6.5,2015,0.337662322180612,1482.31
"397",-63,-6,2015,0.250191211700439,1592.06
"398",-63,-5.5,2015,0.300110499064128,1751.43
"399",-63,-5,2015,0.33019903431768,1786.11
"400",-63,-4.5,2015,0.198439200719198,1820.25
"401",-63,-4,2015,0.262276808420817,1850.86
"402",-63,-3.5,2015,0.265516639555861,1853.76
"403",-63,-3,2015,0.315261441719632,1772.18
"404",-63,-2.5,2015,0.328770474340185,1554.73
"405",-63,-2,2015,0.333376114542891,1335.87
"406",-63,-1.5,2015,0.340767612398224,1321.37
"407",-63,-1,2015,0.295087254777247,1455.69
"408",-63,-0.5,2015,0.255922537583571,1557.16
"409",-63,0,2015,0.244912540211397,1566.78
"410",-63,0.5,2015,0.2145376626183,1517.85
"411",-63,1,2015,0.319991181113503,1457.35
"412",-63,1.5,2015,0.420887470245361,1385.32
"413",-63,2,2015,0.348915100097656,1142.84
"414",-63,2.5,2015,0.342931666777502,964.49
"415",-63,3,2015,0.333901701094229,807.56
"416",-63,3.5,2015,0.33670513520021,671.48
"417",-62.5,-13,2015,0.257622933855244,1161.61
"418",-62.5,-12.5,2015,0.290532535481676,1123.33
"419",-62.5,-12,2015,0.321978438208639,1036.35
"420",-62.5,-11.5,2015,0.289446600986393,970
"421",-62.5,-11,2015,0.250302335426165,955.13
"422",-62.5,-10.5,2015,0.293102722167969,973.06
"423",-62.5,-10,2015,0.50365161895752,989.29
"424",-62.5,-9,2015,0.344911257425944,1027.59
"425",-62.5,-8.5,2015,0.293817202250163,1081.85
"426",-62.5,-8,2015,0.295432090759277,1159.88
"427",-62.5,-7.5,2015,0.299460142309015,1273.24
"428",-62.5,-7,2015,0.323508780343192,1416.13
"429",-62.5,-6.5,2015,0.282860204577446,1570.71
"430",-62.5,-6,2015,0.293156784850282,1705.48
"431",-62.5,-5.5,2015,0.293167648545231,1788.26
"432",-62.5,-5,2015,0.293455577478176,1774.81
"433",-62.5,-4.5,2015,0.302357407472244,1808.48
"434",-62.5,-4,2015,0.309345541479381,1867.23
"435",-62.5,-3.5,2015,0.269206309537275,1885.93
"436",-62.5,-3,2015,0.284187375045404,1761.55
"437",-62.5,-2.5,2015,0.197951316833496,1500.39
"438",-62.5,-2,2015,0.218714714050293,1269.7
"439",-62.5,-1.5,2015,0.173912048339844,1330.82
