"","lon","lat","year","sif_mean","prec_tot"
"1",-73.5,-8,2017,0.36777367883799,1663.06
"2",-73.5,-7.5,2017,0.384686159709143,1715.29
"3",-73.5,-7,2017,0.287472322252062,1737.89
"4",-73,-8.5,2017,0.348584350786711,1704.64
"5",-73,-8,2017,0.302185450514702,1726.83
"6",-73,-7.5,2017,0.367588268237168,1746.59
"7",-73,-7,2017,0.316040734884516,1740.22
"8",-73,-6.5,2017,0.307130957938529,1727.81
"9",-73,-6,2017,0.308240206554683,1824.99
"10",-72.5,-9,2017,0.365963754838297,1713.28
"11",-72.5,-8.5,2017,0.364941423589533,1738.29
"12",-72.5,-8,2017,0.320073355799136,1764.87
"13",-72.5,-7.5,2017,0.306019365787506,1772.28
"14",-72.5,-7,2017,0.258879363788331,1753.81
"15",-72.5,-6.5,2017,0.261057084401449,1734.03
"16",-72.5,-6,2017,0.282853825887044,1829.45
"17",-72.5,-5,2017,0.335930814025223,2282.53
"18",-72,-10,2017,0.312472174749225,1374.77
"19",-72,-9.5,2017,0.292591927887557,1556.55
"20",-72,-9,2017,0.260939419269562,1623.87
"21",-72,-8.5,2017,0.271969825502426,1651.11
"22",-72,-7.5,2017,0.432611592610677,1651.53
"23",-72,-7,2017,0.431079864501953,1704.88
"24",-72,-6.5,2017,0.330002946120042,1804.04
"25",-72,-6,2017,0.348575305938721,1988.75
"26",-72,-5.5,2017,0.184462547302246,2247.86
"27",-72,-5,2017,0.300983727580369,2417.09
"28",-71.5,-10,2017,0.269121830280011,1163.4
"29",-71.5,-9.5,2017,0.386661824725923,1282.56
"30",-71.5,-9,2017,0.393788471016833,1438.23
"31",-71.5,-8.5,2017,0.363927192687988,1584.36
"32",-71.5,-8,2017,0.39073732164171,1653.36
"33",-71.5,-7.5,2017,0.315910437168219,1815.27
"34",-71.5,-7,2017,0.327742467607771,2112.45
"35",-71.5,-6.5,2017,0.339895253904493,2437.75
"36",-71.5,-6,2017,0.323833146952264,2625.39
"37",-71.5,-5.5,2017,0.35227451039784,2654.17
"38",-71.5,-5,2017,0.296814652232381,2627.95
"39",-71.5,-4.5,2017,0.289393799393265,2623.05
