"","sif_mean","prec_tot","c.NA..0.049307819455862..NA..0.00898951292037964..0.0268652103841305..","lon","lat","optional"
"2378",0.188967021675997,620.02,-0.0402885563671589,-41.5,-8,TRUE
"2379",0.193043104437895,637.55,-0.0225891396403313,-41.5,-7.5,TRUE
"2380",0.117298955115202,694.38,-0.0116722462698817,-41.5,-7,TRUE
"2381",0.16959033141265,821.91,-0.0091012716293335,-41.5,-6.5,TRUE
"2382",0.118063306808472,937.61,-0.0848244205117226,-41.5,-5.5,TRUE
"2383",0.0903583723923256,948.09,-0.0190843585878611,-41.5,-5,TRUE
"2384",0.117769124215109,1028.16,-0.0161321666091681,-41.5,-4.5,TRUE
"2385",0.131943022850716,1311.16,-0.0126537503674626,-41.5,-4,TRUE
"2386",0.231427233097917,1259.4,-0.0281934905797243,-41.5,-3.5,TRUE
"2387",0.201864189988985,1251.4,-0.0130197796970606,-41.5,-3,TRUE
"2388",0.289081573486328,1307.3,0.00263291806913912,-41,-21,TRUE
"2389",0.320620059967041,1312.86,0.00309548154473305,-41,-20.5,TRUE
"2390",0.275272496541341,1198.67,-0.013871937058866,-41,-20,TRUE
"2391",0.178405077952259,1005.66,-0.010118281468749,-41,-19.5,TRUE
"2392",0.230164906074261,866.17,-0.0275440160185099,-41,-19,TRUE
"2393",0.214037291208903,897.61,-0.00931347440928221,-41,-18.5,TRUE
"2394",0.216564934829186,1092.7,-0.0108633311465383,-41,-18,TRUE
"2395",0.270809790667366,1078.74,-0.00887822452932596,-41,-17.5,TRUE
"2396",0.254342295088858,963,-0.00962860137224197,-41,-17,TRUE
"2397",0.0884515217372349,893.73,-0.02137715741992,-41,-16.5,TRUE
"2398",0.0522349508185136,923.76,-0.0651096776127815,-41,-14.5,TRUE
"2399",0.0272626876831055,1017.8,-0.031203418970108,-41,-14,TRUE
"2400",0.0771310528119405,1090.69,-0.116598084568977,-41,-13.5,TRUE
"2401",0.187779305686413,1126.66,-0.251587510108948,-41,-13,TRUE
"2402",0.217547225952148,1130.6,-0.156480550765991,-41,-12.5,TRUE
"2403",0.260189932894845,968.13,-0.0902883112430573,-41,-12,TRUE
"2404",0.231239144819496,794.37,-0.153013318777084,-41,-11.5,TRUE
"2405",0.106729131166627,700.75,-0.0132364854216576,-41,-11,TRUE
"2406",0.164452176468045,610.17,-0.0390932038426399,-41,-10.5,TRUE
"2407",0.179252025223931,565.16,-0.322903245687485,-41,-10,TRUE
"2408",0.103317099351149,548.88,1.05401849746704,-41,-9.5,TRUE
"2409",0.130322138468424,544.67,0.000953920360188931,-41,-9,TRUE
"2410",0.142117500305176,578.05,-0.0219760499894619,-41,-8.5,TRUE
"2411",0.19599666595459,620.02,-0.0209373310208321,-41,-8,TRUE
"2412",0.063483460744222,637.55,-0.0205248445272446,-41,-7.5,TRUE
"2413",0.0585202162827903,694.38,-0.00887202937155962,-41,-7,TRUE
"2414",0.0504558530904479,821.91,-0.0254152119159698,-41,-6.5,TRUE
"2415",0.107275879173948,921.52,-0.0625896230340004,-41,-6,TRUE
"2416",0.196382443881729,937.61,-0.0193975120782852,-41,-5.5,TRUE
"2417",0.271953249472648,948.09,0.0265295337885618,-41,-5,TRUE
"2418",0.264479873500345,1028.16,0.0114452578127384,-41,-4.5,TRUE
"2419",0.247357429637853,1311.16,0.00483344821259379,-41,-4,TRUE
"2420",0.287244772523399,1259.4,0.000340139813488349,-41,-3.5,TRUE
"2421",0.256756712293859,1251.4,0.00696093123406172,-41,-3,TRUE
"2422",0.181788073645698,1306.9,-0.00149189680814743,-40.5,-20.5,TRUE
"2423",0.260669027056013,1286.98,0.0544098168611526,-40.5,-20,TRUE
"2424",0.247340029980763,957.05,-0.00572017906233668,-40.5,-19.5,TRUE
"2425",0.265043280845465,896.8,-0.00366061157546937,-40.5,-19,TRUE
"2426",0.279807090759277,914.27,0.00105027656536549,-40.5,-18.5,TRUE
"2427",0.20281183719635,1116.87,0.00294343940913677,-40.5,-17,TRUE
"2428",0.175830636705671,1025.5,-0.0230938475579023,-40.5,-16.5,TRUE
"2429",0.156843356597118,936.92,-0.0706995874643326,-40.5,-16,TRUE
"2430",0.219697298322405,947,-0.0906843021512032,-40.5,-15.5,TRUE
"2431",0.18230827181947,970.59,-0.0196856614202261,-40.5,-15,TRUE
"2432",0.272830289952895,989.84,-0.0206045731902122,-40.5,-14.5,TRUE
"2433",0.289642493996844,1007.49,-0.0681595802307129,-40.5,-14,TRUE
"2434",0.266475110519223,1002.55,-0.0509776212275028,-40.5,-13.5,TRUE
"2435",0.230241710098212,899.86,-0.0919061750173569,-40.5,-13,TRUE
"2436",0.293001272240464,735.7,-0.407050102949142,-40.5,-12.5,TRUE
"2437",0.304993446667989,619.76,-0.222831025719643,-40.5,-12,TRUE
"2438",0.351362727937244,608.73,-0.0624064058065414,-40.5,-11.5,TRUE
"2439",0.151961326599121,603.73,-0.00259025045670569,-40.5,-10.5,TRUE
"2440",0.169713020324707,512.51,NA,-40.5,-10,TRUE
"2441",0.0562564776493953,420.18,-0.0292113721370697,-40.5,-9.5,TRUE
"2442",0.0872802841529418,390.74,-0.00332519365474582,-40.5,-9,TRUE
"2443",0.0767820582670324,454.28,-0.0654803067445755,-40.5,-8.5,TRUE
"2444",0.320955804053773,554.16,-0.0366953536868095,-40.5,-8,TRUE
"2445",0.171564588841704,628.92,-0.00733828824013472,-40.5,-7.5,TRUE
"2446",0.206677387400371,696.65,0.00802630092948675,-40.5,-7,TRUE
"2447",0.192162429905373,750.39,0.0177443418651819,-40.5,-6.5,TRUE
"2448",0.190302375952403,773.48,0.00517320679500699,-40.5,-6,TRUE
"2449",0.167826109221487,809.63,-0.00779185863211751,-40.5,-5.5,TRUE
"2450",0.189277935731895,842.35,0.00496076606214046,-40.5,-5,TRUE
"2451",0.182190536607242,880.89,0.0150288203731179,-40.5,-4.5,TRUE
"2452",0.207715472053079,928.47,0.00901943445205688,-40.5,-4,TRUE
"2453",0.184900020298205,1083.98,0.00793569255620241,-40.5,-3,TRUE
"2454",0.244607329368591,1387.8,0.0612984411418438,-40,-19.5,TRUE
"2455",0.28109974861145,1139.15,0.00544259510934353,-40,-19,TRUE
"2456",0.200574417114258,1160.16,0.00997813418507576,-40,-18.5,TRUE
"2457",0.193789831797282,1184.31,0.169838145375252,-40,-18,TRUE
"2458",0.196585904984247,1248.49,0.0264623668044806,-40,-17.5,TRUE
"2459",0.305300288730197,1326.14,0.0013869300018996,-40,-17,TRUE
"2460",0.298464228312175,1198.98,-0.0237046647816896,-40,-16.5,TRUE
"2461",0.212519664208866,1031.28,-0.0287482216954231,-40,-16,TRUE
"2462",0.297518930317443,1029.6,-0.0928881242871284,-40,-15.5,TRUE
"2463",0.260710466475714,1029.39,-0.0572783648967743,-40,-15,TRUE
"2464",0.27468984694708,1202.49,-0.0285791903734207,-40,-14.5,TRUE
"2465",0.281328222025996,1322.07,-0.00690293218940496,-40,-14,TRUE
"2466",0.070955685206822,1000.55,-0.0249979272484779,-40,-13,TRUE
"2467",0.130459425584325,718.93,-0.0418557710945606,-40,-12.5,TRUE
"2468",0.0885808944702148,546.84,-0.153109386563301,-40,-12,TRUE
"2469",0.1039300293758,550.55,-0.0586635656654835,-40,-11.5,TRUE
"2470",0.089485575643818,638.76,-0.0558292120695114,-40,-11,TRUE
"2471",0.0962507015949971,671.7,-0.0472803004086018,-40,-10.5,TRUE
"2472",0.161588684717814,602.11,-0.0338468290865421,-40,-10,TRUE
"2473",0.0787090670220471,450.04,0.0278678201138973,-40,-9.5,TRUE
"2474",0.143784836646932,321.32,0.0105689968913794,-40,-9,TRUE
"2475",0.183703733419443,368.58,-0.0280653014779091,-40,-8.5,TRUE
"2476",0.240131103783323,768.7,-0.00284667010419071,-40,-7.5,TRUE
"2477",0.201515672041133,857.91,0.00914316065609455,-40,-7,TRUE
"2478",0.102676423390706,838.99,0.00430811895057559,-40,-6.5,TRUE
"2479",0.013298511505127,764.56,-0.00713379494845867,-40,-6,TRUE
"2480",0.0852083739112405,726.45,0.0202163010835648,-40,-5.5,TRUE
"2481",0.0488305466898372,783.6,0.00937627069652081,-40,-5,TRUE
"2482",0.0357278487261604,924.36,0.0255740694701672,-40,-4.5,TRUE
"2483",0.102398699727552,1018.8,0.0740900188684464,-40,-4,TRUE
"2484",0.0699803197485769,1017.58,0.0411704815924168,-40,-3.5,TRUE
"2485",0.156826523634104,1048.32,0.011071864515543,-40,-3,TRUE
"2486",0.314167563731854,1361.29,0.000223280279897153,-39.5,-18,TRUE
"2487",0.342325068356698,1378.18,-0.0072665037587285,-39.5,-17.5,TRUE
"2488",0.234746672890403,1379.83,0.011495285667479,-39.5,-17,TRUE
"2489",0.240882277488708,1236.86,0.0154754249379039,-39.5,-16.5,TRUE
"2490",0.252148151397705,1033.4,0.137741416692734,-39.5,-16,TRUE
"2491",0.258167266845703,1048.98,0.0142505820840597,-39.5,-15,TRUE
"2492",0.366722924368722,1059.7,0.00800312403589487,-39.5,-14.5,TRUE
"2493",0.349344291687012,1130.93,-0.00600810395553708,-39.5,-14,TRUE
"2494",0.334081370656083,1165.28,0.0004035301390104,-39.5,-13.5,TRUE
"2495",0.311840077882172,982.46,-0.0100128222256899,-39.5,-13,TRUE
"2496",0.140112940470378,741.93,-0.0292063988745213,-39.5,-12.5,TRUE
"2497",0.210452556610107,631.47,-0.0677937641739845,-39.5,-12,TRUE
"2498",0.246100879850842,614.84,-0.0861052647233009,-39.5,-11.5,TRUE
"2499",0.21499426992316,653.98,-0.133591696619987,-39.5,-11,TRUE
"2500",0.204205691159427,695.53,-0.0835705623030663,-39.5,-10.5,TRUE
"2501",0.136194286854446,663.43,-0.157675117254257,-39.5,-10,TRUE
"2502",0.135646589597066,557.37,NA,-39.5,-9.5,TRUE
"2503",0.0761897166570028,417.86,-0.0472758039832115,-39.5,-9,TRUE
"2504",0.0262811183929443,385.18,-0.0206390880048275,-39.5,-8.5,TRUE
"2505",0.0351041793823242,628.45,-0.028612682595849,-39.5,-8,TRUE
"2506",0.164174236970789,952.47,0.000649396737571806,-39.5,-7.5,TRUE
"2507",0.092767884246016,1020.99,0.00417186645790935,-39.5,-7,TRUE
"2508",0.0750353276228704,860.35,0.0027665679808706,-39.5,-6.5,TRUE
"2509",0.0442455356771296,773.93,-0.000833235040772706,-39.5,-6,TRUE
"2510",0.0554243575694949,740.61,0.00845893658697605,-39.5,-5.5,TRUE
"2511",0.135204101602236,783.18,0.00652435189113021,-39.5,-5,TRUE
"2512",0.208006675762058,854.86,0.0169979743659496,-39.5,-4.5,TRUE
"2513",0.240307075500488,946.11,0.00648392317816615,-39.5,-4,TRUE
"2514",0.268637325006071,1015.26,0.0035169324837625,-39.5,-3.5,TRUE
"2515",0.319761220146628,931.52,-0.0401150174438953,-39,-16,TRUE
"2516",0.278548590342204,859.58,-0.010768917389214,-39,-15.5,TRUE
"2517",0.301675540644948,845.41,0.0313764028251171,-39,-15,TRUE
"2518",0.305931017949031,886.46,0.00680146645754576,-39,-14.5,TRUE
"2519",0.327191781997681,906.95,0.00225937622599304,-39,-14,TRUE
"2520",0.252265661535129,862.94,-0.00268544722348452,-39,-13.5,TRUE
"2521",0.283154399531662,897.4,-0.00466015189886093,-39,-13,TRUE
"2522",0.296639938699714,1147.97,0.000633315707091242,-39,-12.5,TRUE
"2523",0.324791482409591,1134.36,-0.0332769751548767,-39,-12,TRUE
"2524",0.258628936040969,904.6,-0.0417541638016701,-39,-11.5,TRUE
"2525",0.190449714660645,771.5,-0.0814678743481636,-39,-11,TRUE
"2526",0.0616487661997477,943.83,-0.150138333439827,-39,-10,TRUE
"2527",0.0051943852351262,1113.45,0.0150065468624234,-39,-9.5,TRUE
"2528",0.000778841685099774,889.85,-0.0189368594437838,-39,-9,TRUE
"2529",0.0602282530872534,611.39,-0.00965229421854019,-39,-8.5,TRUE
"2530",0.0207298767468161,745.07,-0.0172670017927885,-39,-8,TRUE
"2531",0.11087923990169,935.86,-0.00303671299479902,-39,-7.5,TRUE
"2532",0.215693886034957,975.69,0.00239381310530007,-39,-7,TRUE
"2533",0.201087334905992,917.01,0.000655308307614177,-39,-6.5,TRUE
"2534",0.20754163664298,782.14,-0.00215151160955429,-39,-6,TRUE
"2535",0.168242328800261,699.08,-0.00387355382554233,-39,-5.5,TRUE
"2536",0.187714897413436,777.18,0.00611101510003209,-39,-5,TRUE
"2537",0.181169048432381,1047.26,0.00391830923035741,-39,-4.5,TRUE
"2538",0.125331053658137,1264.61,0.00322396494448185,-39,-4,TRUE
"2539",0.296272766895783,1211.94,0.629681289196014,-39,-3.5,TRUE
"2540",0.245121853692191,1147.97,0.0421650074422359,-38.5,-12.5,TRUE
"2541",0.166949345515325,1134.36,-0.00704785902053118,-38.5,-12,TRUE
"2542",0.172146846086551,904.6,-0.0750285387039185,-38.5,-11.5,TRUE
"2543",0.169615240658031,771.5,-0.0696585699915886,-38.5,-11,TRUE
"2544",0.245437507629395,781.18,-0.0488801337778568,-38.5,-10.5,TRUE
"2545",0.18276618719101,943.83,-0.161721527576447,-38.5,-10,TRUE
"2546",0.228461100504949,1113.45,-0.0150528931990266,-38.5,-9.5,TRUE
"2547",0.155552735882233,889.85,0.0885206311941147,-38.5,-9,TRUE
"2548",0.177414790107037,611.39,-0.0233020093291998,-38.5,-8.5,TRUE
"2549",0.239109004439101,745.07,-0.0175849031656981,-38.5,-8,TRUE
"2550",0.212979461954928,935.86,-0.0105597153306007,-38.5,-7.5,TRUE
"2551",0.213377138890258,975.69,-0.00356959761120379,-38.5,-7,TRUE
"2552",0.128157427613164,917.01,-0.00220151944085956,-38.5,-6.5,TRUE
"2553",0.106745556422642,782.14,0.00077670079190284,-38.5,-6,TRUE
"2554",0.0632192187839084,699.08,-0.00350144621916115,-38.5,-5.5,TRUE
"2555",0.0620951687848126,777.18,0.000929662492126226,-38.5,-5,TRUE
"2556",0.0932293278830392,1047.26,0.0023062857799232,-38.5,-4.5,TRUE
"2557",0.129571203283361,1264.61,0.000477058696560562,-38.5,-4,TRUE
"2558",0.27957978741876,1444.38,-0.00400062697008252,-38,-12.5,TRUE
"2559",0.303517264881353,1595.64,-0.0151680605486035,-38,-12,TRUE
"2560",0.291620631371775,1239.94,-0.0200201272964478,-38,-11.5,TRUE
"2561",0.265269983521756,827.28,-0.0163711179047823,-38,-11,TRUE
"2562",0.21220052862443,647.99,-0.0108664697036147,-38,-10.5,TRUE
"2563",0.231891057018037,880.39,-0.0408329330384731,-38,-10,TRUE
"2564",0.218651296549322,1097.72,-0.0115452902391553,-38,-9.5,TRUE
"2565",0.16664356173891,994.62,-0.0268123429268599,-38,-9,TRUE
"2566",0.0470689035231067,755.82,0.0233441572636366,-38,-8.5,TRUE
"2567",0.387266000111898,734.11,-0.0151791060343385,-38,-8,TRUE
"2568",0.229494823349847,802.69,-0.0081179253757,-38,-7.5,TRUE
"2569",0.174972036382654,845.34,-0.00314289284870028,-38,-7,TRUE
"2570",0.0858817916732651,826.27,-0.00109308690298349,-38,-6.5,TRUE
"2571",0.0450563375015705,789.28,-0.00273753702640533,-38,-6,TRUE
"2572",0.0550136862641171,754.95,-0.00215516285970807,-38,-5.5,TRUE
"2573",0.106386686254431,811.08,0.0127799017354846,-38,-5,TRUE
"2574",0.268505057396247,1118.8,-0.00371290789917111,-38,-4.5,TRUE
"2575",0.263878725995921,1271.86,NA,-37.5,-12,TRUE
"2576",0.231648386741171,1256.44,-0.00629922933876514,-37.5,-11.5,TRUE
"2577",0.29243268464741,1436.59,-7.15601781848818e-05,-37.5,-11,TRUE
"2578",0.119579982757568,736.53,-0.011316548101604,-37.5,-10,TRUE
"2579",0.116655437039657,884.14,-0.0182560291141272,-37.5,-9.5,TRUE
"2580",0.137458699472835,880.16,-0.0155870411545038,-37.5,-9,TRUE
"2581",0.155976551550406,694.16,-0.0436971075832844,-37.5,-8.5,TRUE
"2582",0.102104373276234,581.58,-0.0453779958188534,-37.5,-8,TRUE
"2583",0.100412196941204,608.69,-0.00714146299287677,-37.5,-7.5,TRUE
"2584",0.248768294814729,635.73,-0.00812181457877159,-37.5,-7,TRUE
"2585",0.196399464394416,701.11,-0.00207161251455545,-37.5,-6.5,TRUE
"2586",0.189187059003717,822.76,-0.00270481477491558,-37.5,-6,TRUE
"2587",0.234694210587034,837.62,-0.00571126444265246,-37.5,-5.5,TRUE
"2588",0.239932908778201,881.2,0.004555300809443,-37.5,-5,TRUE
"2589",0.148628416515532,1020.27,0.00564997363835573,-37,-11,TRUE
"2590",0.261025826136271,833.71,0.10193208605051,-37,-10.5,TRUE
"2591",0.152555089247854,762.34,-0.000571668439079076,-37,-10,TRUE
"2592",0.212966618714509,886.48,-0.00705160433426499,-37,-9.5,TRUE
"2593",0.234217559814453,892.06,-0.0196767523884773,-37,-9,TRUE
"2594",0.246575574130195,743.37,-0.0141030717641115,-37,-8.5,TRUE
"2595",0.23093847916505,627.32,-0.0160868931561708,-37,-8,TRUE
"2596",0.230639033259351,638.41,0.000124328536912799,-37,-7.5,TRUE
"2597",0.175960752086603,673.39,-0.00119280582293868,-37,-7,TRUE
"2598",0.161535911819562,701.34,0.00230428576469421,-37,-6.5,TRUE
"2599",0.187560558319092,798.77,0.00195279368199408,-37,-6,TRUE
"2600",0.262581825256348,855.03,0.0147060239687562,-37,-5.5,TRUE
"2601",0.0462929937574598,916.33,0.0567169077694416,-37,-5,TRUE
"2602",0.250356058920583,1149.07,0.00743582099676132,-36.5,-10.5,TRUE
"2603",0.284525628523393,1086.32,0.0142383798956871,-36.5,-10,TRUE
"2604",0.246866969820819,1100.22,0.00284370384179056,-36.5,-9.5,TRUE
"2605",0.249223709106445,1058.56,-0.00303005427122116,-36.5,-9,TRUE
"2606",0.131309236798968,772.9,-0.00440857093781233,-36.5,-8.5,TRUE
"2607",0.242087364196777,522.81,-0.0148051679134369,-36.5,-8,TRUE
"2608",0.0806484222412109,526.12,-0.00262138247489929,-36.5,-7.5,TRUE
"2609",0.026301875258937,691.37,-0.000503774208482355,-36.5,-7,TRUE
"2610",0.0320614768074943,909.98,-0.000128894680528902,-36.5,-6.5,TRUE
"2611",0.0728847074878308,1104.3,0.00202189455740154,-36.5,-6,TRUE
"2612",0.064334774017334,1108.07,0.00419512111693621,-36.5,-5.5,TRUE
"2613",0.18403191132979,1100.22,0.0112784849479795,-36,-9.5,TRUE
"2614",0.214197556631906,1058.56,0.00872063171118498,-36,-9,TRUE
"2615",0.190925035836562,772.9,3.14051685563754e-05,-36,-8.5,TRUE
"2616",0.088102125043246,522.81,-0.00370576442219317,-36,-8,TRUE
"2617",0.0735462637508617,526.12,0.000850381387863308,-36,-7.5,TRUE
"2618",0.139195165326518,691.37,0.00677291490137577,-36,-7,TRUE
"2619",0.145229117075602,909.98,-0.000350837071891874,-36,-6.5,TRUE
"2620",0.16713061794158,1104.3,0.000570175528991967,-36,-6,TRUE
"2621",0.182946398815949,1108.07,0.00156104634515941,-36,-5.5,TRUE
"2622",0.270180387834532,1223.48,0.00839558616280556,-35.5,-9,TRUE
"2623",0.263234638981035,1063.69,0.01090282574296,-35.5,-8.5,TRUE
"2624",0.233407639574122,748.92,0.00772500084713101,-35.5,-8,TRUE
"2625",0.250036127072365,781.69,0.00849194172769785,-35.5,-7.5,TRUE
"2626",0.31366942867156,1044.76,0.00395419634878635,-35.5,-7,TRUE
"2627",0.292119700247081,1266.73,0.00218955520540476,-35.5,-6.5,TRUE
"2628",0.24653864360991,1379.02,0.00354085536673665,-35.5,-6,TRUE
"2629",0.320230143410819,1381.7,0.00476085161790252,-35.5,-5.5,TRUE
"2630",0.319231796264648,1275.54,0.0608791708946228,-35,-8,TRUE
"2631",0.194797788347517,1356.56,0.00313975266180933,-35,-6.5,TRUE
