"","sif_mean","prec_tot","c.NA...0.0385559238493443..NA..0.11313208937645...0.0167089980095625..","lon","lat","optional"
"29",0.386661824725923,1282.56,NA,-71.5,-9.5,TRUE
"30",0.393788471016833,1438.23,NA,-71.5,-9,TRUE
"31",0.363927192687988,1584.36,NA,-71.5,-8.5,TRUE
"32",0.39073732164171,1653.36,0.242098823189735,-71.5,-8,TRUE
"33",0.315910437168219,1815.27,NA,-71.5,-7.5,TRUE
"34",0.327742467607771,2112.45,-0.182286486029625,-71.5,-7,TRUE
"35",0.339895253904493,2437.75,NA,-71.5,-6.5,TRUE
"36",0.323833146952264,2625.39,NA,-71.5,-6,TRUE
"37",0.35227451039784,2654.17,NA,-71.5,-5.5,TRUE
"38",0.296814652232381,2627.95,NA,-71.5,-5,TRUE
"39",0.289393799393265,2623.05,NA,-71.5,-4.5,TRUE
"40",0.350372131556681,1282.56,NA,-71,-9.5,TRUE
"41",0.365409047237826,1438.23,0.0979807451367378,-71,-9,TRUE
"42",0.352813738304497,1584.36,NA,-71,-8.5,TRUE
"43",0.364752918249359,1653.36,NA,-71,-8,TRUE
"44",0.35685375297212,1815.27,NA,-71,-7.5,TRUE
"45",0.279697359607206,2112.45,NA,-71,-7,TRUE
"46",0.254142875671387,2437.75,NA,-71,-6.5,TRUE
"47",0.258874529286435,2625.39,NA,-71,-6,TRUE
"48",0.273038455418178,2654.17,NA,-71,-5.5,TRUE
"49",0.269064451001354,2627.95,NA,-71,-5,TRUE
"50",0.294413068817883,2623.05,NA,-71,-4.5,TRUE
"51",0.381153190020219,1074,NA,-70.5,-10.5,TRUE
"52",0.360256088621796,1012.51,NA,-70.5,-10,TRUE
"53",0.377727535879536,1057.3,0.0428148582577705,-70.5,-9.5,TRUE
"54",0.268262854246336,1241.47,NA,-70.5,-9,TRUE
"55",0.250759448035289,1537.13,NA,-70.5,-8.5,TRUE
"56",0.264430046081543,1790.54,NA,-70.5,-8,TRUE
"57",0.340895739468661,2062.21,NA,-70.5,-7.5,TRUE
"58",0.316303871572018,2499.42,0.0382244065403938,-70.5,-7,TRUE
"59",0.297851730115486,2995.42,NA,-70.5,-6.5,TRUE
"60",0.311463811714661,2955.59,NA,-70.5,-6,TRUE
"61",0.309262607943627,2782.33,-0.059752881526947,-70.5,-5.5,TRUE
"62",0.275945259543026,2649.15,NA,-70.5,-5,TRUE
"63",0.327641006407699,2628.87,NA,-70.5,-4.5,TRUE
"64",0.309028446674347,1128.45,0.0265060067176819,-70,-10.5,TRUE
"65",0.410021814433011,978.34,NA,-70,-9.5,TRUE
"66",0.357790660858154,1106.34,0.194335103034973,-70,-9,TRUE
"67",0.361024847975722,1420.1,NA,-70,-8.5,TRUE
"68",0.343564808717248,1812.2,NA,-70,-8,TRUE
"69",0.331265400617551,2282.91,-0.0400549098849297,-70,-7.5,TRUE
"70",0.272552916582893,2769.96,NA,-70,-7,TRUE
"71",0.312711648704592,3019.38,-0.000463650882011279,-70,-6.5,TRUE
"72",0.29457631089171,2981,NA,-70,-6,TRUE
"73",0.303495554224928,2786.08,NA,-70,-5.5,TRUE
"74",0.323242648589564,2660.57,NA,-70,-5,TRUE
"75",0.310647316116223,2647.38,NA,-70,-4.5,TRUE
"76",0.330299312531636,2470.54,NA,-70,0,TRUE
"77",0.337280054561427,2423.65,NA,-70,0.5,TRUE
"78",0.381032428602233,1176.62,-0.0277821626514196,-69.5,-10.5,TRUE
"79",0.384457407326534,1059.72,NA,-69.5,-10,TRUE
"80",0.31313716240649,1012.16,0.0189321711659431,-69.5,-9.5,TRUE
"81",0.345041424202519,1096.42,NA,-69.5,-9,TRUE
"82",0.337577427233908,1353.25,NA,-69.5,-8.5,TRUE
"83",0.383867104516398,1805.27,NA,-69.5,-8,TRUE
"84",0.319619970232527,2393.41,NA,-69.5,-7.5,TRUE
"85",0.297898374807339,2867.57,NA,-69.5,-7,TRUE
"86",0.267722791554976,3039.77,NA,-69.5,-6.5,TRUE
"87",0.244873762130737,2967.27,NA,-69.5,-6,TRUE
"88",0.208749389648438,2758.2,NA,-69.5,-5.5,TRUE
"89",0.348382949829102,2482.19,0.0365711003541946,-69.5,-4.5,TRUE
"90",0.305983041462145,2428.58,0.0388195738196373,-69.5,-4,TRUE
"91",0.309540825230735,2341.13,NA,-69.5,-3.5,TRUE
"92",0.307899646544724,2203,NA,-69.5,-3,TRUE
"93",0.255640649795532,2038.01,NA,-69.5,-2.5,TRUE
"94",0.296254152343387,1914.91,NA,-69.5,-2,TRUE
"95",0.304882268013038,2418.9,NA,-69.5,-0.5,TRUE
"96",0.297141546780362,2446.1,NA,-69.5,0,TRUE
"97",0.31016230512861,2376.79,NA,-69.5,0.5,TRUE
"98",0.247108020665455,2148.58,NA,-69.5,1.5,TRUE
"99",0.330212661198207,1266.5,NA,-69,-11,TRUE
"100",0.356927822162579,1196.27,NA,-69,-10.5,TRUE
"101",0.336446764923277,1289.06,NA,-69,-10,TRUE
"102",0.31318275409817,1393.63,NA,-69,-9.5,TRUE
"103",0.294382379410115,1469.49,NA,-69,-9,TRUE
"104",0.226374644499559,1579.65,NA,-69,-8.5,TRUE
"105",0.311497847239176,1824.32,NA,-69,-8,TRUE
"106",0.299404144287109,2968.65,NA,-69,-6.5,TRUE
"107",0.24632344422517,2890.72,NA,-69,-6,TRUE
"108",0.348387204683744,2652.03,NA,-69,-5.5,TRUE
"109",0.331213917051043,2409.14,NA,-69,-5,TRUE
"110",0.306046273973253,2230.58,NA,-69,-4.5,TRUE
"111",0.324046975558566,1860.39,NA,-69,-4,TRUE
"112",0.333825126203518,1752.49,NA,-69,-3.5,TRUE
"113",0.30893769005005,1673.52,-0.095369428396225,-69,-3,TRUE
"114",0.309672128933207,1632.86,NA,-69,-2.5,TRUE
"115",0.260151501270491,1705.04,NA,-69,-2,TRUE
"116",0.250364470616572,1975.74,NA,-69,-1.5,TRUE
"117",0.260531566017552,2287.16,NA,-69,-1,TRUE
"118",0.281198125136526,2434.02,NA,-69,-0.5,TRUE
"119",0.295387575181864,2406.64,NA,-69,0,TRUE
"120",0.332129918611967,2300.15,NA,-69,0.5,TRUE
"121",0.275516054707189,2170.89,NA,-69,1,TRUE
"122",0.256414699554443,2041.97,NA,-69,1.5,TRUE
"123",0.259615544919614,1266.5,NA,-68.5,-11,TRUE
"124",0.280736232626027,1196.27,-0.0231962502002716,-68.5,-10.5,TRUE
"125",0.403384606043498,1393.63,NA,-68.5,-9.5,TRUE
"126",0.344430088996887,1469.49,NA,-68.5,-9,TRUE
"127",0.374566489252551,1579.65,NA,-68.5,-8.5,TRUE
"128",0.355975987959881,1824.32,NA,-68.5,-8,TRUE
"129",0.327769314801251,2283.77,-0.1957086622715,-68.5,-7.5,TRUE
"130",0.298797051111857,2762.49,NA,-68.5,-7,TRUE
"131",0.306689202971176,2968.65,NA,-68.5,-6.5,TRUE
"132",0.305825726318359,2890.72,NA,-68.5,-6,TRUE
"133",0.302875016530355,2652.03,NA,-68.5,-5.5,TRUE
"134",0.294592259928238,2409.14,NA,-68.5,-5,TRUE
"135",0.285291804373264,2230.58,-0.192972347140312,-68.5,-4.5,TRUE
"136",0.225684264211944,1860.39,NA,-68.5,-4,TRUE
"137",0.261802364798153,1752.49,0.0512502864003181,-68.5,-3.5,TRUE
"138",0.285571988423665,1673.52,NA,-68.5,-3,TRUE
"139",0.272746493599632,1632.86,NA,-68.5,-2.5,TRUE
"140",0.272430400459134,1705.04,NA,-68.5,-2,TRUE
"141",0.293557264272449,1975.74,-0.0383413098752499,-68.5,-1.5,TRUE
"142",0.262133512923967,2287.16,NA,-68.5,-1,TRUE
"143",0.278103798154801,2434.02,NA,-68.5,-0.5,TRUE
"144",0.185016288757324,2406.64,NA,-68.5,0,TRUE
"145",0.224585304521535,2300.15,NA,-68.5,0.5,TRUE
"146",0.271526119739713,2170.89,NA,-68.5,1,TRUE
"147",0.289743073074906,2041.97,NA,-68.5,1.5,TRUE
"148",0.337557022388165,1144.96,-0.00815134774893522,-68,-10.5,TRUE
"149",0.364937135151454,1221.4,0.00269036390818655,-68,-10,TRUE
"150",0.365677885813256,1371.15,0.0310902632772923,-68,-9.5,TRUE
"151",0.315732180277506,1493.38,NA,-68,-9,TRUE
"152",0.315736906233923,1660.24,-0.265879303216934,-68,-8.5,TRUE
"153",0.312954731516504,1968.62,NA,-68,-8,TRUE
"154",0.320136233826671,2348.57,NA,-68,-7.5,TRUE
"155",0.292727325536028,2652.6,NA,-68,-7,TRUE
"156",0.294008157838066,2831.98,0.0200778674334288,-68,-6.5,TRUE
"157",0.227680037419001,2814.99,NA,-68,-6,TRUE
"158",0.200264130869219,2511.52,NA,-68,-5.5,TRUE
"159",0.260982036590576,2092.64,NA,-68,-5,TRUE
"160",0.290588348142562,1833.93,NA,-68,-4.5,TRUE
"161",0.22152461676762,1675.53,NA,-68,-4,TRUE
"162",0.30429892010159,1801.57,NA,-68,-3.5,TRUE
"163",0.232774202940894,1644.09,NA,-68,-3,TRUE
"164",0.278171734376387,1572.21,0.0626928880810738,-68,-2.5,TRUE
"165",0.321241739184357,1642.38,NA,-68,-2,TRUE
"166",0.291984237215054,1965.18,NA,-68,-1.5,TRUE
"167",0.267839915353921,2328.21,NA,-68,-1,TRUE
"168",0.284648782973661,2461.05,NA,-68,-0.5,TRUE
"169",0.268914347109587,2409.47,NA,-68,0,TRUE
"170",0.258344184477817,2282.23,-0.811038017272949,-68,0.5,TRUE
"171",0.229696241777335,2122.24,NA,-68,1,TRUE
"172",0.284222230315208,1965.78,NA,-68,1.5,TRUE
"173",0.340431546007034,1514.45,-0.0171418003737926,-67.5,-10,TRUE
"174",0.362766119600074,1853.61,NA,-67.5,-9.5,TRUE
"175",0.319594021232761,2104.02,NA,-67.5,-9,TRUE
"176",0.250358762412236,2218.47,NA,-67.5,-8.5,TRUE
"177",0.228451760609945,2260.38,NA,-67.5,-8,TRUE
"178",0.261832038561503,2324.87,NA,-67.5,-7.5,TRUE
"179",0.3114318423801,2432.75,NA,-67.5,-7,TRUE
"180",0.41224889755249,2528.53,NA,-67.5,-6.5,TRUE
"181",0.311576400484358,2465.83,NA,-67.5,-6,TRUE
"182",0.317374980810917,2116.28,NA,-67.5,-5.5,TRUE
"183",0.335800620946991,1739.72,0.0315756350755692,-67.5,-5,TRUE
"184",0.303704271511156,1636.4,NA,-67.5,-4.5,TRUE
"185",0.291295413530306,1635.46,NA,-67.5,-4,TRUE
"186",0.301196849874449,1644.24,NA,-67.5,-3.5,TRUE
"187",0.299389728007872,1673.1,NA,-67.5,-3,TRUE
"188",0.280314216279147,1723.35,NA,-67.5,-2.5,TRUE
"189",0.280348062515259,1867.96,NA,-67.5,-2,TRUE
"190",0.252332020472813,2147.46,NA,-67.5,-1.5,TRUE
"191",0.237092629457131,2378.99,NA,-67.5,-1,TRUE
"192",0.278635905339168,2432.79,NA,-67.5,-0.5,TRUE
"193",0.251629976125864,2331.3,NA,-67.5,0,TRUE
"194",0.237332845138291,2135.27,NA,-67.5,0.5,TRUE
"195",0.293031115731793,1927.05,NA,-67.5,1,TRUE
"196",0.28150684038798,1775.34,NA,-67.5,1.5,TRUE
"197",0.28777591081766,1675.21,NA,-67.5,2,TRUE
"198",0.405121222786281,1957.3,NA,-67,-9.5,TRUE
"199",0.309128936968352,2065.39,NA,-67,-9,TRUE
"200",0.297219330156353,2278.93,NA,-67,-8.5,TRUE
"201",0.359573442857344,2374.25,NA,-67,-8,TRUE
"202",0.361028736473149,2391.19,NA,-67,-7.5,TRUE
"203",0.336471881185259,2389.38,NA,-67,-7,TRUE
"204",0.276969038523161,2383.26,NA,-67,-6.5,TRUE
"205",0.284403227425955,2315.28,NA,-67,-6,TRUE
"206",0.280729123412586,2102.1,NA,-67,-5.5,TRUE
"207",0.301529372033994,1859.63,NA,-67,-5,TRUE
"208",0.299243358173202,1800.2,-0.000466262135887519,-67,-4.5,TRUE
"209",0.274266071073999,1834.34,NA,-67,-4,TRUE
"210",0.248823514798792,1879.97,NA,-67,-3.5,TRUE
"211",0.265353248965356,2010.02,NA,-67,-3,TRUE
"212",0.311385222843715,2005.37,NA,-67,-2.5,TRUE
"213",0.307213634252548,2022.65,NA,-67,-2,TRUE
"214",0.289387104123138,2130.19,NA,-67,-1.5,TRUE
"215",0.329137370117709,2252.39,NA,-67,-1,TRUE
"216",0.296156689524651,2280.73,NA,-67,-0.5,TRUE
"217",0.331275800863902,2170.72,-0.000458157534012571,-67,0,TRUE
"218",0.301158019474574,1969.39,NA,-67,0.5,TRUE
"219",0.335881908947134,1777.49,NA,-67,1,TRUE
"220",0.337087305286263,1641.73,NA,-66.5,-9.5,TRUE
"221",0.354086655289379,1831.93,NA,-66.5,-9,TRUE
"222",0.294848648446505,2468.3,NA,-66.5,-8.5,TRUE
"223",0.298737352734322,2398.97,NA,-66.5,-8,TRUE
"224",0.261938410343918,2374.47,NA,-66.5,-7.5,TRUE
"225",0.266272739488251,2382.94,NA,-66.5,-7,TRUE
"226",0.29230923955174,2380.14,NA,-66.5,-6.5,TRUE
"227",0.215323795874914,2268.4,NA,-66.5,-6,TRUE
"228",0.230844783782959,2097.98,NA,-66.5,-5.5,TRUE
"229",0.26655725999312,2052.09,NA,-66.5,-5,TRUE
"230",0.309741879453753,2068.52,NA,-66.5,-4.5,TRUE
"231",0.346721577644348,2086.23,NA,-66.5,-4,TRUE
"232",0.27138527346329,2103.56,0.249197721481323,-66.5,-3.5,TRUE
"233",0.289740401506424,2123.14,NA,-66.5,-3,TRUE
"234",0.307156680542746,2020.14,0.366888523101807,-66.5,-2.5,TRUE
"235",0.315389686160617,2071.98,NA,-66.5,-2,TRUE
"236",0.33344486884351,2182.32,NA,-66.5,-1.5,TRUE
"237",0.302361947071703,2266.39,NA,-66.5,-1,TRUE
"238",0.330898300806681,2237.31,NA,-66.5,-0.5,TRUE
"239",0.326066761016846,2088.32,NA,-66.5,0,TRUE
"240",0.31937502694375,1906.89,NA,-66.5,0.5,TRUE
"241",0.330599748535661,1641.73,NA,-66,-9.5,TRUE
"242",0.319725184461435,1831.93,NA,-66,-9,TRUE
"243",0.269521057226096,2468.3,NA,-66,-8.5,TRUE
"244",0.257080221598127,2398.97,0.385021209716797,-66,-8,TRUE
"245",0.217870339103367,2374.47,NA,-66,-7.5,TRUE
"246",0.329779761178153,2382.94,NA,-66,-7,TRUE
"247",0.238756852991441,2380.14,NA,-66,-6.5,TRUE
"248",0.33063992475852,2268.4,NA,-66,-6,TRUE
"249",0.31155913317645,2097.98,NA,-66,-5.5,TRUE
"250",0.312989905759862,2052.09,NA,-66,-5,TRUE
"251",0.343639978428477,2068.52,NA,-66,-4.5,TRUE
"252",0.345918907838709,2086.23,NA,-66,-4,TRUE
"253",0.304098617862648,2103.56,NA,-66,-3.5,TRUE
"254",0.341965346058388,2123.14,NA,-66,-3,TRUE
"255",0.331627941995204,2020.14,NA,-66,-2.5,TRUE
"256",0.341193414657155,2071.98,NA,-66,-2,TRUE
"257",0.277676999568939,2182.32,NA,-66,-1.5,TRUE
"258",0.2723761205073,2266.39,NA,-66,-1,TRUE
"259",0.304056207338969,2237.31,NA,-66,-0.5,TRUE
"260",0.274195194244385,2088.32,NA,-66,0,TRUE
"261",0.268317381540934,1906.89,NA,-66,0.5,TRUE
"262",0.378149162639271,1260.85,NA,-65.5,-9.5,TRUE
"263",0.243130053006686,1420.09,NA,-65.5,-9,TRUE
"264",0.28006069800433,1731.97,NA,-65.5,-8.5,TRUE
"265",0.339229695498943,2179.73,NA,-65.5,-8,TRUE
"266",0.327000896582443,2346.7,NA,-65.5,-7.5,TRUE
"267",0.330743944922159,2381.48,NA,-65.5,-7,TRUE
"268",0.369048660570155,2365.57,NA,-65.5,-6.5,TRUE
"269",0.301034694713551,2322.37,NA,-65.5,-6,TRUE
"270",0.314061266581217,2272.6,NA,-65.5,-5.5,TRUE
"271",0.280867002766638,2225.99,NA,-65.5,-5,TRUE
"272",0.291401244168744,2199.45,0.0463436543941498,-65.5,-4.5,TRUE
"273",0.329739504773792,2192.88,NA,-65.5,-4,TRUE
"274",0.308162738536966,2178.36,0.0514263212680817,-65.5,-3.5,TRUE
"275",0.249514939128489,2127.51,0.176800072193146,-65.5,-3,TRUE
"276",0.30874506632487,2061.15,NA,-65.5,-2.5,TRUE
"277",0.283253351847331,1982.8,NA,-65.5,-2,TRUE
"278",0.224812918071505,1941.3,NA,-65.5,-1.5,TRUE
"279",0.297562294992907,1930.6,NA,-65.5,-1,TRUE
"280",0.306455135345459,1912.84,NA,-65.5,-0.5,TRUE
"281",0.271087782723563,1854.87,-0.575073480606079,-65.5,0,TRUE
"282",0.389301300048828,1756.01,NA,-65.5,0.5,TRUE
"283",0.308175761525224,1062.62,NA,-65,-11.5,TRUE
"284",0.349938256399972,957.89,NA,-65,-11,TRUE
"285",0.333722258267337,958.5,NA,-65,-10.5,TRUE
"286",0.308839751452934,1033.83,NA,-65,-10,TRUE
"287",0.401320726731244,1152.21,NA,-65,-9.5,TRUE
"288",0.408624185834612,1317.89,NA,-65,-9,TRUE
"289",0.317263704039452,1608.37,NA,-65,-8.5,TRUE
"290",0.314063994957725,1995.14,NA,-65,-8,TRUE
"291",0.314188710599024,2262.26,NA,-65,-7.5,TRUE
"292",0.309587020573654,2317.7,-0.000481913331896067,-65,-7,TRUE
"293",0.321544198535738,2325.35,NA,-65,-6.5,TRUE
"294",0.272290437779528,2299.32,0.544340193271637,-65,-6,TRUE
"295",0.25985730927566,2249.31,NA,-65,-5.5,TRUE
"296",0.278817017873128,2211.09,NA,-65,-5,TRUE
"297",0.242020334516253,2214.02,NA,-65,-4,TRUE
"298",0.314096496218727,2212.58,NA,-65,-3.5,TRUE
"299",0.376681291140043,2174.96,0.000222294067498296,-65,-3,TRUE
"300",0.348325690444635,2088.67,0.203294470906258,-65,-2.5,TRUE
"301",0.299533613522848,1924.86,NA,-65,-2,TRUE
"302",0.309189134485581,1740.99,NA,-65,-1.5,TRUE
"303",0.300933396816254,1624.52,NA,-65,-1,TRUE
"304",0.307602546118587,1582.04,NA,-65,-0.5,TRUE
"305",0.308018442410142,1571.65,NA,-65,0,TRUE
"306",0.368458256533081,1553.13,NA,-65,0.5,TRUE
"307",0.305506293590252,1519.48,NA,-65,1,TRUE
"308",0.490605581374395,1204.67,NA,-64.5,-12,TRUE
"309",0.406419209071568,1012.25,NA,-64.5,-11.5,TRUE
"310",0.353757276989165,912.74,-0.312645852565765,-64.5,-11,TRUE
"311",0.321764195871632,907.98,NA,-64.5,-10.5,TRUE
"312",0.305013601596539,985.94,0.051240723580122,-64.5,-10,TRUE
"313",0.307122277298462,1131.26,NA,-64.5,-9.5,TRUE
"314",0.278933904848376,1384.76,0.437567681074142,-64.5,-9,TRUE
"315",0.238464576226694,1661.53,NA,-64.5,-8.5,TRUE
"316",0.242197792128761,1925.8,NA,-64.5,-8,TRUE
"317",0.283382762562145,2164,NA,-64.5,-7.5,TRUE
"318",0.360246992111206,2294.9,NA,-64.5,-7,TRUE
"319",0.330565466809629,2322.95,NA,-64.5,-6.5,TRUE
"320",0.354923714762149,2300.18,NA,-64.5,-6,TRUE
"321",0.302591554049788,2246.96,NA,-64.5,-5.5,TRUE
"322",0.211247444152832,2201.27,NA,-64.5,-4.5,TRUE
"323",0.33091682992923,2217.47,-0.000332058873027563,-64.5,-4,TRUE
"324",0.303185374956773,2207.83,NA,-64.5,-3.5,TRUE
"325",0.311294170584212,2175.74,NA,-64.5,-3,TRUE
"326",0.34265339104838,2095.85,NA,-64.5,-2.5,TRUE
"327",0.3048558879543,1950.72,NA,-64.5,-2,TRUE
"328",0.320379847103787,1761.28,NA,-64.5,-1.5,TRUE
"329",0.243347854614258,1615.55,NA,-64.5,-1,TRUE
"330",0.332214832305908,1538.46,NA,-64.5,-0.5,TRUE
"331",0.252517552442954,1496.19,NA,-64.5,0,TRUE
"332",0.282763399575886,1478.66,NA,-64.5,0.5,TRUE
"333",0.280775645270419,1474.28,NA,-64.5,1,TRUE
"334",0.327310709925423,1212.86,NA,-64.5,4,TRUE
"335",0.330893084361834,1296.43,NA,-64,-12.5,TRUE
"336",0.336352921546774,1195.43,-0.109586387872696,-64,-12,TRUE
"337",0.291915397534425,1092.96,NA,-64,-11.5,TRUE
"338",0.297850004140882,1086.06,NA,-64,-11,TRUE
"339",0.22165520583527,1131.96,0.0212117396295071,-64,-10.5,TRUE
"340",0.204454739888509,1284.79,-0.0154325142502785,-64,-10,TRUE
"341",0.356639623641968,1396.89,NA,-64,-9.5,TRUE
"342",0.368609666824341,1494.42,NA,-64,-9,TRUE
"343",0.373511808889884,1648.01,0.0616606771945953,-64,-8.5,TRUE
"344",0.32932771834652,1878.16,NA,-64,-8,TRUE
"345",0.330228243933784,2108.88,NA,-64,-7.5,TRUE
"346",0.289273071289062,2247.33,0.0575600117444992,-64,-7,TRUE
"347",0.281988531351089,2278.59,NA,-64,-6.5,TRUE
"348",0.295141233814706,2219.78,NA,-64,-6,TRUE
"349",0.305134235762803,2144.87,NA,-64,-5.5,TRUE
"350",0.297952064117994,2154.18,NA,-64,-5,TRUE
"351",0.30630259401866,2236.46,0.628390550613403,-64,-4.5,TRUE
"352",0.297261579768864,2315.44,NA,-64,-4,TRUE
"353",0.296854707929823,2332.52,NA,-64,-3.5,TRUE
"354",0.272246599197388,2251.13,NA,-64,-3,TRUE
"355",0.32284385507757,2035.37,NA,-64,-2.5,TRUE
"356",0.317792178627974,1769.77,NA,-64,-2,TRUE
"357",0.291809128863471,1560.85,NA,-64,-1.5,TRUE
"358",0.296167122690301,1448.26,NA,-64,-1,TRUE
"359",0.309154754214817,1414.69,NA,-64,-0.5,TRUE
"360",0.285304710046569,1432.95,NA,-64,0,TRUE
"361",0.22537352307008,1469.77,NA,-64,0.5,TRUE
"362",0.267340998495779,1492.26,NA,-64,1,TRUE
"363",0.357139022453972,1478.76,NA,-64,1.5,TRUE
"364",0.302640596502706,1316.12,NA,-64,2.5,TRUE
"365",0.22605982376721,1260.08,NA,-64,3,TRUE
"366",0.365925010802254,1225.42,NA,-64,3.5,TRUE
"367",0.267155937526537,1296.43,NA,-63.5,-12.5,TRUE
"368",0.282616424560547,1195.43,NA,-63.5,-12,TRUE
"369",0.300180253528413,1086.06,NA,-63.5,-11,TRUE
"370",0.398053646087646,1131.96,NA,-63.5,-10.5,TRUE
"371",0.371446114999277,1284.79,-0.0539515726268291,-63.5,-10,TRUE
"372",0.366931186002844,1396.89,0.0509112030267715,-63.5,-9.5,TRUE
"373",0.319554876108639,1648.01,0.0130569785833359,-63.5,-8.5,TRUE
"374",0.322328992792078,1878.16,NA,-63.5,-8,TRUE
"375",0.320960468528545,2108.88,NA,-63.5,-7.5,TRUE
"376",0.308337199460169,2247.33,NA,-63.5,-7,TRUE
"377",0.307354230289311,2278.59,NA,-63.5,-6.5,TRUE
"378",0.278846778226702,2219.78,NA,-63.5,-6,TRUE
"379",0.270168073715702,2144.87,NA,-63.5,-5.5,TRUE
"380",0.291064109802246,2154.18,NA,-63.5,-5,TRUE
"381",0.274506382320238,2236.46,NA,-63.5,-4.5,TRUE
"382",0.279228074210031,2315.44,NA,-63.5,-4,TRUE
"383",0.343509759221758,2332.52,NA,-63.5,-3.5,TRUE
"384",0.307444498048607,2251.13,NA,-63.5,-3,TRUE
"385",0.341084234176144,2035.37,NA,-63.5,-2.5,TRUE
"386",0.359668858846029,1769.77,NA,-63.5,-2,TRUE
"387",0.305226961771647,1560.85,NA,-63.5,-1.5,TRUE
"388",0.325945863017329,1448.26,NA,-63.5,-1,TRUE
"389",0.200170044093251,1414.69,-1.46722316741943,-63.5,-0.5,TRUE
"390",0.298543098725771,1432.95,NA,-63.5,0,TRUE
"391",0.225622791714138,1469.77,NA,-63.5,0.5,TRUE
"392",0.284717162782677,1492.26,NA,-63.5,1,TRUE
"393",0.328733347831888,1478.76,NA,-63.5,1.5,TRUE
"394",0.314692009660534,1413.42,NA,-63.5,2,TRUE
"395",0.330524054027739,1316.12,NA,-63.5,2.5,TRUE
"396",0.308514929309334,1260.08,NA,-63.5,3,TRUE
"397",0.362114079793294,1225.42,NA,-63.5,3.5,TRUE
"398",0.319507405564592,1401,NA,-63,-12.5,TRUE
"399",0.210648324754503,1306.19,-0.183237299323082,-63,-12,TRUE
"400",0.397151912961687,1135.05,-9.85981459962204e-05,-63,-11,TRUE
"401",0.346091672914838,1210.63,0.0715897455811501,-63,-10.5,TRUE
"402",0.306503144177524,1367.14,-0.0137341283261776,-63,-10,TRUE
"403",0.323336578430013,1259.16,-0.00470540998503566,-63,-9.5,TRUE
"404",0.329978693479275,1273.63,-0.0546004846692085,-63,-9,TRUE
"405",0.309868859335252,1485.36,NA,-63,-8.5,TRUE
"406",0.229172989873603,1813.85,NA,-63,-8,TRUE
"407",0.22735189354938,2093.88,NA,-63,-7.5,TRUE
"408",0.269191980361938,2240.88,NA,-63,-7,TRUE
"409",0.307665360940469,2264.41,NA,-63,-6.5,TRUE
"410",0.286392416272845,2168.43,NA,-63,-6,TRUE
"411",0.235734660049965,2103.67,NA,-63,-5.5,TRUE
"412",0.356303672790527,2070.66,NA,-63,-5,TRUE
"413",0.308532079060872,2280.81,NA,-63,-4.5,TRUE
"414",0.327951343242939,2600.42,NA,-63,-3.5,TRUE
"415",0.346049399714015,2445.56,0.368822783231735,-63,-3,TRUE
"416",0.323106134822795,2077.36,NA,-63,-2.5,TRUE
"417",0.334622198200434,1665.2,NA,-63,-2,TRUE
"418",0.32727415622809,1520.49,NA,-63,-1.5,TRUE
"419",0.305706333011071,1441.66,-0.000487175566377118,-63,-1,TRUE
"420",0.272960450914171,1407.67,NA,-63,-0.5,TRUE
"421",0.283503179964812,1414.64,NA,-63,0,TRUE
"422",0.279341970171247,1445.15,NA,-63,0.5,TRUE
