"","sif_mean","prec_tot","c.NA...0.0113512463867664..NA...0.00390939647331834..0.0175526719540358..","lon","lat","optional"
"92",0.300769542764734,2592.84,NA,-69.5,-2,TRUE
"93",0.304067994854475,2463.65,NA,-69.5,-0.5,TRUE
"94",0.293161677369977,2395.96,NA,-69.5,0,TRUE
"95",0.289228522777557,2360.31,NA,-69.5,0.5,TRUE
"96",0.103270053863525,2264.47,NA,-69.5,1.5,TRUE
"97",0.296392857740467,1628.9,NA,-69,-11,TRUE
"98",0.326363855734804,1557.51,NA,-69,-10.5,TRUE
"99",0.29792555306009,1587.23,NA,-69,-10,TRUE
"100",0.342525989604446,1586.4,NA,-69,-9.5,TRUE
"101",0.28987649120862,1547.1,NA,-69,-9,TRUE
"102",0.327518781026204,1560.26,NA,-69,-8.5,TRUE
"103",0.394239540757804,2066.06,NA,-69,-7.5,TRUE
"104",0.278022440742044,2431.79,NA,-69,-7,TRUE
"105",0.281503357573184,2613.67,NA,-69,-6.5,TRUE
"106",0.278380596276486,2610.47,NA,-69,-6,TRUE
"107",0.291017962577648,2505.93,NA,-69,-5.5,TRUE
"108",0.314725593284324,2404.91,NA,-69,-5,TRUE
"109",0.313149284851584,2396.34,NA,-69,-4.5,TRUE
"110",0.307673200568496,2357.21,NA,-69,-4,TRUE
"111",0.318517760718693,2346.04,NA,-69,-3.5,TRUE
"112",0.303635564191787,2331.2,-0.162991240620613,-69,-3,TRUE
"113",0.291764018724417,2354.8,NA,-69,-2.5,TRUE
"114",0.29304282425793,2474.27,NA,-69,-2,TRUE
"115",0.323793963382119,2577.4,NA,-69,-1.5,TRUE
"116",0.241749095916748,2554.24,NA,-69,-1,TRUE
"117",0.267897758483887,2469.23,NA,-69,-0.5,TRUE
"118",0.30100912247261,2400.32,NA,-69,0,TRUE
"119",0.270689649630319,2353.73,NA,-69,0.5,TRUE
"120",0.245959281921387,2317.92,NA,-69,1,TRUE
"121",0.250153628555504,2289.24,NA,-69,1.5,TRUE
"122",0.188091913859049,1628.9,NA,-68.5,-11,TRUE
"123",0.331097939435173,1587.23,0.130728751420975,-68.5,-10,TRUE
"124",0.394209702809652,1586.4,NA,-68.5,-9.5,TRUE
"125",0.3987092091487,1547.1,NA,-68.5,-9,TRUE
"126",0.373396635055542,1560.26,NA,-68.5,-8.5,TRUE
"127",0.411749889453252,1719.87,NA,-68.5,-8,TRUE
"128",0.367180289291754,2066.06,-0.427192836999893,-68.5,-7.5,TRUE
"129",0.315651689806292,2431.79,NA,-68.5,-7,TRUE
"130",0.329027786254883,2613.67,NA,-68.5,-6.5,TRUE
"131",0.31109114689163,2610.47,NA,-68.5,-6,TRUE
"132",0.307378643406567,2505.93,NA,-68.5,-5.5,TRUE
"133",0.311994034279394,2404.91,NA,-68.5,-5,TRUE
"134",0.280661871756665,2396.34,0.0591428875923157,-68.5,-4.5,TRUE
"135",0.243677473559822,2357.21,NA,-68.5,-4,TRUE
"136",0.269458679925828,2346.04,0.0498828217387199,-68.5,-3.5,TRUE
"137",0.142347717285156,2331.2,NA,-68.5,-3,TRUE
"138",0.312796809456565,2474.27,NA,-68.5,-2,TRUE
"139",0.26056930107799,2577.4,0.426614671945572,-68.5,-1.5,TRUE
"140",0.264699441944054,2554.24,NA,-68.5,-1,TRUE
"141",0.228324676046566,2469.23,NA,-68.5,-0.5,TRUE
"142",0.257287314443877,2400.32,NA,-68.5,0,TRUE
"143",0.25927602510648,2353.73,NA,-68.5,0.5,TRUE
"144",0.259802651185449,2317.92,NA,-68.5,1,TRUE
"145",0.262211908373916,2289.24,NA,-68.5,1.5,TRUE
"146",0.439211916416249,1591.99,0.0111581217497587,-68,-10.5,TRUE
"147",0.379362106323242,1577.61,0.002740444149822,-68,-10,TRUE
"148",0.378247904777527,1560.02,0.0138928890228271,-68,-9.5,TRUE
"149",0.357034208848304,1531.1,NA,-68,-9,TRUE
"150",0.320843398052713,1567.15,-0.0213705748319626,-68,-8.5,TRUE
"151",0.33898491594018,1735.33,NA,-68,-8,TRUE
"152",0.324410607713732,2014.67,NA,-68,-7.5,TRUE
"153",0.312981306788433,2314.55,NA,-68,-7,TRUE
"154",0.309652169545492,2518.55,-0.0502515770494938,-68,-6.5,TRUE
"155",0.266685485839844,2560.19,NA,-68,-6,TRUE
"156",0.161859703063965,2459.17,NA,-68,-5.5,TRUE
"157",0.262990652346144,2336.61,NA,-68,-5,TRUE
"158",0.211412906646729,2307.34,NA,-68,-4.5,TRUE
"159",0.276710349069515,2303.77,NA,-68,-4,TRUE
"160",0.26653434529024,2390.9,NA,-68,-3.5,TRUE
"161",0.309688170750936,2367.15,NA,-68,-3,TRUE
"162",0.310720141341047,2378.66,0.0128840897232294,-68,-2.5,TRUE
"163",0.315586853027344,2491.57,NA,-68,-2,TRUE
"164",0.300143359084723,2561.23,NA,-68,-1.5,TRUE
"165",0.286603117447144,2526.59,NA,-68,-1,TRUE
"166",0.271915083244199,2466.9,NA,-68,-0.5,TRUE
"167",0.257627963383144,2411.16,NA,-68,0,TRUE
"168",0.251204598543331,2362.49,0.964925289154053,-68,0.5,TRUE
"169",0.250459895414465,2326.53,NA,-68,1,TRUE
"170",0.314252883430541,1526.37,0.01766387373209,-67.5,-10,TRUE
"171",0.333135283171241,1604.87,NA,-67.5,-9.5,TRUE
"172",0.335152744424754,1632.42,NA,-67.5,-9,TRUE
"173",0.277334308624268,1649.99,NA,-67.5,-8.5,TRUE
"174",0.240865458612857,1804.19,NA,-67.5,-7.5,TRUE
"175",0.345993932088216,1989.54,NA,-67.5,-7,TRUE
"176",0.308671359012001,2167.75,NA,-67.5,-6.5,TRUE
"177",0.340511371563007,2258.47,NA,-67.5,-6,TRUE
"178",0.290351231892904,2218.71,NA,-67.5,-5.5,TRUE
"179",0.351938642304519,2166.88,0.147076353430748,-67.5,-5,TRUE
"180",0.28729446016509,2200.64,NA,-67.5,-4.5,TRUE
"181",0.28385270696108,2217.11,NA,-67.5,-4,TRUE
"182",0.335357959939058,2246.08,NA,-67.5,-3.5,TRUE
"183",0.328527218271206,2241.89,NA,-67.5,-3,TRUE
"184",0.324357202725533,2252.19,NA,-67.5,-2.5,TRUE
"185",0.301663001673815,2335.53,NA,-67.5,-2,TRUE
"186",0.306846952438354,2438.47,NA,-67.5,-1.5,TRUE
"187",0.109894752502441,2485.52,NA,-67.5,-1,TRUE
"188",0.30199031829834,2478.87,NA,-67.5,-0.5,TRUE
"189",0.268831159757531,2433.77,NA,-67.5,0,TRUE
"190",0.276479161886805,2388.45,NA,-67.5,0.5,TRUE
"191",0.233326606519993,2380.01,NA,-67.5,1,TRUE
"192",0.259512663712551,2392.15,NA,-67.5,1.5,TRUE
"193",0.277057925660407,2413.1,NA,-67.5,2,TRUE
"194",0.514461676279704,1558.14,NA,-67,-9.5,TRUE
"195",0.409308815002441,1576.95,NA,-67,-9,TRUE
"196",0.324080777722736,1639.83,NA,-67,-8.5,TRUE
"197",0.331272096344919,1687.08,NA,-67,-8,TRUE
"198",0.418276408623005,1729.68,NA,-67,-7.5,TRUE
"199",0.325227968620531,1777.13,NA,-67,-7,TRUE
"200",0.306391862381336,1841.28,NA,-67,-6.5,TRUE
"201",0.320056549958895,1933.36,NA,-67,-6,TRUE
"202",0.299213892992805,2054.42,NA,-67,-5.5,TRUE
"203",0.332633694905913,2175.3,NA,-67,-5,TRUE
"204",0.317801758610709,2242.77,0.000129585561808199,-67,-4.5,TRUE
"205",0.282138868309986,2249.22,NA,-67,-4,TRUE
"206",0.231205797195435,2261.13,NA,-67,-3.5,TRUE
"207",0.335047565806996,2236.22,NA,-67,-2.5,TRUE
"208",0.335959707940375,2227.04,NA,-67,-2,TRUE
"209",0.317498840652146,2287.48,NA,-67,-1.5,TRUE
"210",0.315094487196734,2361.03,NA,-67,-1,TRUE
"211",0.325085442641686,2389.03,NA,-67,-0.5,TRUE
"212",0.30468331850492,2362.5,0.000187009864021093,-67,0,TRUE
"213",0.296894423166911,2345.98,NA,-67,0.5,TRUE
"214",0.313094403140098,2386.38,NA,-67,1,TRUE
"215",0.314664938011948,1473.06,NA,-66.5,-9.5,TRUE
"216",0.317447967374856,1515.07,NA,-66.5,-9,TRUE
"217",0.309118630027422,1679.5,NA,-66.5,-8.5,TRUE
"218",0.298167344125822,1669.95,NA,-66.5,-8,TRUE
"219",0.32140486907959,1700.55,NA,-66.5,-7.5,TRUE
"220",0.292624990756695,1757.55,NA,-66.5,-7,TRUE
"221",0.272806955152942,1809.79,NA,-66.5,-6.5,TRUE
"222",0.299014568328857,1866.58,NA,-66.5,-6,TRUE
"223",0.341245307922363,2227.94,NA,-66.5,-5,TRUE
"224",0.295053482055664,2352.28,NA,-66.5,-4.5,TRUE
"225",0.304141148027167,2355.02,NA,-66.5,-4,TRUE
"226",0.284890758991241,2330.81,0.0122038926929235,-66.5,-3.5,TRUE
"227",0.315176314618214,2297.91,NA,-66.5,-3,TRUE
"228",0.34803847511216,2268.07,-0.249253302812576,-66.5,-2.5,TRUE
"229",0.299692555892566,2260.44,NA,-66.5,-2,TRUE
"230",0.309394090008953,2300,NA,-66.5,-1.5,TRUE
"231",0.324164448234536,2352.86,NA,-66.5,-1,TRUE
"232",0.30643980478503,2358.36,NA,-66.5,-0.5,TRUE
"233",0.334327296646636,2318.62,NA,-66.5,0,TRUE
"234",0.317405145518718,2328.72,NA,-66.5,0.5,TRUE
"235",0.29775097144484,1473.06,NA,-66,-9.5,TRUE
"236",0.32691418497186,1515.07,NA,-66,-9,TRUE
"237",0.311451931389011,1679.5,NA,-66,-8.5,TRUE
"238",0.299321413040161,1700.55,NA,-66,-7.5,TRUE
"239",0.313373405154389,1757.55,NA,-66,-7,TRUE
"240",0.34210751558605,1809.79,NA,-66,-6.5,TRUE
"241",0.320342221909021,1866.58,NA,-66,-6,TRUE
"242",0.34057092666626,2008.5,NA,-66,-5.5,TRUE
"243",0.320218734741211,2227.94,NA,-66,-5,TRUE
"244",0.273416549928727,2352.28,NA,-66,-4.5,TRUE
"245",0.317334212754902,2355.02,NA,-66,-4,TRUE
"246",0.335158796624823,2330.81,NA,-66,-3.5,TRUE
"247",0.333517465631333,2297.91,NA,-66,-3,TRUE
"248",0.333969189266734,2268.07,NA,-66,-2.5,TRUE
"249",0.333510990732724,2260.44,NA,-66,-2,TRUE
"250",0.288858824402747,2300,NA,-66,-1.5,TRUE
"251",0.290554884708289,2352.86,NA,-66,-1,TRUE
"252",0.263891303020975,2318.62,NA,-66,0,TRUE
"253",0.260942497253418,2328.72,NA,-66,0.5,TRUE
"254",0.278381384336031,1460.25,NA,-65.5,-9.5,TRUE
"255",0.370183828400403,1518.67,NA,-65.5,-9,TRUE
"256",0.290941012989391,1599.44,NA,-65.5,-8.5,TRUE
"257",0.324860362187485,1693.18,NA,-65.5,-8,TRUE
"258",0.324830487089337,1787.49,NA,-65.5,-7.5,TRUE
"259",0.303889852954495,1828.11,NA,-65.5,-7,TRUE
"260",0.310744124460438,1838.87,NA,-65.5,-6.5,TRUE
"261",0.319321014966623,1893.58,NA,-65.5,-6,TRUE
"262",0.309992545180851,2083.99,NA,-65.5,-5.5,TRUE
"263",0.309401032212493,2335.01,NA,-65.5,-5,TRUE
"264",0.301847904860371,2475.65,0.0271861348301172,-65.5,-4.5,TRUE
"265",0.313653639384678,2476.12,NA,-65.5,-4,TRUE
"266",0.285901723589216,2428.52,0.0344932675361633,-65.5,-3.5,TRUE
"267",0.323619876589094,2225.33,NA,-65.5,-2.5,TRUE
"268",0.354233458890753,2162.28,NA,-65.5,-2,TRUE
"269",0.347235218460011,2185.73,NA,-65.5,-1.5,TRUE
"270",0.337294838076732,2247.27,NA,-65.5,-1,TRUE
"271",0.305676507308344,2278.84,NA,-65.5,-0.5,TRUE
"272",0.331806855658962,2264.87,1.17073500156403,-65.5,0,TRUE
"273",0.290902985466851,2255.51,NA,-65.5,0.5,TRUE
"274",0.281198768615723,1201.09,NA,-65,-11.5,TRUE
"275",0.357361165488639,1271.84,NA,-65,-11,TRUE
"276",0.336524939235253,1364.98,NA,-65,-10.5,TRUE
"277",0.28961143637062,1447.15,NA,-65,-10,TRUE
"278",0.309057717276092,1502.14,NA,-65,-9.5,TRUE
"279",0.326992479025149,1529.17,NA,-65,-9,TRUE
"280",0.306389569638666,1577.13,NA,-65,-8.5,TRUE
"281",0.300234716446673,1683.35,NA,-65,-8,TRUE
"282",0.292460108876612,1804.84,NA,-65,-7.5,TRUE
"283",0.310089015666349,1848.36,-0.000278771505691111,-65,-7,TRUE
"284",0.321513473397434,1862.23,NA,-65,-6.5,TRUE
"285",0.258899688720703,1898,-0.357820361852646,-65,-6,TRUE
"286",0.232744455337524,2075.21,NA,-65,-5.5,TRUE
"287",0.356305178473977,2339.08,NA,-65,-5,TRUE
"288",0.333538179273729,2524.33,NA,-65,-4.5,TRUE
"289",0.350437786704616,2577.84,NA,-65,-4,TRUE
"290",0.307251026755885,2565.3,NA,-65,-3.5,TRUE
"291",0.322465779829998,2493.02,0.00143314700108021,-65,-3,TRUE
"292",0.334208696538752,2363.59,-0.411325633525848,-65,-2.5,TRUE
"293",0.346766001679176,2392.56,NA,-65,-2,TRUE
"294",0.333664208351569,2419.62,NA,-65,-1.5,TRUE
"295",0.324830854918396,2455.03,NA,-65,-1,TRUE
"296",0.284620203764542,2397.95,NA,-65,-0.5,TRUE
"297",0.306973441245183,2229.68,NA,-65,0,TRUE
"298",0.358475668228939,2069.67,NA,-65,0.5,TRUE
"299",0.317496547871585,2017.65,NA,-65,1,TRUE
"300",0.372904670372438,1118.58,NA,-64.5,-12,TRUE
"301",0.326156639661945,1109.06,NA,-64.5,-11.5,TRUE
"302",0.346702656459287,1262.11,-0.149038597941399,-64.5,-11,TRUE
"303",0.295157151628834,1330.62,NA,-64.5,-10.5,TRUE
"304",0.290527254621559,1452.6,0.260201454162598,-64.5,-10,TRUE
"305",0.243536711158149,1515.91,NA,-64.5,-9.5,TRUE
"306",0.263897080393233,1533.25,0.236037597060204,-64.5,-9,TRUE
"307",0.283131928570503,1572.9,NA,-64.5,-8.5,TRUE
"308",0.249221000671387,1653.6,NA,-64.5,-8,TRUE
"309",0.31800644352751,1833.33,NA,-64.5,-7,TRUE
"310",0.320152476027205,1871.96,NA,-64.5,-6.5,TRUE
"311",0.350469605964527,1893.3,NA,-64.5,-6,TRUE
"312",0.386015517371041,2074.23,NA,-64.5,-5.5,TRUE
"313",0.311068352232588,2337.55,NA,-64.5,-5,TRUE
"314",0.330200311179473,2504.94,NA,-64.5,-4.5,TRUE
"315",0.353682353462971,2571.01,0.00251363962888718,-64.5,-4,TRUE
"316",0.327951769674978,2586.48,NA,-64.5,-3.5,TRUE
"317",0.329776242200066,2566.47,NA,-64.5,-3,TRUE
"318",0.315330910892431,2525.2,NA,-64.5,-2.5,TRUE
"319",0.313622220357259,2311.95,NA,-64.5,-2,TRUE
"320",0.30166420099795,2358.41,NA,-64.5,-1.5,TRUE
"321",0.252578572873716,2462.55,NA,-64.5,-1,TRUE
"322",0.392932891845703,2458.82,NA,-64.5,-0.5,TRUE
"323",0.277943471582924,2283.86,NA,-64.5,0,TRUE
"324",0.290922516270688,2051.21,NA,-64.5,0.5,TRUE
"325",0.283819413796449,1888.7,NA,-64.5,1,TRUE
"326",0.327556512957421,1375.4,NA,-64.5,4,TRUE
"327",0.286298481215779,1172.73,NA,-64,-12.5,TRUE
"328",0.2735918278668,1100.2,0.113222941756248,-64,-12,TRUE
"329",0.329210004568641,1085.24,NA,-64,-11.5,TRUE
"330",0.329321113792626,1181.75,NA,-64,-11,TRUE
"331",0.314146900177002,1359.23,0.0697633922100067,-64,-10.5,TRUE
"332",0.368918699376723,1506.44,NA,-64,-9,TRUE
"333",0.326821368673573,1528.7,0.122103974223137,-64,-8.5,TRUE
"334",0.351803546998559,1604.4,NA,-64,-8,TRUE
"335",0.30615232486536,1702.21,NA,-64,-7.5,TRUE
"336",0.26559906800588,1782.24,-0.112518042325974,-64,-7,TRUE
"337",0.309617903695178,1835.98,NA,-64,-6.5,TRUE
"338",0.301976082653835,1898.37,NA,-64,-6,TRUE
"339",0.310577284410906,2023,NA,-64,-5.5,TRUE
"340",0.316161921928669,2190.82,NA,-64,-5,TRUE
"341",0.304854999207263,2328.7,-0.139115959405899,-64,-4.5,TRUE
"342",0.308657459184235,2436.87,NA,-64,-4,TRUE
"343",0.236253570107853,2517.2,NA,-64,-3.5,TRUE
"344",0.295105828179253,2558.89,NA,-64,-3,TRUE
"345",0.315761566162109,2609.85,NA,-64,-2,TRUE
"346",0.382248306274414,2700.2,NA,-64,-1.5,TRUE
"347",0.341101701232209,2727.06,NA,-64,-1,TRUE
"348",0.398733938893964,2578.63,NA,-64,-0.5,TRUE
"349",0.333554770920303,2273.4,NA,-64,0,TRUE
"350",0.257799304049948,1957.27,NA,-64,0.5,TRUE
"351",0.273123142493032,1751.01,NA,-64,1,TRUE
"352",0.343845149270849,1632.68,NA,-64,1.5,TRUE
"353",0.313837077079799,1340.33,NA,-64,2.5,TRUE
"354",0.24552334601909,1244.03,NA,-64,3,TRUE
"355",0.347143051121062,1207.78,NA,-64,3.5,TRUE
"356",0.284023178948296,1085.24,0.0161583609879017,-63.5,-11.5,TRUE
"357",0.399164899190267,1181.75,NA,-63.5,-11,TRUE
"358",0.384315050565279,1359.23,NA,-63.5,-10.5,TRUE
"359",0.259891921823675,1493.07,0.00298415566794574,-63.5,-10,TRUE
"360",0.251851698068472,1518.44,0.00279138167388737,-63.5,-9.5,TRUE
"361",0.229929693813982,1506.44,NA,-63.5,-9,TRUE
"362",0.331867617945517,1528.7,0.0315371938049793,-63.5,-8.5,TRUE
"363",0.297503378690051,1604.4,NA,-63.5,-8,TRUE
"364",0.288593804289005,1702.21,NA,-63.5,-7.5,TRUE
"365",0.308710014378583,1782.24,NA,-63.5,-7,TRUE
"366",0.293493725703313,1835.98,NA,-63.5,-6.5,TRUE
"367",0.293612480163574,1898.37,NA,-63.5,-6,TRUE
"368",0.285102208455404,2023,NA,-63.5,-5.5,TRUE
"369",0.28110831124442,2436.87,NA,-63.5,-4,TRUE
"370",0.34635605710618,2517.2,NA,-63.5,-3.5,TRUE
"371",0.315530853475479,2558.89,NA,-63.5,-3,TRUE
"372",0.304848888341118,2584.88,NA,-63.5,-2.5,TRUE
"373",0.309058024965484,2609.85,NA,-63.5,-2,TRUE
"374",0.300473492319991,2700.2,NA,-63.5,-1.5,TRUE
"375",0.298125296237823,2727.06,NA,-63.5,-1,TRUE
"376",0.268264430474681,2578.63,1.74416220188141,-63.5,-0.5,TRUE
"377",0.264793635523596,2273.4,NA,-63.5,0,TRUE
"378",0.213144112114954,1957.27,NA,-63.5,0.5,TRUE
"379",0.289868637458565,1751.01,NA,-63.5,1,TRUE
"380",0.361822354285073,1632.68,NA,-63.5,1.5,TRUE
"381",0.291470800127302,1484.83,NA,-63.5,2,TRUE
"382",0.2979949315389,1340.33,NA,-63.5,2.5,TRUE
"383",0.311107317606608,1244.03,NA,-63.5,3,TRUE
"384",0.321380817188936,1207.78,NA,-63.5,3.5,TRUE
"385",0.307139158248901,1251.85,NA,-63,-12.5,TRUE
"386",0.402343034744263,1217.29,0.043621402233839,-63,-12,TRUE
"387",0.361127671328458,1173.95,0.0158667396754026,-63,-11.5,TRUE
"388",0.304917117349463,1215.58,0.056304644793272,-63,-11,TRUE
"389",0.260227003405171,1362.49,-0.0052598905749619,-63,-10.5,TRUE
"390",0.263024799672467,1523.86,-0.021235816180706,-63,-10,TRUE
"391",0.25090460418373,1532.93,-0.000844344787765294,-63,-9.5,TRUE
"392",0.306074941367434,1504.41,0.0083510410040617,-63,-9,TRUE
"393",0.309327678826019,1527.41,NA,-63,-8.5,TRUE
"394",0.213108496232466,1603.47,NA,-63,-8,TRUE
"395",0.0802412033081055,1720.33,NA,-63,-7.5,TRUE
"396",0.341404310862223,1835.56,NA,-63,-7,TRUE
"397",0.25967096926561,1933.79,NA,-63,-6.5,TRUE
"398",0.340092913309733,2011.74,NA,-63,-6,TRUE
"399",0.390230540987812,2136.12,NA,-63,-5.5,TRUE
"400",0.306448755185466,2128.19,NA,-63,-5,TRUE
"401",0.335625736653304,2221.34,NA,-63,-4.5,TRUE
"402",0.326039074423784,2345.67,-0.000261640961980447,-63,-4,TRUE
"403",0.29110678562448,2418.73,NA,-63,-3.5,TRUE
"404",0.326227419665818,2461.38,0.112200707197189,-63,-3,TRUE
"405",0.336775138746939,2499.77,NA,-63,-2.5,TRUE
"406",0.333586536614265,2579.38,NA,-63,-2,TRUE
"407",0.313995923234823,2510.09,NA,-63,-1.5,TRUE
"408",0.248027960459391,2529.41,-0.000447152968263254,-63,-1,TRUE
"409",0.228734246006718,2392.73,NA,-63,-0.5,TRUE
"410",0.278256931304932,2131.07,NA,-63,0,TRUE
"411",0.154879415357435,1853.27,NA,-63,0.5,TRUE
"412",0.264288249768709,1670.84,NA,-63,1,TRUE
"413",0.31040283277923,1571.85,NA,-63,1.5,TRUE
"414",0.281764580653264,1396.81,NA,-63,2,TRUE
"415",0.312021714130431,1208.65,NA,-63,2.5,TRUE
"416",0.323487838689428,1149.9,0.548509120941162,-63,3,TRUE
"417",0.34335042275557,1150.13,NA,-63,3.5,TRUE
"418",0.252596424000473,1233.47,NA,-62.5,-13,TRUE
"419",0.28224609159928,1250.54,0.104064911603928,-62.5,-12.5,TRUE
"420",0.325223801162217,1198.27,NA,-62.5,-12,TRUE
"421",0.312654393294762,1195.14,0.0784498602151871,-62.5,-11.5,TRUE
"422",0.290283019498268,1261.15,0.0131213562563062,-62.5,-11,TRUE
