"","sif_mean","prec_tot","c.NA...0.0744688138365746..NA..0.0175486113876104...0.138637855648994..","lon","lat","optional"
"416",0.270953961864369,1705.41,-0.0234426110982895,-62.5,-11.5,TRUE
"417",0.285219145602867,1748.5,-0.00257894140668213,-62.5,-11,TRUE
"418",0.327076546533811,1678.07,-0.0107792811468244,-62.5,-10.5,TRUE
"419",0.258779280526297,1623.51,-0.0929041132330894,-62.5,-10,TRUE
"420",0.309247255325317,1605.11,NA,-62.5,-9.5,TRUE
"421",0.359202067057292,1485.12,NA,-62.5,-8.5,TRUE
"422",0.36331109054216,1823.13,NA,-62.5,-8,TRUE
"423",0.341637757024154,2031.62,NA,-62.5,-7.5,TRUE
"424",0.33803525837985,2139.22,0.0129119697958231,-62.5,-7,TRUE
"425",0.289194245174013,2262.81,NA,-62.5,-6.5,TRUE
"426",0.300294244444215,2452.67,NA,-62.5,-6,TRUE
"427",0.284118121010917,2625.34,NA,-62.5,-5.5,TRUE
"428",0.311570930480957,2563.61,NA,-62.5,-5,TRUE
"429",0.302836831896056,2529,NA,-62.5,-4.5,TRUE
"430",0.309020696270741,2522.38,NA,-62.5,-4,TRUE
"431",0.267779612029082,2552.84,NA,-62.5,-3.5,TRUE
"432",0.293166335139956,2564.76,NA,-62.5,-3,TRUE
"433",0.264971974131825,2568.38,NA,-62.5,-2.5,TRUE
"434",0.29206725529262,2565.32,NA,-62.5,-2,TRUE
"435",0.275451906989602,2638.57,NA,-62.5,-1.5,TRUE
"436",0.222566032409668,2589.84,NA,-62.5,-1,TRUE
"437",0.293614379882813,2484.55,NA,-62.5,-0.5,TRUE
"438",0.182341924322859,2351.19,NA,-62.5,0,TRUE
"439",0.19412881023479,2200.21,NA,-62.5,0.5,TRUE
"440",0.293575980446555,2082.13,NA,-62.5,1,TRUE
"441",0.34237565334488,2129.53,NA,-62.5,1.5,TRUE
"442",0.36936384675193,2367.9,NA,-62.5,2,TRUE
"443",0.366730898212039,2562.17,0.0850233361124992,-62.5,2.5,TRUE
"444",0.360265294710795,2667.52,NA,-62.5,3,TRUE
"445",0.385939401789875,2695.25,NA,-62.5,3.5,TRUE
"446",0.366565826227847,2633.41,-0.137432605028152,-62.5,4,TRUE
"447",0.213363828197602,1589.13,NA,-62,-13,TRUE
"448",0.30517734317329,1616.15,0.0139619754627347,-62,-12.5,TRUE
"449",0.271353721618652,1658.6,-0.0219428911805153,-62,-12,TRUE
"450",0.461298738207136,1822.87,-0.00304571865126491,-62,-11,TRUE
"451",0.343731557405912,1735.97,0.0333222486078739,-62,-10.5,TRUE
"452",0.370281584310852,1640.28,-0.00134685984812677,-62,-10,TRUE
"453",0.289428466405624,1516.81,-0.0507270768284798,-62,-9.5,TRUE
"454",0.345086412115411,1288.83,-0.333178550004959,-62,-9,TRUE
"455",0.264622366106188,1207.68,NA,-62,-8.5,TRUE
"456",0.259560741522373,1512.33,NA,-62,-8,TRUE
"457",0.320949788786407,1898.11,NA,-62,-7.5,TRUE
"458",0.308619867121508,2210.15,NA,-62,-7,TRUE
"459",0.308288475331606,2420.03,NA,-62,-6.5,TRUE
"460",0.302921869842332,2566.61,NA,-62,-6,TRUE
"461",0.321375739574432,2669.16,NA,-62,-5.5,TRUE
"462",0.25670362322518,2730.04,NA,-62,-5,TRUE
"463",0.188014550642534,2686.18,0.0307769328355789,-62,-4.5,TRUE
"464",0.30580410776259,2589.32,0.0382523536682129,-62,-3.5,TRUE
"465",0.35827386552009,2538.5,0.157113701105118,-62,-3,TRUE
"466",0.301202067128428,2489.02,NA,-62,-2.5,TRUE
"467",0.317479133605957,2469.28,0.254588305950165,-62,-2,TRUE
"468",0.268048428474589,2467.86,NA,-62,-1.5,TRUE
"469",0.362728513640799,2363.94,NA,-62,-1,TRUE
"470",0.33849176727565,2230.04,NA,-62,-0.5,TRUE
"471",0.296324496981741,2125.69,NA,-62,0,TRUE
"472",0.234423956739793,2047.86,NA,-62,0.5,TRUE
"473",0.244957580566406,2020.71,NA,-62,1,TRUE
"474",0.308915371365017,2099.24,NA,-62,1.5,TRUE
"475",0.342390696207682,2244.59,NA,-62,2,TRUE
"476",0.24864387512207,2481.77,0.121876299381256,-62,2.5,TRUE
"477",0.254303281957453,2720.71,NA,-62,3,TRUE
"478",0.311117344432407,2833.4,NA,-62,3.5,TRUE
"479",0.348123539389902,2743.4,NA,-62,4,TRUE
"480",0.267376208305359,1612.28,-0.0707134678959846,-61.5,-13,TRUE
"481",0.362093692130231,1489.79,NA,-61.5,-12.5,TRUE
"482",0.330436521106296,1661.37,-0.0468804240226746,-61.5,-12,TRUE
"483",0.306344671069451,1871.99,0.0164808873087168,-61.5,-11.5,TRUE
"484",0.269176992397864,1902.19,-0.0182026624679565,-61.5,-11,TRUE
"485",0.257631104080765,1403.83,NA,-61.5,-10.5,TRUE
"486",0.296857375847666,1268.96,NA,-61.5,-10,TRUE
"487",0.328102902813883,1284.22,NA,-61.5,-9.5,TRUE
"488",0.263841824017493,1297.46,NA,-61.5,-9,TRUE
"489",0.222249968780135,1297.5,NA,-61.5,-8.5,TRUE
"490",0.304450436642295,1374.38,NA,-61.5,-8,TRUE
"491",0.293393007914225,2001.41,NA,-61.5,-7.5,TRUE
"492",0.342974450853136,2294.12,NA,-61.5,-7,TRUE
"493",0.465995283687816,2781.63,NA,-61.5,-6,TRUE
"494",0.343967215959416,2850.21,-0.000492362480144948,-61.5,-5.5,TRUE
"495",0.378533572941036,2817.26,NA,-61.5,-5,TRUE
"496",0.324418817586567,2922.27,NA,-61.5,-4.5,TRUE
"497",0.318070374525987,2491.67,NA,-61.5,-4,TRUE
"498",0.334564598239198,2353.77,-0.000397681549657136,-61.5,-3.5,TRUE
"499",0.319774478021329,2350.71,NA,-61.5,-3,TRUE
"500",0.35460388051855,2363.36,NA,-61.5,-2.5,TRUE
"501",0.300861453452305,2418.22,NA,-61.5,-2,TRUE
"502",0.310303986962162,2414.13,NA,-61.5,-1.5,TRUE
"503",0.338125748689785,2435.12,NA,-61.5,-1,TRUE
"504",0.33558284692597,2381.49,NA,-61.5,-0.5,TRUE
"505",0.207835571438658,2270.11,NA,-61.5,0,TRUE
"506",0.19946644522927,2126.36,NA,-61.5,0.5,TRUE
"507",0.291396519233441,2046.1,1.04059231281281,-61.5,1,TRUE
"508",0.22620006684334,2059.54,NA,-61.5,1.5,TRUE
"509",0.357558406129175,2017.58,NA,-61.5,2,TRUE
"510",0.315088766166963,2041.55,NA,-61.5,2.5,TRUE
"511",0.286459988387173,2357.05,NA,-61.5,3,TRUE
"512",0.206881563542253,2677.63,NA,-61.5,3.5,TRUE
"513",0.221905687041442,2639.39,NA,-61.5,4,TRUE
"514",0.242724285569302,1612.28,-0.0242613535374403,-61,-13,TRUE
"515",0.196401907727609,1489.79,-0.159292802214622,-61,-12.5,TRUE
"516",0.258183823150842,1661.37,NA,-61,-12,TRUE
"517",0.239271662049134,1871.99,-0.224255681037903,-61,-11.5,TRUE
"518",0.313744968455621,1902.19,-0.0404307320713997,-61,-11,TRUE
"519",0.320909069260947,1403.83,0.14746943116188,-61,-10.5,TRUE
"520",0.297331560948852,1268.96,NA,-61,-10,TRUE
"521",0.16608510698591,1284.22,NA,-61,-9.5,TRUE
"522",0.210663223266602,1297.5,NA,-61,-8.5,TRUE
"523",0.40424993303087,1374.38,NA,-61,-8,TRUE
"524",0.349965446873715,2001.41,NA,-61,-7.5,TRUE
"525",0.340761723341765,2294.12,NA,-61,-7,TRUE
"526",0.321862485035356,2581.08,NA,-61,-6.5,TRUE
"527",0.294076858867298,2781.63,NA,-61,-6,TRUE
"528",0.310963713092568,2850.21,NA,-61,-5.5,TRUE
"529",0.312347013259602,2817.26,NA,-61,-5,TRUE
"530",0.300061809090445,2922.27,NA,-61,-4.5,TRUE
"531",0.304797945204814,2491.67,NA,-61,-4,TRUE
"532",0.276808045610619,2353.77,0.10275524109602,-61,-3.5,TRUE
"533",0.287534550568903,2350.71,0.139509692788124,-61,-3,TRUE
"534",0.291584785167988,2363.36,NA,-61,-2.5,TRUE
"535",0.256601601839066,2381.49,NA,-61,-0.5,TRUE
"536",0.280601153166398,2270.11,0.376865237951279,-61,0,TRUE
"537",0.222147987948524,2126.36,NA,-61,0.5,TRUE
"538",0.22273757182011,2046.1,NA,-61,1,TRUE
"539",0.268748235098923,2059.54,NA,-61,1.5,TRUE
"540",0.332315806419619,2017.58,NA,-61,2,TRUE
"541",0.277276253772286,2041.55,NA,-61,2.5,TRUE
"542",0.18809276979361,2357.05,0.254878968000412,-61,3,TRUE
"543",0.149116487185782,2677.63,-0.00379718677140772,-61,3.5,TRUE
"544",0.16449080961537,2639.39,NA,-61,4,TRUE
"545",0.227002328539652,2356.26,-0.155086055397987,-61,4.5,TRUE
"546",0.288229766576917,1791.5,-0.0161659233272076,-60.5,-13.5,TRUE
"547",0.274003028869629,1548.4,-0.00107484415639192,-60.5,-13,TRUE
"548",0.315044317490015,1453.2,NA,-60.5,-12.5,TRUE
"549",0.283029919578916,1541.98,0.00647401763126254,-60.5,-12,TRUE
"550",0.455475966135661,1618.71,NA,-60.5,-11,TRUE
"551",0.416373312473297,1476.85,NA,-60.5,-10.5,TRUE
"552",0.351761845179967,1243.3,NA,-60.5,-10,TRUE
"553",0.296159244719006,1134.4,NA,-60.5,-9.5,TRUE
"554",0.274424669219226,1157.66,-0.0722439885139465,-60.5,-9,TRUE
"555",0.32134080969769,1341.22,NA,-60.5,-8.5,TRUE
"556",0.323341627120972,1663.56,NA,-60.5,-8,TRUE
"557",0.311438756111341,1983.57,NA,-60.5,-7.5,TRUE
"558",0.317285554377793,2331.64,NA,-60.5,-7,TRUE
"559",0.311137979116036,2578.33,0.388512253761292,-60.5,-6.5,TRUE
"560",0.326807389969096,2811.34,NA,-60.5,-6,TRUE
"561",0.319189546071938,3012.79,NA,-60.5,-5.5,TRUE
"562",0.306570472957203,3106.44,NA,-60.5,-5,TRUE
"563",0.281108185097023,2856.45,NA,-60.5,-4.5,TRUE
"564",0.320520758628845,2320.69,NA,-60.5,-3.5,TRUE
"565",0.275092887878418,2306.52,0.0283741448074579,-60.5,-3,TRUE
"566",0.325014761516026,2349.52,-0.0392722077667713,-60.5,-2.5,TRUE
"567",0.310857909066336,2375.77,NA,-60.5,-2,TRUE
"568",0.31238643838725,2387.69,NA,-60.5,-1.5,TRUE
"569",0.325344486001097,2358.2,NA,-60.5,-1,TRUE
"570",0.346595017498632,2348.47,NA,-60.5,-0.5,TRUE
"571",0.343812740624542,2319.18,NA,-60.5,0,TRUE
"572",0.339527809230929,2229.11,NA,-60.5,0.5,TRUE
"573",0.32457013608251,2098.98,NA,-60.5,1,TRUE
"574",0.285855905605796,2026.18,NA,-60.5,1.5,TRUE
"575",0.303230747580528,2041.3,NA,-60.5,2,TRUE
"576",0.285882429144848,2084.38,0.036816842854023,-60.5,2.5,TRUE
"577",0.16711232321603,2227.03,0.0831537172198296,-60.5,3,TRUE
"578",0.0988383338564918,2443.21,NA,-60.5,3.5,TRUE
"579",0.141261159846213,2393.28,NA,-60.5,4,TRUE
"580",0.112901999626631,2116.2,NA,-60.5,4.5,TRUE
"581",0.117004789624895,2022.96,-0.136655509471893,-60.5,5,TRUE
"582",0.174691325621985,1206.35,NA,-60,-16,TRUE
"583",0.219462923040972,1285.87,NA,-60,-15.5,TRUE
"584",0.261682632807139,1303.03,0.0324064642190933,-60,-15,TRUE
"585",0.305003632439507,1346.23,0.00172684493009001,-60,-14.5,TRUE
"586",0.113102912902832,1284.59,0.0382285080850124,-60,-13,TRUE
"587",0.327837043338352,1207,0.0288664270192385,-60,-12.5,TRUE
"588",0.426504341331688,1150.88,NA,-60,-12,TRUE
"589",0.348164680156302,1210.12,NA,-60,-11.5,TRUE
"590",0.337710836659307,1190.35,NA,-60,-11,TRUE
"591",0.358078460993729,1044.06,NA,-60,-10.5,TRUE
"592",0.269007286103834,871.47,0.1266048848629,-60,-10,TRUE
"593",0.293556681722782,836.94,NA,-60,-9.5,TRUE
"594",0.316799536077549,1012.12,NA,-60,-9,TRUE
"595",0.299336336253476,1479.56,NA,-60,-8.5,TRUE
"596",0.29822810631586,1962.64,NA,-60,-8,TRUE
"597",0.287722543738354,2252.73,NA,-60,-7.5,TRUE
"598",0.267437722947862,2390.6,0.0261827930808067,-60,-7,TRUE
"599",0.26393191019694,3159.79,NA,-60,-5.5,TRUE
"600",0.301191193716867,3268.87,NA,-60,-5,TRUE
"601",0.292806290291451,3056.98,NA,-60,-4.5,TRUE
"602",0.333876874711778,2424.03,NA,-60,-4,TRUE
"603",0.252729733784993,2163.57,0.117479033768177,-60,-3.5,TRUE
"604",0.276940870121173,2195.42,0.284336864948273,-60,-3,TRUE
"605",0.320633819498167,2323.21,0.177504822611809,-60,-2.5,TRUE
"606",0.339050316613568,2322.91,-0.000336201366735622,-60,-2,TRUE
"607",0.32366371492369,2197.82,NA,-60,-1.5,TRUE
"608",0.333485182593851,2138.78,-0.236725866794586,-60,-1,TRUE
"609",0.30750609363172,2267.9,NA,-60,-0.5,TRUE
"610",0.261086132049561,2371.83,NA,-60,0,TRUE
"611",0.329583043637483,2325.92,NA,-60,0.5,TRUE
"612",0.288693461926455,1944.76,NA,-60,1.5,TRUE
"613",0.237460756594418,1863.37,NA,-60,2,TRUE
"614",0.188330322763194,1895.33,NA,-60,2.5,TRUE
"615",0.207017281476189,1876.37,-0.0998328253626823,-60,3,TRUE
"616",0.137804315936181,1887.67,NA,-60,3.5,TRUE
"617",0.1660384165558,1925.21,-0.210051715373993,-60,4,TRUE
"618",0.26184902381897,1954.76,NA,-60,5,TRUE
"619",0.436294078826904,1302.99,0.0402236022055149,-59.5,-15.5,TRUE
"620",0.462949434916178,1316.75,0.00243570655584335,-59.5,-15,TRUE
"621",0.427769054066051,1332.68,-0.00737382238730788,-59.5,-14.5,TRUE
"622",0.241024017333984,1373.71,NA,-59.5,-14,TRUE
"623",0.263239258214047,1101.92,NA,-59.5,-13,TRUE
"624",0.246156394958496,1045.87,NA,-59.5,-12.5,TRUE
"625",0.281618304599989,1094.96,NA,-59.5,-12,TRUE
"626",0.303469614549117,1218.75,0.369046330451965,-59.5,-11.5,TRUE
"627",0.308134133302713,1129.18,NA,-59.5,-11,TRUE
"628",0.290612137691485,1000.96,NA,-59.5,-10.5,TRUE
"629",0.270077919960022,894.19,0.000171612846315838,-59.5,-10,TRUE
"630",0.21534252166748,857.97,NA,-59.5,-9.5,TRUE
"631",0.172771453857422,997.45,NA,-59.5,-9,TRUE
"632",0.353437423706055,2025.98,NA,-59.5,-8,TRUE
"633",0.438104192415873,2310.14,-0.176985010504723,-59.5,-7.5,TRUE
"634",0.340792789793851,2424.98,NA,-59.5,-7,TRUE
"635",0.303004252283197,2558.99,NA,-59.5,-6.5,TRUE
"636",0.29461737240062,2843,NA,-59.5,-6,TRUE
"637",0.33194067577521,3117.67,NA,-59.5,-5.5,TRUE
"638",0.344308316581062,3208.88,0.0428405404090881,-59.5,-5,TRUE
"639",0.314709460248753,2927.49,-0.000493523722980171,-59.5,-4.5,TRUE
"640",0.303674550958582,2421.28,NA,-59.5,-4,TRUE
"641",0.290510295223614,2125.97,-0.128811955451965,-59.5,-3.5,TRUE
"642",0.27810686192614,2173.64,-0.00680348044261336,-59.5,-3,TRUE
"643",0.283702790969077,2304.38,0.0445091165602207,-59.5,-2.5,TRUE
"644",0.292638922846595,2354.38,0.963608264923096,-59.5,-2,TRUE
"645",0.305555149000518,2153.16,NA,-59.5,-1,TRUE
"646",0.284074165707543,2248.25,NA,-59.5,-0.5,TRUE
"647",0.28440624590546,2313.28,NA,-59.5,0,TRUE
"648",0.26420326920243,2303.28,NA,-59.5,0.5,TRUE
"649",0.304325793339656,2181.3,0.140057891607285,-59.5,1,TRUE
"650",0.365201791127523,1956.56,NA,-59.5,1.5,TRUE
"651",0.38565731048584,1273.24,-0.0338334739208221,-59,-16,TRUE
"652",0.0956623156865438,1318.76,0.00687863817438483,-59,-15.5,TRUE
"653",0.175314821515764,1403.22,0.0126723945140839,-59,-15,TRUE
"654",0.108242045627551,1422.02,NA,-59,-14.5,TRUE
"655",0.215411303143848,1389.7,0.00598667003214359,-59,-14,TRUE
"656",0.224407817378189,1290.73,0.00111466995440423,-59,-13.5,TRUE
"657",0.247521937864223,1176.65,NA,-59,-13,TRUE
"658",0.262655822854293,1131.54,NA,-59,-12.5,TRUE
"659",0.267578553180305,1212.04,NA,-59,-12,TRUE
"660",0.224212169647217,1177.88,NA,-59,-10.5,TRUE
"661",0.350586493810018,1149.71,NA,-59,-10,TRUE
"662",0.356746196746826,1199.48,NA,-59,-9.5,TRUE
"663",0.357922230126723,1361.58,NA,-59,-9,TRUE
"664",0.329327065604074,1743.2,NA,-59,-8.5,TRUE
"665",0.333332374572754,2041.32,NA,-59,-8,TRUE
"666",0.332646831077865,2244,NA,-59,-7.5,TRUE
"667",0.308716319157527,2352.66,NA,-59,-7,TRUE
"668",0.304630719060483,2444.5,NA,-59,-6.5,TRUE
"669",0.311892834173593,2528.76,NA,-59,-6,TRUE
"670",0.305889060531837,2711.98,NA,-59,-5.5,TRUE
"671",0.319387234490493,2783.69,NA,-59,-5,TRUE
"672",0.249809393068639,2600.87,NA,-59,-4.5,TRUE
"673",0.312976316972212,2279.25,NA,-59,-4,TRUE
"674",0.331138074398041,2151.03,-0.117341972887516,-59,-3,TRUE
"675",0.313446181161063,2204.47,NA,-59,-2.5,TRUE
"676",0.278577175270132,2231.98,0.0657692104578018,-59,-2,TRUE
"677",0.306596398353577,2120.85,NA,-59,-1.5,TRUE
"678",0.384200436135997,1964.36,NA,-59,-1,TRUE
"679",0.356839236807316,2021.11,-0.360952287912369,-59,-0.5,TRUE
"680",0.340707788563738,2105.33,NA,-59,0,TRUE
"681",0.337944184447364,2177.95,NA,-59,0.5,TRUE
"682",0.335040160414523,2175.45,NA,-59,1,TRUE
"683",0.179866258648859,1273.24,0.000547094910871238,-58.5,-16,TRUE
"684",0.24352865612384,1318.76,0.000100514960649889,-58.5,-15.5,TRUE
"685",0.207740799993531,1403.22,-0.0048473714850843,-58.5,-15,TRUE
"686",0.152740058898926,1422.02,-0.28009232878685,-58.5,-14.5,TRUE
"687",0.253693686591254,1212.04,NA,-58.5,-12,TRUE
"688",0.326085713444924,1279.39,0.0018578366143629,-58.5,-11.5,TRUE
"689",0.346260059170607,1271.57,0.0159367471933365,-58.5,-11,TRUE
"690",0.272467008778747,1177.88,NA,-58.5,-10.5,TRUE
"691",0.231933701422907,1149.71,0.064081221818924,-58.5,-10,TRUE
"692",0.305186070033482,1199.48,0.11431335657835,-58.5,-9.5,TRUE
"693",0.338688070656823,1361.58,NA,-58.5,-9,TRUE
"694",0.36176624192911,1743.2,NA,-58.5,-8.5,TRUE
"695",0.343056666104572,2041.32,NA,-58.5,-8,TRUE
"696",0.330975736662696,2244,NA,-58.5,-7.5,TRUE
"697",0.27825609473295,2352.66,NA,-58.5,-7,TRUE
"698",0.264196144907098,2444.5,NA,-58.5,-6.5,TRUE
"699",0.239561157226562,2711.98,NA,-58.5,-5.5,TRUE
"700",0.266404633993631,2783.69,NA,-58.5,-5,TRUE
"701",0.468854713439941,2600.87,NA,-58.5,-4.5,TRUE
"702",0.331985522539188,2279.25,-0.0244584679603577,-58.5,-4,TRUE
"703",0.351882036342177,2151.59,NA,-58.5,-3.5,TRUE
"704",0.244429137971666,2151.03,0.0228396207094193,-58.5,-3,TRUE
"705",0.291437475648645,2204.47,-0.0720792263746262,-58.5,-2.5,TRUE
"706",0.329056368265242,2231.98,NA,-58.5,-2,TRUE
"707",0.314316760906744,2120.85,NA,-58.5,-1.5,TRUE
"708",0.325183672108952,1964.36,NA,-58.5,-1,TRUE
"709",0.29549457609039,2021.11,NA,-58.5,-0.5,TRUE
"710",0.279629739801934,2105.33,NA,-58.5,0,TRUE
"711",0.179901675174111,2177.95,NA,-58.5,0.5,TRUE
"712",0.181384611129761,658.25,NA,-58,-20.5,TRUE
"713",0.159761648911696,587.96,NA,-58,-19.5,TRUE
"714",0.21955307710518,832.57,NA,-58,-17.5,TRUE
"715",0.138404682278633,1007.34,NA,-58,-17,TRUE
"716",0.306281884511312,1108.32,-0.528369009494781,-58,-16.5,TRUE
"717",0.245596706867218,1374.79,-0.00200536986812949,-58,-15,TRUE
"718",0.270069782550518,1462.08,-6.82300815242343e-05,-58,-14.5,TRUE
"719",0.325244708937042,1479.94,NA,-58,-14,TRUE
"720",0.176382568147447,1403.22,-0.0287637375295162,-58,-13.5,TRUE
"721",0.350317294781025,1254.56,NA,-58,-13,TRUE
"722",0.240673746381487,1122.77,-0.019239854067564,-58,-12.5,TRUE
"723",0.280146136003382,1253.89,NA,-58,-12,TRUE
"724",0.252326935003166,1357.16,NA,-58,-11.5,TRUE
"725",0.312822789353276,1335.12,0.00111466995440423,-58,-11,TRUE
"726",0.316314850982867,1157.63,NA,-58,-10.5,TRUE
"727",0.301109168264601,1155.14,NA,-58,-10,TRUE
"728",0.284647408178297,1342,0.0593076646327972,-58,-9.5,TRUE
"729",0.236648646267978,1629.28,NA,-58,-9,TRUE
"730",0.413398829373446,2093.3,NA,-58,-8,TRUE
"731",0.320138240682668,2213.21,NA,-58,-7.5,TRUE
"732",0.251286323253925,2301.84,NA,-58,-7,TRUE
"733",0.344275233111804,2371.59,NA,-58,-6.5,TRUE
"734",0.297595563687776,2410.7,NA,-58,-6,TRUE
"735",0.335345065699214,2717.27,NA,-58,-5.5,TRUE
"736",0.335959851568016,2663.04,-0.0800202041864395,-58,-5,TRUE
"737",0.32175325129154,2406.14,NA,-58,-4.5,TRUE
"738",0.322900353658889,2221.68,NA,-58,-4,TRUE
"739",0.326415968358343,2146.1,NA,-58,-3.5,TRUE
"740",0.284756761767489,2155.51,-0.000464539800304919,-58,-3,TRUE
"741",0.277094550051932,2193.42,-0.0013101747026667,-58,-2.5,TRUE
"742",0.232938321431478,2090.38,NA,-58,-2,TRUE
"743",0.304017689763283,1988.1,0.127230748534203,-58,-1,TRUE
"744",0.284560212591813,2004.08,NA,-58,-0.5,TRUE
"745",0.30700297076722,2039.18,NA,-58,0,TRUE
"746",0.300634814513719,2050.78,NA,-58,0.5,TRUE
"747",0.342243813003696,1979.35,NA,-58,1,TRUE
"748",0.302147759331597,1898.84,NA,-58,1.5,TRUE
"749",0.194056563907199,1089.25,NA,-57.5,-22,TRUE
"750",0.143433284759521,1028.39,NA,-57.5,-21.5,TRUE
"751",0.24748960355433,899.42,0.0290717389434576,-57.5,-21,TRUE
"752",0.213214023693188,800.39,NA,-57.5,-20.5,TRUE
"753",0.162570655345917,737.4,NA,-57.5,-20,TRUE
"754",0.112923416724572,715.57,NA,-57.5,-19.5,TRUE
"755",0.131781895955404,674.95,0.0218896754086018,-57.5,-19,TRUE
"756",0.478738784790039,894.56,NA,-57.5,-17,TRUE
"757",0.468951906476702,942.88,NA,-57.5,-16.5,TRUE
"758",0.2784503698349,1036.67,0.0222816932946444,-57.5,-16,TRUE
"759",0.238605859544542,1205.87,0.00430487561970949,-57.5,-15.5,TRUE
"760",0.2607437647306,1408.86,-0.00573896151036024,-57.5,-15,TRUE
"761",0.204371862244188,1541.61,0.0137801188975573,-57.5,-14.5,TRUE
"762",0.160918060614138,1619.79,-0.0181908775120974,-57.5,-14,TRUE
"763",0.181246949780372,1571.03,0.0167693197727203,-57.5,-13.5,TRUE
"764",0.234903157212352,1392.17,NA,-57.5,-13,TRUE
"765",0.258170062420415,1234.27,-0.245177388191223,-57.5,-12.5,TRUE
"766",0.320913144161827,1248.62,NA,-57.5,-12,TRUE
"767",0.330650234222412,1314.17,NA,-57.5,-11.5,TRUE
"768",0.23631477355957,1414.52,NA,-57.5,-10.5,TRUE
"769",0.38357533799841,1438.78,0.056831356137991,-57.5,-10,TRUE
"770",0.401780891418457,1467.97,NA,-57.5,-9.5,TRUE
"771",0.360596940717624,1618.61,NA,-57.5,-9,TRUE
"772",0.335189878940582,1751.27,NA,-57.5,-8.5,TRUE
"773",0.307345708211263,1858.43,NA,-57.5,-8,TRUE
"774",0.313774481751865,2006.84,-1.21603012084961,-57.5,-7.5,TRUE
"775",0.32669396266759,2176.64,NA,-57.5,-7,TRUE
"776",0.312610455538066,2286.67,NA,-57.5,-6.5,TRUE
"777",0.305159023095821,2329.61,NA,-57.5,-6,TRUE
"778",0.315345271067186,2347.88,NA,-57.5,-5.5,TRUE
"779",0.31982814348661,2328.49,NA,-57.5,-5,TRUE
"780",0.276847347846398,2273.33,NA,-57.5,-4.5,TRUE
"781",0.250152996608189,2219.55,NA,-57.5,-4,TRUE
"782",0.305602087903379,2103.96,0.0110763423144817,-57.5,-3,TRUE
"783",0.357702750193922,1955.89,NA,-57.5,-2.5,TRUE
"784",0.298654648472535,1805.89,NA,-57.5,-2,TRUE
"785",0.303300259949325,1766.62,0.106961809098721,-57.5,-1.5,TRUE
"786",0.317589809368183,1805.98,NA,-57.5,-1,TRUE
"787",0.317783795870267,1858.44,NA,-57.5,-0.5,TRUE
"788",0.317515612212197,1894.77,NA,-57.5,0,TRUE
"789",0.312652964341013,1882.15,NA,-57.5,0.5,TRUE
"790",0.301514459692914,1811.03,NA,-57.5,1,TRUE
"791",0.30201110186533,1710.92,NA,-57.5,1.5,TRUE
"792",0.143984398751889,900.95,NA,-57,-30,TRUE
"793",0.220594650091127,1195.9,-0.00217950507067144,-57,-22,TRUE
"794",0.14317081451416,1034.72,NA,-57,-21.5,TRUE
"795",0.195310950279236,977,NA,-57,-21,TRUE
"796",0.400655269622803,795.61,NA,-57,-20,TRUE
"797",0.299372280345244,737.39,NA,-57,-19.5,TRUE
"798",0.342701435089111,719.04,NA,-57,-19,TRUE
"799",0.240111291408539,762.37,-1.04673540592194,-57,-18.5,TRUE
"800",0.292364120483398,839.76,NA,-57,-18,TRUE
"801",0.270688103466499,847.17,NA,-57,-17.5,TRUE
"802",0.199375247955322,891.47,NA,-57,-17,TRUE
"803",0.173144238335746,937.82,-0.675547659397125,-57,-16.5,TRUE
"804",0.1791463062681,1033.04,NA,-57,-16,TRUE
"805",0.192569491303997,1188.09,NA,-57,-15.5,TRUE
"806",0.25078323393157,1391.61,-6.29800779279321e-05,-57,-15,TRUE
"807",0.201429555582446,1508.17,0.0115847866982222,-57,-14.5,TRUE
"808",0.301047113206651,1695.48,0.0393173061311245,-57,-14,TRUE
"809",0.351133346557617,1536.57,-0.0533975102007389,-57,-13.5,TRUE
"810",0.223964590775339,1313.46,NA,-57,-12.5,TRUE
"811",0.215068798798781,1220.2,-0.0530841164290905,-57,-12,TRUE
"812",0.329821041652134,1316.81,-0.0717926695942879,-57,-11.5,TRUE
"813",0.310270952623944,1357.25,NA,-57,-11,TRUE
"814",0.304766085610461,1424.39,NA,-57,-10.5,TRUE
"815",0.209715084596114,1420,NA,-57,-10,TRUE
"816",0.263807789892213,1535.03,0.0016697698738426,-57,-9.5,TRUE
"817",0.316151379176549,1615.57,NA,-57,-9,TRUE
"818",0.334364134114939,1686.67,NA,-57,-8.5,TRUE
"819",0.298654450951835,1784.73,NA,-57,-8,TRUE
"820",0.319016096392652,1918.83,NA,-57,-7.5,TRUE
"821",0.283189249038696,2162.04,NA,-57,-7,TRUE
"822",0.27443434975364,2266.63,NA,-57,-6.5,TRUE
"823",0.280281543731689,2315.72,NA,-57,-6,TRUE
"824",0.286307153247652,2305.61,NA,-57,-5.5,TRUE
"825",0.336450554430485,2286.23,NA,-57,-5,TRUE
"826",0.294377873996793,2257.24,NA,-57,-4.5,TRUE
"827",0.293961238861084,2217.74,NA,-57,-4,TRUE
"828",0.326863845857252,2178.25,NA,-57,-3.5,TRUE
"829",0.302915440665351,2119.14,-0.019760163500905,-57,-3,TRUE
