"","sif_mean","prec_tot","c.NA..0.0586994998157024..0.00400911783799529..0.101624347269535..","lon","lat","optional"
"2149",0.28267859030461,1475.68,0.00860916823148727,-45,-23,TRUE
"2150",0.279358441489083,1433.54,-0.000209606456337497,-45,-22.5,TRUE
"2151",0.211627021668449,1342.04,0.00385600607842207,-45,-22,TRUE
"2152",0.196258773803711,1272,0.00770179880782962,-45,-21.5,TRUE
"2153",0.230550028483073,1271.52,0.0113027626648545,-45,-21,TRUE
"2154",0.226465765252171,1267.45,0.0076440698467195,-45,-20.5,TRUE
"2155",0.288095249849207,1202.89,0.00789423007518053,-45,-20,TRUE
"2156",0.254207004200328,1097.51,-0.000358124845661223,-45,-17.5,TRUE
"2157",0.323139402601454,1086.08,0.00380412465892732,-45,-17,TRUE
"2158",0.207241665233265,1013.2,-0.00340318819507957,-45,-16.5,TRUE
"2159",0.323407563296231,947,-0.00348222465254366,-45,-16,TRUE
"2160",0.204371421063533,962.59,-0.0634617879986763,-45,-15.5,TRUE
"2161",0.187897131309746,954.3,-0.0163185261189938,-45,-15,TRUE
"2162",0.15486055688013,946.66,NA,-45,-14.5,TRUE
"2163",0.158400925112442,963.49,NA,-45,-14,TRUE
"2164",0.150735337393624,999.4,NA,-45,-13.5,TRUE
"2165",0.152322228749593,1014.75,NA,-45,-13,TRUE
"2166",0.0811955508063821,1002.47,NA,-45,-12.5,TRUE
"2167",-0.0369062423706055,987.7,0.00842574331909418,-45,-12,TRUE
"2168",0.218077430725098,1071.99,NA,-45,-11,TRUE
"2169",0.106079951576565,1107.59,0.00899869482964277,-45,-10.5,TRUE
"2170",0.0867793513279335,1082.1,-0.00143117690458894,-45,-10,TRUE
"2171",0.0630316011833422,980.53,-0.0319725573062897,-45,-9.5,TRUE
"2172",0.144133803957985,844.36,NA,-45,-9,TRUE
"2173",0.206650460561117,745.56,0.0920926108956337,-45,-8.5,TRUE
"2174",0.189445444162456,716.23,NA,-45,-8,TRUE
"2175",0.183904786184044,723.68,NA,-45,-7.5,TRUE
"2176",0.184319259047639,704.86,-0.0291458405554295,-45,-7,TRUE
"2177",0.166066415418828,764.91,0.0525029376149178,-45,-6.5,TRUE
"2178",0.143853633821114,860.05,NA,-45,-6,TRUE
"2179",0.23165161378922,894.36,0.0450877770781517,-45,-5.5,TRUE
"2180",0.247801599623282,944.77,0.0071105076931417,-45,-5,TRUE
"2181",0.244820322309222,1076.79,0.0050223614089191,-45,-4.5,TRUE
"2182",0.431248969220101,1247.66,-0.00424414733424783,-45,-4,TRUE
"2183",0.152826028711656,1407.89,-0.0123144378885627,-45,-3.5,TRUE
"2184",0.159790826880414,1607.97,-0.0129991769790649,-45,-3,TRUE
"2185",0.293363571166992,1879.14,-0.0218647141009569,-45,-2.5,TRUE
"2186",0.281249488272318,2065.98,0.00507508963346481,-45,-2,TRUE
"2187",0.185156398349338,1760.69,0.00103519135154784,-44.5,-23,TRUE
"2188",0.247771302858988,1512.49,0.000782919232733548,-44.5,-22.5,TRUE
"2189",0.180228763156467,1336.73,0.0011678010923788,-44.5,-22,TRUE
"2190",0.412079811096191,1203.89,0.00250061228871346,-44.5,-20,TRUE
"2191",0.317987714494978,1151.84,0.0015693053137511,-44.5,-19.5,TRUE
"2192",0.32856009556697,1089.85,0.00186019903048873,-44.5,-19,TRUE
"2193",0.235244103840419,1076.82,-0.00101922731846571,-44.5,-18.5,TRUE
"2194",0.166445992209695,1129.53,-0.00219596060924232,-44.5,-18,TRUE
"2195",0.236356699908221,1114.45,0.0202369317412376,-44.5,-17.5,TRUE
"2196",0.195132970809937,1008.27,0.00320553150959313,-44.5,-17,TRUE
"2197",0.168984840656149,937.99,0.00793423596769571,-44.5,-16.5,TRUE
"2198",0.151513580039695,870.72,-0.0012291083112359,-44.5,-16,TRUE
"2199",0.15814807272365,816.63,-0.0259213913232088,-44.5,-15.5,TRUE
"2200",0.163185040156047,769.72,-0.00130149570759386,-44.5,-15,TRUE
"2201",0.166329383850098,836.68,-0.0130815021693707,-44.5,-13.5,TRUE
"2202",0.172843542965976,824.29,0.00192714959848672,-44.5,-13,TRUE
"2203",0.149739732344945,795.51,0.0909788087010384,-44.5,-12.5,TRUE
"2204",0.24836185501843,783.32,0.0206477455794811,-44.5,-12,TRUE
"2205",0.167004892561171,783.68,0.0413562767207623,-44.5,-11.5,TRUE
"2206",0.234473892494484,778.35,0.0800332278013229,-44.5,-11,TRUE
"2207",0.262808397009566,777.52,NA,-44.5,-10.5,TRUE
"2208",0.217086791992188,778.55,-0.0561840459704399,-44.5,-10,TRUE
"2209",0.168572067699844,744.8,-0.0290185585618019,-44.5,-9.5,TRUE
"2210",0.160405655959984,678.55,-0.0285167619585991,-44.5,-9,TRUE
"2211",0.119690518564992,669.3,0.000932718976400793,-44.5,-8.5,TRUE
"2212",0.0960232525655668,736.19,NA,-44.5,-8,TRUE
"2213",0.12885082469267,803.33,-0.0294449720531702,-44.5,-7.5,TRUE
"2214",0.148136350843641,834.28,-0.016960147768259,-44.5,-7,TRUE
"2215",0.50482918875558,840.32,-0.00346055743284523,-44.5,-6.5,TRUE
"2216",0.391754150390625,866.76,NA,-44.5,-6,TRUE
"2217",0.126294374465942,948.57,0.00547471875324845,-44.5,-5.5,TRUE
"2218",0.277882801859002,1037.01,0.00627929996699095,-44.5,-5,TRUE
"2219",0.234190123421805,1091.52,0.00747870001941919,-44.5,-4.5,TRUE
"2220",0.262461872987969,1137.02,0.00614890269935131,-44.5,-4,TRUE
"2221",0.278475868701935,1225.44,-0.00268853432498872,-44.5,-3.5,TRUE
"2222",0.27222895734187,1403.09,0.000539647648110986,-44.5,-3,TRUE
"2223",0.330177555459855,1581.57,0.0298849772661924,-44.5,-2.5,TRUE
"2224",0.22619374593099,1407.93,0.0101405130699277,-44,-22.5,TRUE
"2225",0.274330615997314,1504.59,-0.00640660291537642,-44,-22,TRUE
"2226",0.389001369476318,1392.9,0.00936288572847843,-44,-21,TRUE
"2227",0.257861852645874,1321.55,0.0409131236374378,-44,-20.5,TRUE
"2228",0.0896715081256369,1198.17,0.0417766124010086,-44,-20,TRUE
"2229",0.150105419158936,1156.67,0.014936531893909,-44,-19.5,TRUE
"2230",0.18327408210904,1180.61,0.00228252843953669,-44,-19,TRUE
"2231",0.159787220741386,1219.39,0.00613268418237567,-44,-18.5,TRUE
"2232",0.150142507350191,1166.93,-0.00787747744470835,-44,-18,TRUE
"2233",0.159622331944908,1081.96,0.014260632917285,-44,-17.5,TRUE
"2234",0.0679546553513099,778.5,-0.0167541261762381,-44,-15.5,TRUE
"2235",0.180617131684956,723.12,-0.0223528500646353,-44,-15,TRUE
"2236",0.15626072883606,686.62,-0.0161747317761183,-44,-14.5,TRUE
"2237",0.0970564044889857,682.91,-0.0268095154315233,-44,-14,TRUE
"2238",0.113084281574596,670.05,-0.0924541056156158,-44,-13.5,TRUE
"2239",0.267179635404809,641.29,-0.0100620314478874,-44,-13,TRUE
"2240",0.192484726871017,594.66,-0.0239989832043648,-44,-12.5,TRUE
"2241",0.185520675511395,569.93,NA,-44,-12,TRUE
"2242",0.139608498915885,585.69,-0.0707241892814636,-44,-11.5,TRUE
"2243",0.140288472175598,602.04,-0.0181658752262592,-44,-11,TRUE
"2244",0.101465571416567,599.07,-0.0853698626160622,-44,-10.5,TRUE
"2245",0.0794303940563667,614.27,-0.108942776918411,-44,-10,TRUE
"2246",0.0961068471272786,647.35,-0.0620049983263016,-44,-9.5,TRUE
"2247",0.30628539576675,647.4,0.0231280401349068,-44,-9,TRUE
"2248",0.283955941717309,638.09,0.0382866449654102,-44,-8.5,TRUE
"2249",0.241079679677184,725.84,2.03241761482786e-05,-44,-8,TRUE
"2250",0.194112148481546,824.53,-0.0392010621726513,-44,-7.5,TRUE
"2251",0.242186569586033,881.67,-0.0388050153851509,-44,-7,TRUE
"2252",0.155222283035028,845.3,-0.0222378894686699,-44,-6.5,TRUE
"2253",0.270799963913239,862.08,-0.0096245501190424,-44,-6,TRUE
"2254",0.324296290125907,1065.59,0.00623941281810403,-44,-5.5,TRUE
"2255",0.308076094995978,1287.03,0.00587937282398343,-44,-5,TRUE
"2256",0.303544063938474,1327.62,0.0423429310321808,-44,-4.5,TRUE
"2257",0.28408977097156,1279.89,0.0152939073741436,-44,-4,TRUE
"2258",0.305469012383122,1239.16,0.0149537865072489,-44,-3.5,TRUE
"2259",0.296439753975838,1289.03,0.00146608462091535,-44,-3,TRUE
"2260",0.281754236954909,1438.2,-0.000766960962209851,-44,-2.5,TRUE
"2261",0.156312601906913,2199.19,0.0183175262063742,-43.5,-23,TRUE
"2262",0.254336268402809,1407.93,0.106279715895653,-43.5,-22.5,TRUE
"2263",0.264690337642547,1504.59,-0.00731351878494024,-43.5,-22,TRUE
"2264",0.226238871729651,1400.22,0.0116475764662027,-43.5,-21.5,TRUE
"2265",0.174316495259603,1392.9,0.00101212877780199,-43.5,-21,TRUE
"2266",0.146007108016753,1321.55,0.00175652478355914,-43.5,-20.5,TRUE
"2267",0.167268880208333,1198.17,0.00976450089365244,-43.5,-20,TRUE
"2268",0.158842372894287,1156.67,0.00619191443547606,-43.5,-19.5,TRUE
"2269",0.210634994506836,1166.93,0.00254737352952361,-43.5,-18,TRUE
"2270",0.110765298207601,1081.96,-0.00278618093580008,-43.5,-17.5,TRUE
"2271",0.0790386614592179,977.23,-0.00881052203476429,-43.5,-17,TRUE
"2272",0.264434186423697,914.91,-0.00377872819080949,-43.5,-16.5,TRUE
"2273",0.0387660552715433,850.21,-0.0699425414204597,-43.5,-16,TRUE
"2274",0.239070361310785,778.5,-0.0473210960626602,-43.5,-15.5,TRUE
"2275",0.207095220491484,723.12,-0.0632447898387909,-43.5,-15,TRUE
"2276",0.160625544805375,686.62,-0.0495206713676453,-43.5,-14.5,TRUE
"2277",0.127569254321331,682.91,-0.0774719566106796,-43.5,-14,TRUE
"2278",0.113559915819241,670.05,-0.0502856634557247,-43.5,-13.5,TRUE
"2279",0.109536044170402,641.29,-0.0466071143746376,-43.5,-13,TRUE
"2280",0.0952205406992059,594.66,-0.0477544292807579,-43.5,-12.5,TRUE
"2281",-0.0446344375610352,569.93,-0.0327835194766521,-43.5,-12,TRUE
"2282",0.341411318097796,585.69,NA,-43.5,-11.5,TRUE
"2283",0.278689091022198,602.04,-0.239166438579559,-43.5,-11,TRUE
"2284",0.227643184172801,599.07,0.00715193664655089,-43.5,-10.5,TRUE
"2285",0.248705917934202,614.27,NA,-43.5,-10,TRUE
"2286",0.145728122356326,647.35,NA,-43.5,-9.5,TRUE
"2287",0.0848197937011719,647.4,0.0721712931990623,-43.5,-9,TRUE
"2288",0.184861625450245,638.09,NA,-43.5,-8.5,TRUE
"2289",0.230887337981677,725.84,-0.00575305335223675,-43.5,-8,TRUE
"2290",0.183586679479127,824.53,-0.149481475353241,-43.5,-7.5,TRUE
"2291",0.151090360714488,881.67,-0.120635248720646,-43.5,-7,TRUE
"2292",0.215628877407362,845.3,0.0347280949354172,-43.5,-6.5,TRUE
"2293",0.19701606992067,862.08,-0.056718897074461,-43.5,-6,TRUE
"2294",0.266649396616071,1065.59,-0.0448193848133087,-43.5,-5.5,TRUE
"2295",0.253856744085039,1287.03,0.116384871304035,-43.5,-5,TRUE
"2296",0.253075872148786,1327.62,0.0214042756706476,-43.5,-4.5,TRUE
"2297",0.237381837584756,1279.89,0.00682222191244364,-43.5,-4,TRUE
"2298",0.247520098966711,1289.03,-0.00943821202963591,-43.5,-3,TRUE
"2299",0.183246676661387,1438.2,-0.0257722958922386,-43.5,-2.5,TRUE
"2300",0.251061227586534,1992.19,0.046770516782999,-43,-23,TRUE
"2301",0.180330687878179,1533.38,0.00348188495263457,-43,-22.5,TRUE
"2302",0.182600702558245,1451.43,-0.0100473472848535,-43,-22,TRUE
"2303",0.263064384460449,1302.87,-0.00384975131601095,-43,-20.5,TRUE
"2304",0.3116242090861,1183.98,-0.00299402978271246,-43,-20,TRUE
"2305",0.26046359539032,1068.29,0.0165219455957413,-43,-19.5,TRUE
"2306",0.259504699707031,1133.76,-0.00254250923171639,-43,-19,TRUE
"2307",0.239844196721127,1159.65,0.0102887870743871,-43,-18.5,TRUE
"2308",0.196976496623113,1161.86,0.00869254115968943,-43,-18,TRUE
"2309",0.205039761283181,1068.06,-0.0145199848338962,-43,-17.5,TRUE
"2310",0.227554104852338,960.66,0.00314558180980384,-43,-17,TRUE
"2311",0.170638015053489,900.01,-0.0108279725536704,-43,-16.5,TRUE
"2312",0.15090970154647,858.54,-0.0089920200407505,-43,-16,TRUE
"2313",0.126448563539265,798.75,-0.0230380315333605,-43,-15.5,TRUE
"2314",0.0801751242743598,734.06,-0.00672706868499517,-43,-15,TRUE
"2315",-0.0326372782389323,678.69,-0.0196233671158552,-43,-14.5,TRUE
"2316",0.10886287689209,671.51,-0.0400890186429024,-43,-14,TRUE
"2317",0.653682708740234,681.64,-0.0325950980186462,-43,-13.5,TRUE
"2318",0.215968227386475,662.79,-0.0498204939067364,-43,-13,TRUE
"2319",0.0939908121146408,613.94,-0.0411455854773521,-43,-12.5,TRUE
"2320",0.0395351692482277,576.66,-0.0827459171414375,-43,-12,TRUE
"2321",0.0704798331627479,569.82,-0.0168034490197897,-43,-11.5,TRUE
"2322",0.1522304689562,578.99,-0.16568922996521,-43,-11,TRUE
"2323",0.144888204369841,595.44,-1.52647025970509e-05,-43,-10.5,TRUE
"2324",0.149303952599787,621.78,-0.123659282922745,-43,-10,TRUE
"2325",0.17304383655559,627.82,-0.043360210955143,-43,-9.5,TRUE
"2326",0.158966021104292,631.37,-0.0310039296746254,-43,-9,TRUE
"2327",0.118138252894084,653.51,-0.0315584689378738,-43,-8.5,TRUE
"2328",0.114572282564842,729.11,-0.0868675038218498,-43,-8,TRUE
"2329",0.126499262723056,819.69,-0.088992640376091,-43,-7.5,TRUE
"2330",0.104713217417399,879.13,-0.197978794574738,-43,-7,TRUE
"2331",0.218316984176636,861.48,-0.0139681985601783,-43,-6.5,TRUE
"2332",0.221865222139179,861.52,-0.0132666816934943,-43,-6,TRUE
"2333",0.292272057644157,1031.61,-0.0303821787238121,-43,-5.5,TRUE
"2334",0.193132831500127,1265.69,0.0184820648282766,-43,-5,TRUE
"2335",0.201831486265538,1311.8,0.0199279803782701,-43,-4.5,TRUE
"2336",0.229202796112407,1288.57,-0.00763847026973963,-43,-3.5,TRUE
"2337",0.251431341552734,1310.19,-0.000522340415045619,-43,-3,TRUE
"2338",0.0505757843169786,1387.38,0.00141503568738699,-43,-2.5,TRUE
"2339",0.313242398775541,1287.25,-0.0005599515279755,-42.5,-21.5,TRUE
"2340",0.219699287414551,1261.98,0.00143768009729683,-42.5,-21,TRUE
"2341",0.304609054174179,1286.19,-0.00033642488415353,-42.5,-20.5,TRUE
"2342",0.278697514143146,1206.07,-0.00517694978043437,-42.5,-20,TRUE
"2343",0.273939743041992,1105.61,0.0254315547645092,-42.5,-19.5,TRUE
"2344",0.287088828427451,1064.25,-0.0071521638892591,-42.5,-19,TRUE
"2345",0.319987060826853,1070,-0.00089045352069661,-42.5,-18.5,TRUE
"2346",0.268961372375488,1072.09,-0.00144898856524378,-42.5,-18,TRUE
"2347",0.216057886842821,998.24,0.000862606219016016,-42.5,-17.5,TRUE
"2348",0.360034306844076,881.73,-0.00533226085826755,-42.5,-17,TRUE
"2349",0.157464981079102,858.35,0.00264719058759511,-42.5,-16,TRUE
"2350",0.15021858215332,797.94,-0.00167338608298451,-42.5,-15.5,TRUE
"2351",0.257838970906026,714.5,-0.00378046347759664,-42.5,-15,TRUE
"2352",0.10572091738383,658.55,-0.0054266769438982,-42.5,-14.5,TRUE
"2353",0.0468652786747102,671.79,0.00934828259050846,-42.5,-14,TRUE
"2354",0.0689840316772461,736.22,-0.00687258131802082,-42.5,-13.5,TRUE
"2355",0.132696287972587,779.01,-0.0186080317944288,-42.5,-13,TRUE
"2356",0.171557386042708,745.39,-0.0258536599576473,-42.5,-12.5,TRUE
"2357",0.198012882643171,646.58,-0.00112362205982208,-42.5,-12,TRUE
"2358",0.171633517951296,566.57,-0.00396122364327312,-42.5,-11.5,TRUE
"2359",0.115967752154829,565.25,NA,-42.5,-11,TRUE
"2360",0.0792930821010045,600.55,-0.209696993231773,-42.5,-10.5,TRUE
"2361",0.0721286756802449,627.86,NA,-42.5,-10,TRUE
"2362",0.068665075302124,621.2,-0.295498490333557,-42.5,-9.5,TRUE
"2363",0.143638292948405,624.28,-0.0298844687640667,-42.5,-9,TRUE
"2364",0.179856618245443,663.81,-0.146752193570137,-42.5,-8.5,TRUE
"2365",0.254818937995217,723.13,-0.0644746422767639,-42.5,-8,TRUE
"2366",0.238369841324656,796.08,-0.0589897781610489,-42.5,-7.5,TRUE
"2367",0.0586220382095931,851.8,-0.0644596293568611,-42.5,-7,TRUE
"2368",0.198816708156041,839.94,-0.00604939367622137,-42.5,-6.5,TRUE
"2369",0.25514104631212,823.61,-0.0309605952352285,-42.5,-6,TRUE
"2370",0.192629165427629,950.07,-0.0184405874460936,-42.5,-5.5,TRUE
"2371",0.222139682253279,1143.55,-0.00629426585510373,-42.5,-5,TRUE
"2372",0.233760569046955,1184.98,-0.0130385244265199,-42.5,-4.5,TRUE
"2373",0.270959321001127,1170.72,-0.0026851010043174,-42.5,-4,TRUE
"2374",0.257600742837657,1191.77,0.00109254335984588,-42.5,-3.5,TRUE
"2375",0.231299447030136,1273.06,0.0049844654276967,-42.5,-3,TRUE
"2376",0.235067367553711,1449.2,0.000781691633164883,-42,-23,TRUE
"2377",0.26651668548584,1232.98,-0.000413381203543395,-42,-22.5,TRUE
"2378",0.256934183948445,1149.69,0.00333592714741826,-42,-21.5,TRUE
"2379",0.250941947654442,1260.73,0.00147493265103549,-42,-21,TRUE
"2380",0.288179505546138,1293.83,0.000936012191232294,-42,-20.5,TRUE
"2381",0.278461788639878,1198.58,-0.000334738666424528,-42,-20,TRUE
"2382",0.214609861373901,1107.9,0.000300002342555672,-42,-19.5,TRUE
"2383",0.303621292114258,1034.13,-0.00463675521314144,-42,-18,TRUE
"2384",0.39274787902832,952.1,-0.000528374570421875,-42,-17.5,TRUE
"2385",0.129630533854167,847.13,0.00924469903111458,-42,-17,TRUE
"2386",0.103844393854556,809.7,0.00977796595543623,-42,-16.5,TRUE
"2387",0.134318351745605,795.37,0.00752968201413751,-42,-16,TRUE
"2388",0.205013945551202,755.53,-0.00746358511969447,-42,-15.5,TRUE
"2389",0.194769598716913,704.84,-0.00584453577175736,-42,-15,TRUE
"2390",0.140993125272758,671.37,0.00877724401652813,-42,-14.5,TRUE
"2391",0.16422785119284,714.39,-0.00366537342779338,-42,-14,TRUE
"2392",0.135757146058259,854.41,-0.000281912623904645,-42,-13.5,TRUE
"2393",0.0800413737694422,992.39,0.00330265262164176,-42,-13,TRUE
"2394",0.0826853634266371,1000.37,-0.00317780906334519,-42,-12.5,TRUE
"2395",-0.0166358947753906,824.55,0.0171963218599558,-42,-12,TRUE
"2396",0.182875224522182,675.06,-0.0379250198602676,-42,-11,TRUE
"2397",0.139022403293186,610.71,NA,-42,-10.5,TRUE
"2398",0.0342260996500651,539.08,NA,-42,-10,TRUE
"2399",0.0396512269973755,505.83,NA,-42,-9.5,TRUE
"2400",0.0653525590896606,557.28,-0.450411200523376,-42,-9,TRUE
"2401",0.0510565586861847,630.68,-0.100260347127914,-42,-8.5,TRUE
"2402",0.166249635296937,662.67,-0.0711459890007973,-42,-8,TRUE
"2403",0.134759777372477,673.17,-0.0309982039034367,-42,-7.5,TRUE
"2404",0.16702304114423,697.67,-0.0491627790033817,-42,-7,TRUE
"2405",0.152050002756226,735.07,-0.0346402898430824,-42,-6.5,TRUE
"2406",0.157833031102231,788.61,-0.061112254858017,-42,-6,TRUE
"2407",0.157386810259711,895.68,-0.00862272176891565,-42,-5.5,TRUE
"2408",0.124162609713065,1012.71,-0.0369917489588261,-42,-5,TRUE
"2409",0.181534207661947,1090.97,-0.00563898449763656,-42,-4.5,TRUE
"2410",0.20244208744594,992.9,-0.00747887976467609,-42,-3.5,TRUE
"2411",0.192084279553644,1057.36,0.00622144434601068,-42,-3,TRUE
"2412",0.173391782320463,1198.53,0.0207525659352541,-41.5,-21.5,TRUE
"2413",0.732261657714844,1340.7,0.00282652326859534,-41.5,-20.5,TRUE
"2414",0.280204010009766,1228.1,-0.00128514762036502,-41.5,-20,TRUE
"2415",0.160556581285265,1073.75,-0.00181451626121998,-41.5,-19.5,TRUE
"2416",0.270315170288086,1039.79,0.00269723171368241,-41.5,-19,TRUE
"2417",0.4269118309021,1024.95,0.00211546826176345,-41.5,-18.5,TRUE
"2418",0.182845592498779,1018.97,-0.002104313345626,-41.5,-18,TRUE
"2419",0.315811381620519,937.5,-0.0141159892082214,-41.5,-17.5,TRUE
"2420",0.239169743753249,849.23,-0.0154368216171861,-41.5,-17,TRUE
"2421",0.252435291206444,823.48,-0.0093391602858901,-41.5,-16.5,TRUE
"2422",0.233546335269243,803.05,0.00277192331850529,-41.5,-16,TRUE
"2423",0.190784313367761,749.64,0.00456535769626498,-41.5,-15.5,TRUE
"2424",0.114340977496411,698.24,-0.00206636777147651,-41.5,-15,TRUE
"2425",0.029048882997953,686.15,0.00249697407707572,-41.5,-14.5,TRUE
"2426",0.212568473815918,871.57,0.027084106579423,-41.5,-13.5,TRUE
"2427",0.133627501401034,1005.58,-0.00302391615696251,-41.5,-13,TRUE
"2428",0.0891446565326891,1015.07,-0.00435671908780932,-41.5,-12.5,TRUE
"2429",0.183004924229213,828.69,-0.0171455610543489,-41.5,-12,TRUE
"2430",-0.00218936920166016,669.08,-0.0124569423496723,-41.5,-11.5,TRUE
"2431",0.0528919421709501,636.76,-0.0300096981227398,-41.5,-11,TRUE
"2432",0.135799293007169,624.78,-0.0310292597860098,-41.5,-10.5,TRUE
"2433",0.138559997751472,580.32,-0.559191882610321,-41.5,-10,TRUE
"2434",0.115710724724664,530.52,NA,-41.5,-9.5,TRUE
"2435",0.0857287998774543,538.47,-0.65853351354599,-41.5,-9,TRUE
"2436",0.0715315702831183,600.66,-0.0769463628530502,-41.5,-8.5,TRUE
"2437",0.0833632172443307,647.57,-0.072881668806076,-41.5,-8,TRUE
"2438",0.0753627837972438,656.02,-0.0495407171547413,-41.5,-7.5,TRUE
"2439",0.0689795471373058,651.07,-0.0252236817032099,-41.5,-7,TRUE
"2440",0.0596909523010254,657.85,-0.0611011795699596,-41.5,-6.5,TRUE
"2441",0.238348632023252,836.3,-0.682504415512085,-41.5,-5.5,TRUE
"2442",0.212970126059748,914.57,-0.183392941951752,-41.5,-5,TRUE
"2443",0.185969792879545,971.02,-0.0989526510238647,-41.5,-4.5,TRUE
"2444",0.0966063197066144,1041.64,-0.0394856072962284,-41.5,-4,TRUE
"2445",0.157297504481985,1038.24,-0.0107998847961426,-41.5,-3.5,TRUE
"2446",0.228393438700083,1092.13,-0.00190536433365196,-41.5,-3,TRUE
"2447",0.300210952758789,1235.73,NA,-41,-22,TRUE
"2448",0.157740116119385,1274.03,0.00629971642047167,-41,-21,TRUE
"2449",0.278077231513129,1340.7,0.00404035672545433,-41,-20.5,TRUE
"2450",0.252985856471918,1228.1,-0.012427874840796,-41,-20,TRUE
"2451",0.214188575744629,1073.75,-0.00303774070926011,-41,-19.5,TRUE
"2452",0.243214595608595,1039.79,-0.000605437846388668,-41,-19,TRUE
"2453",0.222562037016216,1024.95,-0.000108695625385735,-41,-18.5,TRUE
"2454",0.301816626440121,1018.97,0.0289447791874409,-41,-18,TRUE
"2455",0.2826749440786,937.5,0.0135747427120805,-41,-17.5,TRUE
"2456",0.20921630859375,849.23,0.00264277029782534,-41,-17,TRUE
"2457",0.315654754638672,749.64,0.00622493121773005,-41,-15.5,TRUE
"2458",0.145510673522949,698.24,-0.0013206300791353,-41,-15,TRUE
"2459",0.012469482421875,686.15,0.00222126767039299,-41,-14.5,TRUE
"2460",0.029021514089484,738.47,0.00931365787982941,-41,-14,TRUE
"2461",0.030455470085144,871.57,0.0129654053598642,-41,-13.5,TRUE
"2462",0.0717315765527578,1005.58,-0.0294762216508389,-41,-13,TRUE
"2463",0.172098376268258,1015.07,-0.0252463091164827,-41,-12.5,TRUE
"2464",0.221575811738878,828.69,0.0043600588105619,-41,-12,TRUE
"2465",0.163863488686564,669.08,-0.0494627617299557,-41,-11.5,TRUE
"2466",0.0814782154340686,636.76,-0.0168583914637566,-41,-11,TRUE
"2467",0.124256307131624,624.78,-0.0472988225519657,-41,-10.5,TRUE
"2468",0.118128709171129,580.32,-0.182644426822662,-41,-10,TRUE
"2469",0.0787162399291992,530.52,1.02880823612213,-41,-9.5,TRUE
"2470",0.108856439590454,538.47,0.000933327304664999,-41,-9,TRUE
"2471",0.11197286493638,600.66,-0.0356389097869396,-41,-8.5,TRUE
"2472",0.129164509656953,647.57,-0.0965712070465088,-41,-8,TRUE
"2473",0.186041690335415,656.02,-0.0307800360023975,-41,-7.5,TRUE
"2474",0.120967468119556,651.07,-0.019537540152669,-41,-7,TRUE
"2475",0.120100271903862,657.85,-0.0717966556549072,-41,-6.5,TRUE
"2476",0.110506489812111,726.04,-0.35428050160408,-41,-6,TRUE
"2477",0.141242305051933,836.3,-0.0436172299087048,-41,-5.5,TRUE
"2478",0.231804711478097,914.57,-0.0321927107870579,-41,-5,TRUE
"2479",0.183730847759891,971.02,-0.0266242753714323,-41,-4.5,TRUE
"2480",0.206218736161911,1041.64,-0.00556231802329421,-41,-4,TRUE
"2481",0.259967769855996,1038.24,-0.012658285908401,-41,-3.5,TRUE
"2482",0.228936853915384,1092.13,-0.0044025182723999,-41,-3,TRUE
"2483",0.333222941348427,1439.88,-0.000435250054579228,-40.5,-20.5,TRUE
"2484",0.253986027505663,1399.75,0.0130086997523904,-40.5,-20,TRUE
"2485",0.212737153216106,1187.63,-0.0018825224833563,-40.5,-19.5,TRUE
"2486",0.0568923950195312,1170.26,-0.00181294546928257,-40.5,-19,TRUE
"2487",0.530712890625,1069.39,0.00636734254658222,-40.5,-18,TRUE
"2488",0.31433472266564,1013.38,0.0141737749800086,-40.5,-17.5,TRUE
"2489",0.469276648301345,980.01,0.0176220424473286,-40.5,-17,TRUE
"2490",0.141407276022023,939.77,-0.0048513044603169,-40.5,-16.5,TRUE
"2491",0.134171669299786,873.47,0.00580807309597731,-40.5,-16,TRUE
"2492",0.225862545753593,805.35,0.0266323052346706,-40.5,-15.5,TRUE
"2493",0.291617955916967,781.82,0.00820280890911818,-40.5,-15,TRUE
"2494",0.201903475928552,794.51,0.000647437293082476,-40.5,-14.5,TRUE
"2495",0.123911448244779,849.05,0.0258131213486195,-40.5,-14,TRUE
"2496",0.152601678729494,895.81,0.0336382463574409,-40.5,-13.5,TRUE
"2497",0.138911488032577,898.85,-0.00354085676372051,-40.5,-13,TRUE
"2498",0.152650335560674,824.83,-0.086797297000885,-40.5,-12.5,TRUE
"2499",0.177922010421753,756.2,-0.050638098269701,-40.5,-12,TRUE
"2500",0.303102811177572,742.06,-0.0431836396455765,-40.5,-11.5,TRUE
"2501",0.155112766084217,719.47,-0.055513359606266,-40.5,-11,TRUE
"2502",0.114515227656211,628.02,0.0121080353856087,-40.5,-10.5,TRUE
"2503",0.0615795151940707,498.71,NA,-40.5,-10,TRUE
"2504",0.107423625673567,417.16,-0.109784997999668,-40.5,-9.5,TRUE
"2505",0.0559724283889985,440.72,-0.0294962842017412,-40.5,-9,TRUE
"2506",0.0780813605697067,535.6,-0.147524043917656,-40.5,-8.5,TRUE
"2507",0.100426028093954,615.26,-0.0605338476598263,-40.5,-8,TRUE
"2508",0.183371042467884,638.02,-0.017083989456296,-40.5,-7.5,TRUE
"2509",0.176370580927327,630.99,0.0018931821687147,-40.5,-7,TRUE
