"","sif_mean","prec_tot","c.NA...0.0200341772288084..NA...0.0558364912867546..0.00295023061335087..","lon","lat","optional"
"213",0.287543260134183,2112.65,NA,-67,-3.5,TRUE
"214",0.249818665640695,2095.82,NA,-67,-3,TRUE
"215",0.366812086596931,2090.68,NA,-67,-2.5,TRUE
"216",0.29414281965811,2153.12,NA,-67,-2,TRUE
"217",0.297621766074759,2317.17,NA,-67,-1.5,TRUE
"218",0.288653052371481,2519.72,NA,-67,-1,TRUE
"219",0.302847843544156,2649.78,NA,-67,-0.5,TRUE
"220",0.336552131833054,2677.29,NA,-67,0,TRUE
"221",0.269392425731077,2641.5,NA,-67,0.5,TRUE
"222",0.278164040087239,2580.99,NA,-67,1,TRUE
"223",0.376266098022461,1417.27,NA,-66.5,-9.5,TRUE
"224",0.320057682056523,1452.14,NA,-66.5,-9,TRUE
"225",0.316320383990252,1552.59,NA,-66.5,-8.5,TRUE
"226",0.296199606370556,1641.93,NA,-66.5,-8,TRUE
"227",0.292195160060384,1738.3,NA,-66.5,-7.5,TRUE
"228",0.295075876530766,1804.23,NA,-66.5,-7,TRUE
"229",0.313328983692022,1840.7,NA,-66.5,-6.5,TRUE
"230",0.294320986252422,1868.21,NA,-66.5,-6,TRUE
"231",0.208609938621521,1953.72,NA,-66.5,-5.5,TRUE
"232",0.240493505428999,2093.39,NA,-66.5,-5,TRUE
"233",0.315000840283315,2170.1,NA,-66.5,-4.5,TRUE
"234",0.336481401194697,2159.36,NA,-66.5,-4,TRUE
"235",0.30658763885498,2130.52,-0.110175766050816,-66.5,-3.5,TRUE
"236",0.335377726785937,2099.24,NA,-66.5,-3,TRUE
"237",0.235277609391646,2088.95,0.137560546398163,-66.5,-2.5,TRUE
"238",0.232641179510888,2165.19,NA,-66.5,-2,TRUE
"239",0.28658618676035,2337.29,NA,-66.5,-1.5,TRUE
"240",0.302492823125372,2516.78,NA,-66.5,-1,TRUE
"241",0.312275151358139,2622.9,NA,-66.5,-0.5,TRUE
"242",0.339951386972636,2647.56,NA,-66.5,0,TRUE
"243",0.327385816287038,2610.49,NA,-66.5,0.5,TRUE
"244",0.286165504837582,1417.27,NA,-66,-9.5,TRUE
"245",0.287458079461833,1452.14,NA,-66,-9,TRUE
"246",0.240801633694471,1552.59,NA,-66,-8.5,TRUE
"247",0.254962767087496,1641.93,0.681736290454865,-66,-8,TRUE
"248",0.259936809539795,1738.3,NA,-66,-7.5,TRUE
"249",0.313666326028329,1804.23,NA,-66,-7,TRUE
"250",0.309166330279726,1840.7,NA,-66,-6.5,TRUE
"251",0.344491765119027,1868.21,NA,-66,-6,TRUE
"252",0.34710217593761,1953.72,NA,-66,-5.5,TRUE
"253",0.305379596623507,2093.39,NA,-66,-5,TRUE
"254",0.267798652251561,2170.1,NA,-66,-4.5,TRUE
"255",0.286268321310336,2159.36,NA,-66,-4,TRUE
"256",0.301339070112464,2130.52,NA,-66,-3.5,TRUE
"257",0.312140325072465,2099.24,NA,-66,-3,TRUE
"258",0.328754693174515,2088.95,NA,-66,-2.5,TRUE
"259",0.324239339529132,2165.19,NA,-66,-2,TRUE
"260",0.311757630146504,2337.29,NA,-66,-1.5,TRUE
"261",0.27531563717386,2516.78,NA,-66,-1,TRUE
"262",0.228802750750286,2622.9,NA,-66,-0.5,TRUE
"263",0.268185751778739,2647.56,NA,-66,0,TRUE
"264",0.202013254165649,2610.49,NA,-66,0.5,TRUE
"265",0.296944073268345,1373.98,NA,-65.5,-9.5,TRUE
"266",0.365755125192495,1416.37,NA,-65.5,-9,TRUE
"267",0.413007529206978,1558.44,NA,-65.5,-8.5,TRUE
"268",0.31886813375685,1729.8,NA,-65.5,-8,TRUE
"269",0.397240748772254,1823.47,NA,-65.5,-7.5,TRUE
"270",0.447431564331055,1858.52,NA,-65.5,-7,TRUE
"271",0.280919988104638,1866.97,NA,-65.5,-6.5,TRUE
"272",0.29100440343221,1890.6,NA,-65.5,-6,TRUE
"273",0.302327455604324,1988.54,NA,-65.5,-5.5,TRUE
"274",0.297143728790957,2127.97,NA,-65.5,-5,TRUE
"275",0.315982397324892,2211.97,-0.101849913597107,-65.5,-4.5,TRUE
"276",0.302959675390285,2217.34,NA,-65.5,-4,TRUE
"277",0.277519352031204,2196.27,-0.0453329421579838,-65.5,-3.5,TRUE
"278",0.255218499371795,2164.73,-0.205927327275276,-65.5,-3,TRUE
"279",0.311828994750977,2116.69,NA,-65.5,-2.5,TRUE
"280",0.26877430507115,2124.99,NA,-65.5,-1.5,TRUE
"281",0.311332841352983,2202.55,NA,-65.5,-1,TRUE
"282",0.327890729904175,2294.87,NA,-65.5,-0.5,TRUE
"283",0.279999799728394,2356.13,-0.0106699876487255,-65.5,0,TRUE
"284",0.263585299401734,2373.74,NA,-65.5,0.5,TRUE
"285",0.304250536738215,1367.42,NA,-65,-11.5,TRUE
"286",0.375000381469727,1404.21,NA,-65,-11,TRUE
"287",0.486572980880737,1416.41,NA,-65,-10.5,TRUE
"288",0.0967321395874023,1390.99,NA,-65,-10,TRUE
"289",0.2284943262736,1354.1,NA,-65,-9.5,TRUE
"290",0.310510038215423,1362.45,NA,-65,-9,TRUE
"291",0.299078805676065,1473.66,NA,-65,-8.5,TRUE
"292",0.321082940008647,1656.15,NA,-65,-8,TRUE
"293",0.316066542782458,1807.57,NA,-65,-7.5,TRUE
"294",0.315919137071645,1856.44,NA,-65,-7,TRUE
"295",0.30414504702529,1869.01,NA,-65,-6.5,TRUE
"296",0.283727948770583,1887.86,-0.0976756438612938,-65,-6,TRUE
"297",0.256633586194142,1987.09,NA,-65,-5.5,TRUE
"298",0.233471043904622,2135.03,NA,-65,-5,TRUE
"299",0.294589116023137,2234.7,NA,-65,-4.5,TRUE
"300",0.347246257882369,2261.43,NA,-65,-4,TRUE
"301",0.368896194126295,2256.12,NA,-65,-3.5,TRUE
"302",0.318828026453654,2224.62,0.00061961985193193,-65,-3,TRUE
"303",0.350653611696683,1873.08,NA,-65,-2,TRUE
"304",0.306682501168087,1582.25,NA,-65,-1.5,TRUE
"305",0.299031689322206,1415.33,NA,-65,-1,TRUE
"306",0.316307055627058,1414.45,NA,-65,-0.5,TRUE
"307",0.303295585844252,1527.18,NA,-65,0,TRUE
"308",0.363535618295475,1664.62,NA,-65,0.5,TRUE
"309",0.363693683637112,1799.69,NA,-65,1,TRUE
"310",0.375482626128615,1331.31,NA,-64.5,-12,TRUE
"311",0.307448025407462,1329.36,NA,-64.5,-11.5,TRUE
"312",0.305087173841276,1395.22,0.283746153116226,-64.5,-11,TRUE
"313",0.346295190169822,1391.8,NA,-64.5,-10.5,TRUE
"314",0.360623455328927,1392.1,0.540348410606384,-64.5,-10,TRUE
"315",0.319430409756605,1371.88,NA,-64.5,-9.5,TRUE
"316",0.289480115788734,1370.5,0.503000199794769,-64.5,-9,TRUE
"317",0.298526584974993,1436.34,NA,-64.5,-8.5,TRUE
"318",0.248798653738839,1584.11,NA,-64.5,-8,TRUE
"319",0.25385502406529,1748.47,NA,-64.5,-7.5,TRUE
"320",0.270570222721543,1848.11,NA,-64.5,-7,TRUE
"321",0.316555437834367,1866.9,NA,-64.5,-6.5,TRUE
"322",0.311970386099308,1886.46,NA,-64.5,-6,TRUE
"323",0.350993938446045,1986.23,NA,-64.5,-5.5,TRUE
"324",0.263455441792806,2135.74,NA,-64.5,-5,TRUE
"325",0.385662460327148,2239.73,NA,-64.5,-4.5,TRUE
"326",0.266312135232461,2272.84,0.000758958340156823,-64.5,-4,TRUE
"327",0.30262637228336,2269.4,NA,-64.5,-3.5,TRUE
