"","lon","lat","city_ref","anomalie","class_anomalie","class_nova"
"1",-73.436212623797,-7.50637570685889,"Mâncio Lima",-0.0623032849843393,"Removal","< 0"
"2",-73.2237996935056,-7.84388048443167,"Rodrigues Alves",-0.0131832707810072,"Removal","< 0"
"3",-72.8445879498086,-7.22978092952451,"Guajará",-0.0599165615021987,"Removal","< 0"
"4",-72.769501,-7.59991,"Cruzeiro Do Sul",0.00573900178584466,"Emission","< 1"
"5",-72.7553304218677,-7.9725286397621,"Cruzeiro Do Sul",-0.0164833393489688,"Removal","< 0"
"6",-72.7349135140501,-8.49244909146235,"Porto Walter",0.103888812015719,"Emission","< 1"
"7",-72.5593640255015,-9.09688649135233,"Marechal Thaumaturgo",0.0987488357154704,"Emission","< 1"
"8",-71.9058207693425,-9.24226548573283,"Jordão",0.0264007424976573,"Emission","< 1"
"9",-71.7407247801727,-5.71061130978623,"Atalaia Do Norte",0.352452723229015,"Emission","< 1"
"10",-71.4449915259482,-8.23946595661596,"Tarauacá",0.242324489388022,"Emission","< 1"
"11",-71.4128668677446,-7.18051157923575,"Ipixuna",-0.166911556374653,"Removal","< 0"
"12",-70.7444757427875,-8.92429348856395,"Feijó",0.0900000802027554,"Emission","< 1"
"13",-70.3964080617679,-9.41234936079402,"Santa Rosa Do Purus",0.0394313470090005,"Emission","< 1"
"14",-70.2768377851722,-5.42842836610177,"Benjamin Constant",-0.0496509401376636,"Removal","< 0"
"15",-70.218248152793,-7.02199804721698,"Eirunepé",0.0384500668827423,"Emission","< 1"
"16",-70.0550858891606,-7.57330419046941,"Envira",-0.0398292497856158,"Removal","< 0"
"17",-70.0061515758409,-10.780268510515,"Assis Brasil",0.0244815673081598,"Emission","< 1"
"18",-69.9428,-4.2339,"Tabatinga",-0.000255794591615703,"Removal","< 0"
"19",-69.935799,-4.25567,"Tabatinga",0.00436231110997171,"Emission","< 1"
"20",-69.8797988891602,-6.63953018188477,"Eirunepé",-0.000237992099015955,"Removal","< 0"
"21",-69.8557015662941,-9.38328008246644,"Manoel Urbano",0.178324899999857,"Emission","< 1"
"22",-69.6756879652419,-4.0288289219263,"Tabatinga",0.032492772426925,"Emission","< 1"
"23",-69.4511185863739,-4.50143648494653,"São Paulo De Olivença",0.033707902613973,"Emission","< 1"
"24",-69.3830075269298,-9.77220173684327,"Sena Madureira",0.0191578291197296,"Emission","< 1"
"25",-69.2065513599838,-10.7495372422272,"Brasiléia",-0.025282589471001,"Removal","< 0"
"26",-69.0872585282825,-3.05237276981368,"Santo Antônio Do Içá",-0.0951437672797475,"Removal","< 0"
"27",-68.6182824581683,-10.8891209528503,"Epitaciolândia",-0.00663328401597839,"Removal","< 0"
"28",-68.5044408136186,-10.5755718755675,"Xapuri",-0.0387293742615709,"Removal","< 0"
"29",-68.4063044801014,-4.71529084220981,"Jutaí",-0.192746693196176,"Removal","< 0"
"30",-68.3710619510093,-10.0661349491742,"Rio Branco",-0.028051758917979,"Removal","< 0"
"31",-68.3166919207107,-1.69970336927077,"Japurá",-0.0318079618604507,"Removal","< 0"
"32",-68.2864994699081,-3.41843342830083,"Amaturá",0.0514759462980535,"Emission","< 1"
"33",-68.1971409475066,-7.75780543969732,"Pauini",-0.195483008750532,"Removal","< 0"
"34",-68.1737108690377,-9.61409487407495,"Bujari",0.0539661955468095,"Emission","< 1"
"35",-68.1128412174588,-6.68282224110506,"Itamarati",0.0185891062886208,"Emission","< 1"
"36",-68.0476335877583,-8.77315466766972,"Boca Do Acre",-0.265653646722568,"Removal","< 0"
"37",-68.0017764798898,0.365586186993581,"São Gabriel Da Cachoeira",-0.675721863460006,"Removal","< 0"
"38",-67.893984,-9.869031,"Rio Branco",0.0260042896304326,"Emission","< 1"
"39",-67.8364698182792,-10.4734240655898,"Capixaba",-0.00728767518793578,"Removal","< 0"
"40",-67.83,-9.947,"Rio Branco",0.000220935324496394,"Emission","< 1"
"41",-67.8260494656625,-2.69180916604253,"Japurá",0.057652877261238,"Emission","< 1"
"42",-67.791,-9.931,"Rio Branco",0.00690719833471913,"Emission","< 1"
"43",-67.786,-9.964,"Rio Branco",0.00310238524076865,"Emission","< 1"
"44",-67.768,-10.034,"Rio Branco",0.00143357233350755,"Emission","< 1"
"45",-67.6984871061968,-9.62947370630415,"Porto Acre",0.0090467593397543,"Emission","< 1"
"46",-67.4275936314969,-9.99722089624224,"Senador Guiomard",-0.00419175313415745,"Removal","< 0"
"47",-67.3401303333523,-10.2485083732382,"Plácido De Castro",-0.0296405304652487,"Removal","< 0"
"48",-67.3374716381014,-5.1185164885162,"Carauari",0.0318012936127294,"Emission","< 1"
"49",-66.9855,-0.14835,"São Gabriel Da Cachoeira",-0.000232498732490949,"Removal","< 0"
"50",-66.9501921701075,-9.93357329811221,"Acrelândia",-0.0250956549524984,"Removal","< 0"
"51",-66.897552,-4.871473,"Carauari",-0.000240603353644412,"Removal","< 0"
"52",-66.3579242156695,-2.49098554027089,"Fonte Boa",0.367114174585594,"Emission","< 1"
